Subject,List,Nominal SP,word,Freq,Trialtype,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,OUTPUT ORDER,Correct,Rehearsals,Last RS,item-item,Kahana lag,Last R lag,GroupLastR,Group #R,fSP,Kahana lag+/-5,
1,14,7,SLIME,LOW,m,,,,,,,1,,1,1,,,,,,,,0,3,10,,,,9-10,3-4,7,,
1,14,8,SQUINT,LOW,m,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,4,,
1,14,9,MONTH,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,5,,
1,14,10,LARD,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,6,,
1,14,13,CACHE,LOW,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,8,,
1,14,14,FORM,HIGH,m,,,,,,,,,,,,,,2,,,,0,2,14,,,,13-14,1-2,9,,
1,15,16,TROUPE,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,15,,
1,15,6,ROE,LOW,l,,,,,,2,1,,,,,,,1,,1,2,1,5,16,LOWLOW,-10,0,15-16,5+,16,,
1,15,11,SOW,LOW,l,,,,,,,,,,,2,1,,1,,,3,1,4,14,LOWLOW,5,-2,13-14,3-4,13,5,
1,15,5,VERB,LOW,l,,,,,2,1,,,,,,1,1,,,,4,1,5,13,LOWLOW,-6,-1,13-14,5+,9,,
1,15,2,MINCE,LOW,l,,1,1,1,1,1,1,1,,1,,1,1,,,,5,1,10,13,LOWLOW,-3,0,13-14,5+,8,-3,
1,15,3,HUMP,LOW,l,,,1,1,1,1,1,1,,1,,1,1,,,,6,1,9,13,LOWLOW,1,0,13-14,5+,11,1,
1,15,13,PANE,LOW,l,,,,,,,,,,,,,1,,,,7,1,1,13,LOWLOW,10,0,13-14,1-2,10,,
1,15,1,BEAK,LOW,l,,,,,,,,,,,,,,,,,,0,0,0,,,,1-8,1-2,1,,
1,15,4,WAND,LOW,l,,,,2,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,2,,
1,15,7,CUBE,LOW,l,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,3,,
1,15,8,CHINK,LOW,l,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,4,,
1,15,9,VIAL,LOW,l,,,,,,,,,2,1,,,,,,,,0,3,10,,,,9-10,3-4,5,,
1,15,10,FOAL,LOW,l,,,,,,,,,,2,,,,,,,,0,2,10,,,,9-10,1-2,6,,
1,15,12,MITE,LOW,l,,,,,,,,,,,,2,,,,,,0,2,12,,,,11-12,1-2,7,,
1,15,14,EWE,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,12,,
1,15,15,PROW,LOW,l,,,,,,,,,,,,,,,2,1,,0,3,16,,,,15-16,3-4,14,,
1,16,2,PLAIT,LOW,l,,4,2,1,,1,,,,,1,1,1,,,1,1,1,12,16,,,,15-16,5+,16,,
1,16,4,FRIAR,LOW,l,,,,2,,1,,1,,,1,1,,1,1,,2,1,8,15,LOWLOW,2,-1,15-16,5+,13,2,
1,16,12,FLARE,LOW,l,,,,,,,,,,,,2,,,,,3,1,2,12,LOWLOW,8,-3,11-12,1-2,9,,
1,16,10,NYMPH,LOW,l,,,,,,,,,,2,1,,,1,1,,4,1,5,15,LOWLOW,-2,3,15-16,5+,12,-2,
1,16,1,DIRGE,LOW,l,2,2,2,1,,1,,1,1,,,,,,,,5,1,10,9,LOWLOW,-9,-6,9-10,5+,6,,
1,16,3,STUMP,LOW,l,,,3,1,,1,1,,,,,,,,,,,0,6,7,,,,1-8,5+,4,,
1,16,5,CASTE,LOW,l,,,,,2,1,,,,,,,,,,,,0,3,6,,,,1-8,3-4,2,,
1,16,6,MANE,LOW,l,,,,,,2,,,,,,,,,,,,0,2,6,,,,1-8,1-2,1,,
1,16,7,HUE,LOW,l,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,3,,
1,16,8,LISP,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
1,16,9,STARCH,LOW,l,,,,,,,,,2,,1,,,,,,,0,3,11,,,,11-12,3-4,7,,
1,16,11,CRANK,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,8,,
1,16,13,POUCH,LOW,l,,,,,,,,,,,,,2,,,,,0,2,13,,,,13-14,1-2,10,,
1,16,14,THUD,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
1,16,15,FILTH,LOW,l,,,,,,,,,,,,,,,2,,,0,2,15,,,,15-16,1-2,14,,
1,16,16,SASH,LOW,l,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,15,,
2,1,1,ROOM,HIGH,m,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,16,,,,15-16,5+,16,,
2,1,3,LARD,LOW,m,,,1,1,1,,,1,1,1,,1,1,1,,1,2,1,10,16,HIGHLOW,2,0,15-16,5+,15,2,
2,1,2,TEETH,HIGH,m,,2,1,1,1,1,1,1,1,1,,1,1,2,,1,3,1,15,16,LOWHIGH,-1,0,15-16,5+,13,-1,
2,1,11,PEW,LOW,m,,,,,,,,,,,1,,,,,,4,1,1,11,HIGHLOW,9,-5,11-12,1-2,8,,
2,1,4,SCORN,LOW,m,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,1,,
2,1,5,FRIAR,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
2,1,6,RIGHT,HIGH,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,3,,
2,1,7,EAST,HIGH,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
2,1,8,EYE,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
2,1,9,STARCH,LOW,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
2,1,10,TRADE,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
2,1,12,TWIG,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
2,1,13,STUB,LOW,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,10,,
2,1,14,COURSE,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
2,1,15,SOUND,HIGH,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,12,,
2,1,16,ROGUE,LOW,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,14,,
2,2,3,CHILD,HIGH,m,,,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,11,16,,,,15-16,5+,13,,
2,2,4,BLEACH,LOW,m,,,,1,1,2,1,,,,1,1,2,1,1,1,2,1,12,16,HIGHLOW,1,0,15-16,5+,12,1,
2,2,7,WAY,HIGH,m,,,,,,,1,,,,,,,,,,3,1,1,7,LOWHIGH,3,-9,1-8,1-2,3,3,
2,2,11,HUE,LOW,m,,,,,,,,,,,1,1,,,,,4,1,2,12,HIGHLOW,4,5,11-12,1-2,8,4,
2,2,2,STOCK,HIGH,m,,2,1,1,,1,1,,1,,1,,,,1,1,5,1,10,16,LOWHIGH,-9,4,15-16,5+,14,,
2,2,13,HOUSE,HIGH,m,,,,,,,,,,,,,2,1,1,1,6,1,5,16,HIGHHIGH,11,0,15-16,5+,16,,
2,2,1,DENT,LOW,m,1,1,1,1,,,,,,,,,,,,,,0,4,4,,,,1-8,3-4,1,,
2,2,5,VALE,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
2,2,6,PANE,LOW,m,,,,,,1,,,1,1,,,,,,,,0,3,10,,,,9-10,3-4,7,,
2,2,8,PEST,LOW,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,4,,
2,2,9,WEEK,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,5,,
2,2,10,SOW,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,6,,
2,2,12,HAND,HIGH,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
2,2,14,CASE,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,10,,
2,2,15,FLEECE,LOW,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,11,,
2,2,16,RATE,HIGH,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,15,,
2,3,12,SON,HIGH,h,,,,,,,,,,,,1,,,,1,1,1,2,16,,,,15-16,1-2,15,,
2,3,3,GIRL,HIGH,h,,,1,1,1,1,,1,1,1,1,1,1,1,,1,2,1,12,16,HIGHHIGH,-9,0,15-16,5+,14,,
2,3,13,HEALTH,HIGH,h,,,,,,,,,,,,,1,,1,1,3,1,3,16,HIGHHIGH,10,0,15-16,3-4,16,,
2,3,1,CHIEF,HIGH,h,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,1,16,15,HIGHHIGH,-12,-1,15-16,5+,10,,
2,3,2,SPACE,HIGH,h,,1,1,1,1,1,,,1,1,,1,1,1,1,,5,1,11,15,HIGHHIGH,1,0,15-16,5+,11,1,
2,3,9,HALL,HIGH,h,,,,,,,,,1,,,,,,,,6,1,1,9,HIGHHIGH,7,-6,9-10,1-2,5,,
2,3,5,MASS,HIGH,h,,,,,1,1,1,1,1,,,,,,,,7,1,5,9,HIGHHIGH,-4,0,9-10,5+,6,-4,
2,3,4,LIFE,HIGH,h,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,1,,
2,3,6,FRONT,HIGH,h,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,2,,
2,3,7,NEWS,HIGH,h,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,3,,
2,3,8,PART,HIGH,h,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,4,,
2,3,10,FACE,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
2,3,11,BILL,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,8,,
2,3,14,COURT,HIGH,h,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,9,,
2,3,15,WISH,HIGH,h,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,12,,
2,3,16,PEACE,HIGH,h,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,13,,
2,4,1,ART,HIGH,m,4,1,1,3,,2,,1,1,1,2,1,1,1,,1,1,1,20,16,,,,15-16,5+,14,,
2,4,2,BARD,LOW,m,,2,1,2,,2,1,1,1,1,1,1,1,1,,1,2,1,16,16,HIGHLOW,1,0,15-16,5+,16,1,
2,4,4,POUCH,LOW,m,,,,1,,,,1,,,,,,,,,3,1,2,8,LOWLOW,2,-8,1-8,1-2,4,2,
2,4,3,FARM,HIGH,m,,,1,,1,,,,,1,,,,,,,,0,3,10,,,,9-10,3-4,8,,
2,4,5,CRUMB,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
2,4,6,FEET,HIGH,m,,,,,,2,,1,,,,,,,,,,0,3,8,,,,1-8,3-4,5,,
2,4,7,PLANE,HIGH,m,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,3,,
2,4,8,GUN,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,6,,
2,4,9,PEG,LOW,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,7,,
2,4,10,LIGHT,HIGH,m,,,,,,,,,,2,1,1,,,,,,0,4,12,,,,11-12,3-4,10,,
2,4,11,GIG,LOW,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,9,,
2,4,12,BIB,LOW,m,,,,,,,,,,,,1,,1,,,,0,2,14,,,,13-14,1-2,12,,
2,4,13,SCENE,HIGH,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,11,,
2,4,14,GROWTH,HIGH,m,,,,,,,,,,,,,,2,,,,0,2,14,,,,13-14,1-2,13,,
2,4,15,FLARE,LOW,m,,,,,,,,,,,,,,,,,,0,0,0,,,,1-8,1-2,1,,
2,4,16,LICE,LOW,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,15,,
2,5,16,HOPE,HIGH,m,,,,,,,,,,,,,,,,2,1,1,2,16,,,,15-16,1-2,16,,
2,5,1,END,HIGH,m,2,1,2,1,,1,1,,1,1,,1,1,1,1,1,2,1,15,16,HIGHHIGH,-15,0,15-16,5+,15,,
2,5,4,ELF,LOW,m,,,,2,1,,,,,,,,,,,,3,1,3,5,HIGHLOW,3,-11,1-8,3-4,2,3,
2,5,5,MANE,LOW,m,,,,,2,,,1,,1,1,,,,1,,4,1,6,15,LOWLOW,1,10,15-16,5+,14,1,
2,5,11,CLAY,HIGH,m,,,,,,,,,,,1,,,,,,5,1,1,11,LOWHIGH,6,-4,11-12,1-2,7,,
2,5,2,PALL,LOW,m,,2,2,1,,,,,,,,,,,,,,0,5,4,,,,1-8,5+,1,,
2,5,3,PAST,HIGH,m,,,2,1,,,,,,,,1,,,,,,0,4,12,,,,11-12,3-4,8,,
2,5,6,MOUTH,HIGH,m,,,,,,2,1,1,1,1,,,,,1,,,0,7,15,,,,15-16,5+,12,,
2,5,7,NIGHT,HIGH,m,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,3,,
2,5,8,GERM,LOW,m,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,4,,
2,5,9,GIST,LOW,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,5,,
2,5,10,LINE,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,6,,
2,5,12,CHROME,LOW,m,,,,,,,,,,,,1,1,,,,,0,2,13,,,,13-14,1-2,9,,
2,5,13,TEST,HIGH,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,10,,
2,5,14,BRAWL,LOW,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
2,5,15,PLAIT,LOW,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,13,,
2,6,16,FLAX,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,15,,
2,6,8,RHYME,LOW,l,,,,,,,,1,1,1,,,1,1,1,1,2,1,7,16,LOWLOW,-8,0,15-16,5+,16,,
2,6,1,RUNG,LOW,l,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,1,15,14,LOWLOW,-7,-2,13-14,5+,13,,
2,6,2,MASH,LOW,l,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,0,13,14,,,,13-14,5+,12,,
2,6,3,SLEAVE,LOW,l,,,1,1,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,1,,
2,6,4,CLOAK,LOW,l,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,2,,
2,6,5,QUAKE,LOW,l,,,,,1,1,1,,,,,,,,,,,0,3,7,,,,1-8,3-4,5,,
2,6,6,VANE,LOW,l,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,3,,
2,6,7,SLUSH,LOW,l,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
2,6,9,KINK,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
2,6,10,CRAG,LOW,l,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
2,6,11,CHUTE,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,8,,
2,6,12,FEAST,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
2,6,13,ACHE,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,10,,
2,6,14,WATT,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
2,6,15,LOON,LOW,l,,,,,,,,,,,,,,,2,,,0,2,15,,,,15-16,1-2,14,,
2,7,3,AIR,HIGH,h,,,1,2,,,1,1,1,,,,,1,,,1,1,7,14,,,,13-14,5+,11,,
2,7,9,FRIEND,HIGH,h,,,,,,,,,1,,1,1,1,1,1,,2,1,6,15,HIGHHIGH,6,1,15-16,5+,13,,
2,7,1,WAR,HIGH,h,1,1,1,2,,,1,,,1,,1,1,1,2,,3,1,12,15,HIGHHIGH,-8,0,15-16,5+,14,,
2,7,4,OLD,HIGH,h,,,,1,,,1,1,1,,1,,,1,,,4,1,6,14,HIGHHIGH,3,-1,13-14,5+,12,3,
2,7,2,STATE,HIGH,h,,2,1,2,,1,1,1,,1,,1,1,,,1,5,1,12,16,HIGHHIGH,-2,2,15-16,5+,15,-2,
2,7,15,AGE,HIGH,h,,,,,,,,,,,,,,,1,1,6,1,2,16,HIGHHIGH,13,0,15-16,1-2,16,,
2,7,12,BOY,HIGH,h,,,,,,,,,,,,1,,,,,7,1,1,12,HIGHHIGH,-3,-4,11-12,1-2,8,-3,
2,7,14,DAY,HIGH,h,,,,,,,,,,,,,,1,,,8,1,1,14,HIGHHIGH,2,2,13-14,1-2,10,2,
2,7,5,WIFE,HIGH,h,,,,,,,,,,,,,,,,,,0,0,0,,,,1-8,1-2,2,,
2,7,6,SUN,HIGH,h,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,3,,
2,7,7,ROAD,HIGH,h,,,,,,,1,1,,,,,,,,,,0,2,8,,,,1-8,1-2,4,,
2,7,8,BED,HIGH,h,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
2,7,10,POOL,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,6,,
2,7,11,CARE,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,7,,
2,7,13,HEART,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,9,,
2,7,16,BOARD,HIGH,h,,,,,,,,,,,,,,,,,,0,0,0,,,,1-8,1-2,1,,
2,8,10,BLACK,HIGH,h,,,,,,,,,,2,1,,,,1,1,1,1,5,16,,,,15-16,5+,11,,
2,8,15,WHITE,HIGH,h,,,,,,,,,,,,,,,1,1,2,1,2,16,HIGHHIGH,5,0,15-16,1-2,16,5,
2,8,6,CHURCH,HIGH,h,,,,,,1,1,,,1,,,,,,,3,1,3,10,HIGHHIGH,-9,-6,9-10,3-4,5,,
2,8,5,SCHOOL,HIGH,h,,,,,2,,,,,1,,,,,,,4,1,3,10,HIGHHIGH,-1,0,9-10,3-4,6,-1,
2,8,1,LOVE,HIGH,h,2,2,1,2,1,1,1,,1,1,1,1,1,1,1,1,5,1,18,16,HIGHHIGH,-4,6,15-16,5+,15,-4,
2,8,2,LEFT,HIGH,h,,2,1,2,1,1,2,1,1,1,,1,1,,1,1,6,1,16,16,HIGHHIGH,1,0,15-16,5+,12,1,
2,8,3,WORLD,HIGH,h,,,2,2,1,1,1,,1,,,1,1,1,,1,7,1,12,16,HIGHHIGH,1,0,15-16,5+,14,1,
2,8,16,WALL,HIGH,h,,,,,,,,,,,,,,,,1,8,1,1,16,HIGHHIGH,13,0,15-16,1-2,13,,
2,8,4,THING,HIGH,h,,,,2,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,1,,
2,8,7,VIEW,HIGH,h,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,2,,
2,8,8,TRUTH,HIGH,h,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,3,,
2,8,9,TOP,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,4,,
2,8,11,GROUP,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,7,,
2,8,12,LAW,HIGH,h,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,8,,
2,8,13,FLOOR,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,9,,
2,8,14,NOTE,HIGH,h,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,10,,
2,9,16,BELLE,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,15,,
2,9,7,FLUE,LOW,l,,,,,,,1,1,1,1,1,1,,,,1,2,1,7,16,LOWLOW,-9,0,15-16,5+,14,,
2,9,1,WOMB,LOW,l,2,1,1,1,2,,,,1,1,1,1,1,1,1,1,3,1,15,16,LOWLOW,-6,0,15-16,5+,16,,
2,9,2,CROOK,LOW,l,,2,1,1,1,,1,,,,,,1,1,,,4,1,8,14,LOWLOW,1,-2,13-14,5+,12,1,
2,9,3,VET,LOW,l,,,1,1,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,1,,
2,9,4,TRANCE,LOW,l,,,,2,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,2,,
2,9,5,NOOSE,LOW,l,,,,,2,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,3,,
2,9,6,BOAR,LOW,l,,,,,,3,1,,,,,,,,,,,0,4,7,,,,1-8,3-4,4,,
2,9,8,SLANG,LOW,l,,,,,,,,1,1,,,,,,,,,0,2,9,,,,9-10,1-2,5,,
2,9,9,RAM,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
2,9,10,NOUN,LOW,l,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
2,9,11,STAIR,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,8,,
2,9,12,GREED,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
2,9,13,MINCE,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,10,,
2,9,14,MALL,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
2,9,15,TROUPE,LOW,l,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,13,,
2,10,2,BACK,HIGH,m,,5,2,2,1,,1,1,1,2,2,1,,1,1,1,1,1,21,16,,,,15-16,5+,16,,
2,10,1,HORSE,HIGH,m,5,3,2,1,1,1,1,1,1,2,1,1,,1,1,1,2,1,23,16,HIGHHIGH,-1,0,15-16,5+,15,-1,
2,10,15,PLAN,HIGH,m,,,,,,,,,,,,,,,1,1,3,1,2,16,HIGHHIGH,14,0,15-16,1-2,13,,
2,10,3,FIELD,HIGH,m,,,2,1,1,1,1,1,1,,1,1,1,1,1,,4,1,13,15,HIGHHIGH,-12,-1,15-16,5+,12,,
2,10,9,CHINK,LOW,m,,,,,,,,,1,,,,,,,,5,1,1,9,HIGHLOW,6,-6,9-10,1-2,6,,
2,10,4,GROIN,LOW,m,,,,2,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,1,,
2,10,5,LISP,LOW,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,2,,
2,10,6,PUP,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,3,,
2,10,7,EARTH,HIGH,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
2,10,8,PLANT,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
2,10,10,THUD,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
2,10,11,DOOR,HIGH,m,,,,,,,,,,,2,,,,,,,0,2,11,,,,11-12,1-2,8,,
2,10,12,LODE,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
2,10,13,VAULT,LOW,m,,,,,,,,,,,,,2,,,,,0,2,13,,,,13-14,1-2,10,,
2,10,14,SCAB,LOW,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,11,,
2,10,16,DEATH,HIGH,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,14,,
2,11,7,OUNCE,LOW,m,,,,,,,1,1,1,,,,,,,1,1,1,4,16,,,,15-16,3-4,14,,
2,11,1,FILTH,LOW,m,3,2,2,2,1,1,1,,,1,1,,2,,,1,2,1,17,16,LOWLOW,-6,0,15-16,5+,15,,
2,11,2,NAME,HIGH,m,,2,2,,1,1,,1,1,1,,2,2,,,,3,1,13,13,LOWHIGH,1,-3,13-14,5+,10,1,
2,11,8,WAD,LOW,m,,,,,,,,1,1,,,,,,,,4,1,2,9,HIGHLOW,6,-4,9-10,1-2,5,,
2,11,3,VIAL,LOW,m,,,2,1,1,,,,,,,,,,,,,0,4,5,,,,1-8,3-4,2,,
2,11,4,CLUB,HIGH,m,,,,1,,,,,,,,,,,,,,0,1,4,,,,1-8,1-2,1,,
2,11,5,STEP,HIGH,m,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,3,,
2,11,6,SIDE,HIGH,m,,,,,,2,,,,,,,,,,,,0,2,6,,,,1-8,1-2,4,,
2,11,9,HOME,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
2,11,10,BOOK,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,7,,
2,11,11,GAME,HIGH,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,8,,
2,11,12,SOOT,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,9,,
2,11,13,CASTE,LOW,m,,,,,,,,,,,,,2,,,,,0,2,13,,,,13-14,1-2,11,,
2,11,14,CRANK,LOW,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,12,,
2,11,15,SPRING,HIGH,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,13,,
2,11,16,SCROLL,LOW,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,16,,
2,12,15,JOB,HIGH,h,,,,,,,,,,,,,,,1,1,1,1,2,16,,,,15-16,1-2,16,,
2,12,5,EIGHT,HIGH,h,,,,,1,1,,,,,,,,,,1,2,1,3,16,HIGHHIGH,-10,0,15-16,3-4,15,,
2,12,3,SOUTH,HIGH,h,,,2,1,1,,1,1,1,,,1,1,1,,,3,1,10,14,HIGHHIGH,-2,-2,13-14,5+,10,-2,
2,12,1,SCIENCE,HIGH,h,3,2,1,,1,1,1,1,1,1,1,1,1,1,,1,4,1,17,16,HIGHHIGH,-2,2,15-16,5+,13,-2,
2,12,4,SIZE,HIGH,h,,,,1,,,1,1,1,1,1,,1,,1,,5,1,8,15,HIGHHIGH,3,-1,15-16,5+,11,3,
2,12,16,CENT,HIGH,h,,,,,,,,,,,,,,,,1,6,1,1,16,HIGHHIGH,12,1,15-16,1-2,14,,
2,12,2,YEAR,HIGH,h,,2,1,2,1,2,1,1,1,,,,,,,,7,1,11,9,HIGHHIGH,-14,-7,9-10,5+,4,,
2,12,6,LAND,HIGH,h,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,1,,
2,12,7,ROLE,HIGH,h,,,,,,,1,,,,1,,,,1,,,0,3,15,,,,15-16,3-4,12,,
2,12,8,HEAD,HIGH,h,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,2,,
2,12,9,JUST,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,3,,
