subject,stim1,stim2,resp,rt,freq,type,procedure,trial,rem,fam,new,acc
10,grapes.pict,DRESS,LowPicHighWord,588,High,NA,study,12,0,0,0,NA
10,chair2.pict,LIBRARY,HighPicHighWord,626,High,NA,study,13,0,0,0,NA
10,pencil.pict,HOSPITAL,HighPicHighWord,702,High,NA,study,14,0,0,0,NA
10,umbrella.pict,MALARIA,LowPicLowWord,822,Low,NA,study,15,0,0,0,NA
10,pot2.pict,WHEEL,HighPicHighWord,561,High,NA,study,16,0,0,0,NA
10,egg.pict,HUSBAND,HighPicHighWord,552,High,NA,study,17,0,0,0,NA
10,bike.pict,SMILE,LowPicHighWord,855,High,NA,study,18,0,0,0,NA
10,baby.pict,POSTER,HighPicLowWord,894,Low,NA,study,19,0,0,0,NA
10,printer.pict,NAPKIN,LowPicLowWord,556,Low,NA,study,20,0,0,0,NA
10,sheep.pict,CARAVAN,HighPicLowWord,921,Low,NA,study,21,0,0,0,NA
10,boots.pict,TAILOR,HighPicLowWord,814,Low,NA,study,22,0,0,0,NA
10,camera.pict,CRUMB,HighPicLowWord,798,Low,NA,study,23,0,0,0,NA
10,bottle2.pict,MOUTH,HighPicHighWord,708,High,NA,study,24,0,0,0,NA
10,dog.pict,DINNER,HighPicHighWord,694,High,NA,study,25,0,0,0,NA
10,skates.pict,SHOULDER,LowPicHighWord,1061,High,NA,study,26,0,0,0,NA
10,tomato.pict,BANKER,LowPicLowWord,685,Low,NA,study,27,0,0,0,NA
10,keyboard.pict,CHILDREN,LowPicHighWord,761,High,NA,study,28,0,0,0,NA
10,bacon.pict,AUDIENCE,LowPicHighWord,997,High,NA,study,29,0,0,0,NA
10,butterfly.pict,BLOCK,LowPicHighWord,621,High,NA,study,30,0,0,0,NA
10,piano.pict,MUSIC,HighPicHighWord,856,High,NA,study,31,0,0,0,NA
10,duck.pict,BOULDER,LowPicLowWord,810,Low,NA,study,32,0,0,0,NA
10,salad.pict,BAYONET,LowPicLowWord,716,Low,NA,study,33,0,0,0,NA
10,gloves.pict,BEVERAGE,LowPicLowWord,670,Low,NA,study,34,0,0,0,NA
10,pumpkins.pict,OFFICE,LowPicHighWord,889,High,NA,study,35,0,0,0,NA
10,owl.pict,FRAME,LowPicHighWord,660,High,NA,study,36,0,0,0,NA
10,iron.pict,WALLET,HighPicLowWord,628,Low,NA,study,37,0,0,0,NA
10,shoes.pict,POISON,HighPicLowWord,506,Low,NA,study,38,0,0,0,NA
10,strawberry2.pict,CHIEF,LowPicHighWord,691,High,NA,study,39,0,0,0,NA
10,accordion.pict,BOUQUET,LowPicLowWord,996,Low,NA,study,40,0,0,0,NA
10,avocado.pict,NA,REM,2223,NA,new,test,41,1,0,0,0
10,bride.pict,NA,REM,843,High,old,test,42,1,0,0,1
10,horse.pict,NA,NEW,1123,NA,new,test,43,0,0,1,1
10,computer.pict,NA,NEW,669,NA,new,test,44,0,0,1,1
10,lion.pict,NA,NEW,879,NA,new,test,45,0,0,1,1
10,guitar.pict,NA,FAM,1701,NA,new,test,46,0,1,0,0
10,stethoscope.pict,NA,NEW,940,NA,new,test,47,0,0,1,1
10,tiger.pict,NA,NEW,1078,NA,new,test,48,0,0,1,1
10,grill.pict,NA,NEW,1155,NA,new,test,49,0,0,1,1
10,gloves.pict,NA,FAM,1888,Low,old,test,50,0,1,0,1
10,watermelon.pict,NA,NEW,1185,NA,new,test,51,0,0,1,1
10,dice.pict,NA,NEW,808,NA,new,test,52,0,0,1,1
10,squash.pict,NA,NEW,794,NA,new,test,53,0,0,1,1
10,bike.pict,NA,FAM,2122,High,old,test,54,0,1,0,1
10,refrigerator.pict,NA,NEW,1194,NA,new,test,55,0,0,1,1
10,pot2.pict,NA,REM,893,High,old,test,56,1,0,0,1
10,bacon.pict,NA,REM,802,High,old,test,57,1,0,0,1
10,car.pict,NA,NEW,1072,NA,new,test,58,0,0,1,1
10,cat.pict,NA,NEW,648,NA,new,test,59,0,0,1,1
10,mushroom.pict,NA,NEW,902,NA,new,test,60,0,0,1,1
10,zebra.pict,NA,NEW,1282,NA,new,test,61,0,0,1,1
10,salad.pict,NA,FAM,1424,Low,old,test,62,0,1,0,1
10,iron.pict,NA,REM,908,Low,old,test,63,1,0,0,1
10,shoes.pict,NA,REM,945,Low,old,test,64,1,0,0,1
10,sheep.pict,NA,REM,745,Low,old,test,65,1,0,0,1
10,egg.pict,NA,REM,832,High,old,test,66,1,0,0,1
10,accordion.pict,NA,REM,598,Low,old,test,67,1,0,0,1
10,pumpkins.pict,NA,REM,588,High,old,test,68,1,0,0,1
10,flower.pict,NA,REM,636,Low,old,test,69,1,0,0,1
10,pig.pict,NA,NEW,833,NA,new,test,70,0,0,1,1
10,pencil.pict,NA,FAM,1833,High,old,test,71,0,1,0,1
10,stereo.pict,NA,NEW,883,NA,new,test,72,0,0,1,1
10,knife.pict,NA,NEW,1152,NA,new,test,73,0,0,1,1
10,basketball.pict,NA,NEW,662,NA,new,test,74,0,0,1,1
10,chair2.pict,NA,REM,1589,High,old,test,75,1,0,0,1
10,lemon.pict,NA,REM,806,Low,old,test,76,1,0,0,1
10,drum2.pict,NA,REM,742,Low,old,test,77,1,0,0,1
10,keyboard.pict,NA,REM,812,High,old,test,78,1,0,0,1
10,cannon.pict,NA,REM,596,Low,old,test,79,1,0,0,1
10,calculator.pict,NA,NEW,901,NA,new,test,80,0,0,1,1
10,flag4.pict,NA,NEW,877,NA,new,test,81,0,0,1,1
10,balloons.pict,NA,NEW,892,NA,new,test,82,0,0,1,1
10,umbrella.pict,NA,REM,901,Low,old,test,83,1,0,0,1
10,cheese.pict,NA,FAM,2115,NA,new,test,84,0,1,0,0
10,tomato.pict,NA,REM,1951,Low,old,test,85,1,0,0,1
10,spoon.pict,NA,NEW,2124,NA,new,test,86,0,0,1,1
10,elephant.pict,NA,NEW,1841,NA,new,test,87,0,0,1,1
10,orange.pict,NA,FAM,1999,NA,new,test,88,0,1,0,0
10,grapes.pict,NA,REM,956,High,old,test,89,1,0,0,1
10,violin.pict,NA,REM,1681,High,old,test,90,1,0,0,1
10,piano.pict,NA,REM,731,High,old,test,91,1,0,0,1
10,printer.pict,NA,FAM,1215,Low,old,test,92,0,1,0,1
10,scissors.pict,NA,NEW,745,NA,new,test,93,0,0,1,1
10,butterfly.pict,NA,REM,910,High,old,test,94,1,0,0,1
10,owl.pict,NA,REM,919,High,old,test,95,1,0,0,1
10,muffin.pict,NA,NEW,1311,NA,new,test,96,0,0,1,1
10,bottle2.pict,NA,REM,907,High,old,test,97,1,0,0,1
10,bowl.pict,NA,NEW,905,NA,new,test,98,0,0,1,1
10,skates.pict,NA,REM,785,High,old,test,99,1,0,0,1
10,strawberry2.pict,NA,REM,665,High,old,test,100,1,0,0,1
10,raspberry.pict,NA,NEW,1014,NA,new,test,101,0,0,1,1
10,pepper.pict,NA,NEW,721,NA,new,test,102,0,0,1,1
10,cup.pict,NA,REM,762,Low,old,test,103,1,0,0,1
10,briefcase.pict,NA,NEW,708,NA,new,test,104,0,0,1,1
10,stove.pict,NA,NEW,1289,NA,new,test,105,0,0,1,1
10,binoculars.pict,NA,NEW,742,NA,new,test,106,0,0,1,1
10,pineapple.pict,NA,NEW,1132,NA,new,test,107,0,0,1,1
10,camera.pict,NA,FAM,1926,Low,old,test,108,0,1,0,1
10,basket.pict,NA,NEW,807,NA,new,test,109,0,0,1,1
10,dog.pict,NA,REM,786,High,old,test,110,1,0,0,1
10,duck.pict,NA,REM,687,Low,old,test,111,1,0,0,1
10,cow.pict,NA,REM,768,High,old,test,112,1,0,0,1
10,apple.pict,NA,REM,704,Low,old,test,113,1,0,0,1
10,lighthouse.pict,NA,REM,775,High,old,test,114,1,0,0,1
10,sock.pict,NA,NEW,561,NA,new,test,115,0,0,1,1
10,corn.pict,NA,NEW,593,NA,new,test,116,0,0,1,1
10,table.pict,NA,NEW,581,NA,new,test,117,0,0,1,1
10,earth.pict,NA,REM,783,Low,old,test,118,1,0,0,1
10,boots.pict,NA,REM,800,Low,old,test,119,1,0,0,1
10,baby.pict,NA,REM,602,Low,old,test,120,1,0,0,1
11,lion.pict,HUSBAND,HighPicHighWord,549,High,NA,study,1,0,0,0,NA
11,violin.pict,TAILOR,HighPicLowWord,562,Low,NA,study,2,0,0,0,NA
11,knife.pict,STATION,HighPicHighWord,575,High,NA,study,3,0,0,0,NA
11,table.pict,BOULDER,HighPicLowWord,858,Low,NA,study,4,0,0,0,NA
11,tomato.pict,SQUARE,LowPicHighWord,715,High,NA,study,5,0,0,0,NA
11,basket.pict,DRESS,HighPicHighWord,631,High,NA,study,6,0,0,0,NA
11,cow.pict,STEEPLE,HighPicLowWord,906,Low,NA,study,7,0,0,0,NA
11,keyboard.pict,MONKEY,LowPicLowWord,557,Low,NA,study,8,0,0,0,NA
11,camera.pict,ALLEY,HighPicLowWord,662,Low,NA,study,9,0,0,0,NA
11,binoculars.pict,STAIR,LowPicLowWord,834,Low,NA,study,10,0,0,0,NA
11,butterfly.pict,VOTER,LowPicLowWord,596,Low,NA,study,11,0,0,0,NA
11,sheep.pict,COLLEGE,HighPicHighWord,581,High,NA,study,12,0,0,0,NA
11,briefcase.pict,PENDULUM,LowPicLowWord,605,Low,NA,study,13,0,0,0,NA
11,cup.pict,COURT,LowPicHighWord,498,High,NA,study,14,0,0,0,NA
11,iron.pict,BOUQUET,HighPicLowWord,672,Low,NA,study,15,0,0,0,NA
11,grill.pict,SCHOOL,HighPicHighWord,569,High,NA,study,16,0,0,0,NA
11,calculator.pict,HARNESS,LowPicLowWord,1473,Low,NA,study,17,0,0,0,NA
11,bride.pict,SHOULDER,HighPicHighWord,855,High,NA,study,18,0,0,0,NA
11,accordion.pict,MUSIC,LowPicHighWord,537,High,NA,study,19,0,0,0,NA
11,pumpkins.pict,BOARD,LowPicHighWord,704,High,NA,study,20,0,0,0,NA
11,sock.pict,SMILE,LowPicHighWord,600,High,NA,study,21,0,0,0,NA
11,earth.pict,PAPER,HighPicHighWord,783,High,NA,study,22,0,0,0,NA
11,basketball.pict,MARKET,LowPicHighWord,517,High,NA,study,23,0,0,0,NA
11,bottle2.pict,BEVERAGE,HighPicLowWord,737,Low,NA,study,24,0,0,0,NA
11,bacon.pict,MIXER,LowPicLowWord,657,Low,NA,study,25,0,0,0,NA
11,orange.pict,MOISTURE,HighPicLowWord,603,Low,NA,study,26,0,0,0,NA
11,cheese.pict,MOUTH,LowPicHighWord,528,High,NA,study,27,0,0,0,NA
11,cat.pict,SATIN,HighPicLowWord,1293,Low,NA,study,28,0,0,0,NA
11,dog.pict,HOTEL,HighPicHighWord,519,High,NA,study,29,0,0,0,NA
11,grapes.pict,VAULT,LowPicLowWord,664,Low,NA,study,30,0,0,0,NA
11,avocado.pict,FRAME,HighPicHighWord,669,High,NA,study,31,0,0,0,NA
11,piano.pict,MAPLE,HighPicLowWord,930,Low,NA,study,32,0,0,0,NA
11,watermelon.pict,DOCTOR,LowPicHighWord,514,High,NA,study,33,0,0,0,NA
11,gloves.pict,CROWD,LowPicHighWord,811,High,NA,study,34,0,0,0,NA
11,skates.pict,VALLEY,LowPicHighWord,940,High,NA,study,35,0,0,0,NA
11,scissors.pict,PARCEL,LowPicLowWord,780,Low,NA,study,36,0,0,0,NA
11,owl.pict,MECHANIC,LowPicLowWord,794,Low,NA,study,37,0,0,0,NA
11,lighthouse.pict,MINSTREL,LowPicLowWord,1516,Low,NA,study,38,0,0,0,NA
11,dice.pict,BLOCK,HighPicHighWord,576,High,NA,study,39,0,0,0,NA
11,boots.pict,MORPHINE,HighPicLowWord,564,Low,NA,study,40,0,0,0,NA
11,table.pict,NA,REM,2220,Low,old,test,41,1,0,0,1
11,bowl.pict,NA,NEW,1442,NA,new,test,42,0,0,1,1
11,printer.pict,NA,NEW,1132,NA,new,test,43,0,0,1,1
11,egg.pict,NA,NEW,1120,NA,new,test,44,0,0,1,1
11,flower.pict,NA,NEW,933,NA,new,test,45,0,0,1,1
11,piano.pict,NA,REM,1371,Low,old,test,46,1,0,0,1
11,bride.pict,NA,REM,1171,High,old,test,47,1,0,0,1
11,zebra.pict,NA,NEW,1165,NA,new,test,48,0,0,1,1
11,gloves.pict,NA,REM,1217,High,old,test,49,1,0,0,1
11,dice.pict,NA,REM,1130,High,old,test,50,1,0,0,1
11,duck.pict,NA,FAM,3782,NA,new,test,51,0,1,0,0
11,pencil.pict,NA,NEW,1483,NA,new,test,52,0,0,1,1
11,binoculars.pict,NA,REM,915,Low,old,test,53,1,0,0,1
11,earth.pict,NA,REM,1773,High,old,test,54,1,0,0,1
11,scissors.pict,NA,REM,707,Low,old,test,55,1,0,0,1
11,guitar.pict,NA,NEW,1209,NA,new,test,56,0,0,1,1
11,spoon.pict,NA,NEW,973,NA,new,test,57,0,0,1,1
11,tiger.pict,NA,REM,2096,NA,new,test,58,1,0,0,0
11,car.pict,NA,NEW,1366,NA,new,test,59,0,0,1,1
11,accordion.pict,NA,REM,954,High,old,test,60,1,0,0,1
11,bacon.pict,NA,REM,880,Low,old,test,61,1,0,0,1
11,cheese.pict,NA,REM,754,High,old,test,62,1,0,0,1
11,lemon.pict,NA,REM,694,NA,new,test,63,1,0,0,0
11,computer.pict,NA,NEW,1183,NA,new,test,64,0,0,1,1
11,camera.pict,NA,REM,950,Low,old,test,65,1,0,0,1
11,skates.pict,NA,REM,646,High,old,test,66,1,0,0,1
11,boots.pict,NA,NEW,2452,Low,old,test,67,0,0,1,0
11,owl.pict,NA,REM,759,Low,old,test,68,1,0,0,1
11,chair2.pict,NA,NEW,2222,NA,new,test,69,0,0,1,1
11,basket.pict,NA,REM,815,High,old,test,70,1,0,0,1
11,basketball.pict,NA,REM,890,High,old,test,71,1,0,0,1
11,umbrella.pict,NA,NEW,1536,NA,new,test,72,0,0,1,1
11,refrigerator.pict,NA,NEW,903,NA,new,test,73,0,0,1,1
11,pineapple.pict,NA,FAM,1471,NA,new,test,74,0,1,0,0
11,briefcase.pict,NA,REM,977,Low,old,test,75,1,0,0,1
11,calculator.pict,NA,REM,544,Low,old,test,76,1,0,0,1
11,squash.pict,NA,NEW,1805,NA,new,test,77,0,0,1,1
11,cow.pict,NA,REM,606,Low,old,test,78,1,0,0,1
11,raspberry.pict,NA,NEW,875,NA,new,test,79,0,0,1,1
11,muffin.pict,NA,NEW,1268,NA,new,test,80,0,0,1,1
11,watermelon.pict,NA,REM,764,High,old,test,81,1,0,0,1
11,grill.pict,NA,REM,969,High,old,test,82,1,0,0,1
11,horse.pict,NA,NEW,1915,NA,new,test,83,0,0,1,1
11,elephant.pict,NA,NEW,891,NA,new,test,84,0,0,1,1
11,drum2.pict,NA,REM,740,NA,new,test,85,1,0,0,0
11,bottle2.pict,NA,REM,681,Low,old,test,86,1,0,0,1
11,pig.pict,NA,NEW,884,NA,new,test,87,0,0,1,1
11,apple.pict,NA,NEW,1021,NA,new,test,88,0,0,1,1
11,pepper.pict,NA,NEW,906,NA,new,test,89,0,0,1,1
11,stethoscope.pict,NA,NEW,744,NA,new,test,90,0,0,1,1
11,sheep.pict,NA,REM,854,High,old,test,91,1,0,0,1
11,shoes.pict,NA,NEW,950,NA,new,test,92,0,0,1,1
11,balloons.pict,NA,NEW,1729,NA,new,test,93,0,0,1,1
11,stove.pict,NA,FAM,1681,NA,new,test,94,0,1,0,0
11,avocado.pict,NA,REM,727,High,old,test,95,1,0,0,1
11,knife.pict,NA,REM,750,High,old,test,96,1,0,0,1
11,pot2.pict,NA,NEW,969,NA,new,test,97,0,0,1,1
11,cup.pict,NA,REM,851,High,old,test,98,1,0,0,1
11,butterfly.pict,NA,REM,957,Low,old,test,99,1,0,0,1
11,stereo.pict,NA,NEW,887,NA,new,test,100,0,0,1,1
11,orange.pict,NA,NEW,1730,Low,old,test,101,0,0,1,0
11,grapes.pict,NA,NEW,2298,Low,old,test,102,0,0,1,0
11,bike.pict,NA,NEW,1229,NA,new,test,103,0,0,1,1
11,iron.pict,NA,NEW,809,Low,old,test,104,0,0,1,0
11,cat.pict,NA,FAM,1885,Low,old,test,105,0,1,0,1
11,flag4.pict,NA,NEW,981,NA,new,test,106,0,0,1,1
11,lighthouse.pict,NA,NEW,732,Low,old,test,107,0,0,1,0
11,cannon.pict,NA,NEW,938,NA,new,test,108,0,0,1,1
11,mushroom.pict,NA,NEW,1024,NA,new,test,109,0,0,1,1
11,violin.pict,NA,REM,979,Low,old,test,110,1,0,0,1
11,corn.pict,NA,NEW,824,NA,new,test,111,0,0,1,1
11,keyboard.pict,NA,REM,1118,Low,old,test,112,1,0,0,1
11,sock.pict,NA,REM,833,High,old,test,113,1,0,0,1
11,strawberry2.pict,NA,FAM,1388,NA,new,test,114,0,1,0,0
11,pumpkins.pict,NA,REM,939,High,old,test,115,1,0,0,1
11,salad.pict,NA,NEW,1273,NA,new,test,116,0,0,1,1
11,tomato.pict,NA,REM,692,High,old,test,117,1,0,0,1
11,dog.pict,NA,NEW,1561,High,old,test,118,0,0,1,0
11,baby.pict,NA,NEW,779,NA,new,test,119,0,0,1,1
11,lion.pict,NA,NEW,1097,High,old,test,120,0,0,1,0
12,lemon.pict,LIBRARY,HighPicHighWord,630,High,NA,study,1,0,0,0,NA
12,dice.pict,SQUARE,HighPicHighWord,763,High,NA,study,2,0,0,0,NA
12,bride.pict,SINGER,HighPicLowWord,721,Low,NA,study,3,0,0,0,NA
12,bowl.pict,HUSBAND,HighPicHighWord,604,High,NA,study,4,0,0,0,NA
12,flower.pict,BEVERAGE,HighPicLowWord,598,Low,NA,study,5,0,0,0,NA
12,chair2.pict,BOULDER,HighPicLowWord,678,Low,NA,study,6,0,0,0,NA
12,balloons.pict,DOCTOR,LowPicHighWord,576,High,NA,study,7,0,0,0,NA
12,tiger.pict,STRIPE,LowPicLowWord,879,Low,NA,study,8,0,0,0,NA
12,elephant.pict,PARCEL,LowPicLowWord,693,Low,NA,study,9,0,0,0,NA
12,bacon.pict,SCHOOL,LowPicHighWord,962,High,NA,study,10,0,0,0,NA
12,pineapple.pict,CARAVAN,LowPicLowWord,1159,Low,NA,study,11,0,0,0,NA
12,owl.pict,AUDIENCE,LowPicHighWord,691,High,NA,study,12,0,0,0,NA
12,cheese.pict,STAIR,LowPicLowWord,694,Low,NA,study,13,0,0,0,NA
12,briefcase.pict,CRUMB,LowPicLowWord,1023,Low,NA,study,14,0,0,0,NA
12,keyboard.pict,POSTER,LowPicLowWord,1214,Low,NA,study,15,0,0,0,NA
12,egg.pict,BAYONET,HighPicLowWord,867,Low,NA,study,16,0,0,0,NA
12,bike.pict,GROUND,LowPicHighWord,718,High,NA,study,17,0,0,0,NA
12,avocado.pict,BANKER,HighPicLowWord,816,Low,NA,study,18,0,0,0,NA
12,duck.pict,TWEED,LowPicLowWord,653,Low,NA,study,19,0,0,0,NA
12,flag4.pict,STATION,HighPicHighWord,944,High,NA,study,20,0,0,0,NA
12,piano.pict,MECHANIC,HighPicLowWord,667,Low,NA,study,21,0,0,0,NA
12,orange.pict,SMILE,HighPicHighWord,588,High,NA,study,22,0,0,0,NA
12,lighthouse.pict,RECORD,LowPicHighWord,743,High,NA,study,23,0,0,0,NA
12,refrigerator.pict,RACKET,HighPicLowWord,872,Low,NA,study,24,0,0,0,NA
12,pot2.pict,MARKET,HighPicHighWord,653,High,NA,study,25,0,0,0,NA
12,spoon.pict,RAILROAD,LowPicHighWord,653,High,NA,study,26,0,0,0,NA
12,printer.pict,PASTE,LowPicLowWord,661,Low,NA,study,27,0,0,0,NA
12,basketball.pict,FAMILY,LowPicHighWord,547,High,NA,study,28,0,0,0,NA
12,camera.pict,SPRING,HighPicHighWord,638,High,NA,study,29,0,0,0,NA
12,zebra.pict,KNUCKLE,LowPicLowWord,713,Low,NA,study,30,0,0,0,NA
12,stethoscope.pict,FLOOR,LowPicHighWord,656,High,NA,study,31,0,0,0,NA
12,boots.pict,OFFICE,HighPicHighWord,600,High,NA,study,32,0,0,0,NA
12,grapes.pict,CROWD,LowPicHighWord,572,High,NA,study,33,0,0,0,NA
12,salad.pict,SPIKE,LowPicLowWord,761,Low,NA,study,34,0,0,0,NA
12,shoes.pict,STEEPLE,HighPicLowWord,765,Low,NA,study,35,0,0,0,NA
12,guitar.pict,CHIEF,HighPicHighWord,1289,High,NA,study,36,0,0,0,NA
12,horse.pict,DRESS,HighPicHighWord,550,High,NA,study,37,0,0,0,NA
12,iron.pict,VAULT,HighPicLowWord,571,Low,NA,study,38,0,0,0,NA
12,gloves.pict,DINNER,LowPicHighWord,1094,High,NA,study,39,0,0,0,NA
12,computer.pict,WARRIOR,HighPicLowWord,1035,Low,NA,study,40,0,0,0,NA
12,scissors.pict,NA,NEW,1960,NA,new,test,41,0,0,1,1
12,car.pict,NA,NEW,929,NA,new,test,42,0,0,1,1
12,lion.pict,NA,NEW,1220,NA,new,test,43,0,0,1,1
12,lemon.pict,NA,FAM,2043,High,old,test,44,0,1,0,1
12,cat.pict,NA,NEW,1029,NA,new,test,45,0,0,1,1
12,bowl.pict,NA,REM,1328,High,old,test,46,1,0,0,1
12,horse.pict,NA,REM,2759,High,old,test,47,1,0,0,1
12,briefcase.pict,NA,NEW,1428,Low,old,test,48,0,0,1,0
12,computer.pict,NA,FAM,3256,Low,old,test,49,0,1,0,1
12,stove.pict,NA,NEW,1078,NA,new,test,50,0,0,1,1
12,pig.pict,NA,NEW,687,NA,new,test,51,0,0,1,1
12,keyboard.pict,NA,NEW,670,Low,old,test,52,0,0,1,0
12,pepper.pict,NA,NEW,1349,NA,new,test,53,0,0,1,1
12,balloons.pict,NA,FAM,1698,High,old,test,54,0,1,0,1
12,flag4.pict,NA,NEW,1136,High,old,test,55,0,0,1,0
12,elephant.pict,NA,REM,2306,Low,old,test,56,1,0,0,1
12,squash.pict,NA,NEW,3579,NA,new,test,57,0,0,1,1
12,tiger.pict,NA,REM,824,Low,old,test,58,1,0,0,1
12,bike.pict,NA,REM,870,High,old,test,59,1,0,0,1
12,dog.pict,NA,NEW,2631,NA,new,test,60,0,0,1,1
12,zebra.pict,NA,FAM,3243,Low,old,test,61,0,1,0,1
12,violin.pict,NA,NEW,1674,NA,new,test,62,0,0,1,1
12,printer.pict,NA,REM,3170,Low,old,test,63,1,0,0,1
12,pumpkins.pict,NA,NEW,939,NA,new,test,64,0,0,1,1
12,basket.pict,NA,NEW,772,NA,new,test,65,0,0,1,1
12,skates.pict,NA,NEW,731,NA,new,test,66,0,0,1,1
12,flower.pict,NA,NEW,950,Low,old,test,67,0,0,1,0
12,muffin.pict,NA,NEW,681,NA,new,test,68,0,0,1,1
12,egg.pict,NA,FAM,1551,Low,old,test,69,0,1,0,1
12,accordion.pict,NA,NEW,968,NA,new,test,70,0,0,1,1
12,pot2.pict,NA,NEW,3480,High,old,test,71,0,0,1,0
12,tomato.pict,NA,NEW,919,NA,new,test,72,0,0,1,1
12,earth.pict,NA,NEW,965,NA,new,test,73,0,0,1,1
12,watermelon.pict,NA,NEW,726,NA,new,test,74,0,0,1,1
12,camera.pict,NA,REM,2107,High,old,test,75,1,0,0,1
12,bacon.pict,NA,REM,755,High,old,test,76,1,0,0,1
12,cheese.pict,NA,REM,1912,Low,old,test,77,1,0,0,1
12,sheep.pict,NA,NEW,1041,NA,new,test,78,0,0,1,1
12,cow.pict,NA,NEW,859,NA,new,test,79,0,0,1,1
12,baby.pict,NA,NEW,1040,NA,new,test,80,0,0,1,1
12,lighthouse.pict,NA,NEW,654,High,old,test,81,0,0,1,0
12,stethoscope.pict,NA,FAM,2358,High,old,test,82,0,1,0,1
12,bottle2.pict,NA,NEW,752,NA,new,test,83,0,0,1,1
12,iron.pict,NA,REM,2316,Low,old,test,84,1,0,0,1
12,table.pict,NA,NEW,1440,NA,new,test,85,0,0,1,1
12,shoes.pict,NA,REM,2717,Low,old,test,86,1,0,0,1
12,raspberry.pict,NA,NEW,869,NA,new,test,87,0,0,1,1
12,duck.pict,NA,REM,961,Low,old,test,88,1,0,0,1
12,gloves.pict,NA,REM,1821,High,old,test,89,1,0,0,1
12,boots.pict,NA,NEW,900,High,old,test,90,0,0,1,0
12,piano.pict,NA,NEW,1120,Low,old,test,91,0,0,1,0
12,apple.pict,NA,NEW,1126,NA,new,test,92,0,0,1,1
12,cup.pict,NA,NEW,1336,NA,new,test,93,0,0,1,1
12,grapes.pict,NA,REM,1443,High,old,test,94,1,0,0,1
12,umbrella.pict,NA,NEW,1209,NA,new,test,95,0,0,1,1
12,grill.pict,NA,NEW,1243,NA,new,test,96,0,0,1,1
12,mushroom.pict,NA,NEW,1030,NA,new,test,97,0,0,1,1
12,corn.pict,NA,NEW,703,NA,new,test,98,0,0,1,1
12,drum2.pict,NA,NEW,650,NA,new,test,99,0,0,1,1
12,owl.pict,NA,FAM,1698,High,old,test,100,0,1,0,1
12,cannon.pict,NA,NEW,990,NA,new,test,101,0,0,1,1
12,dice.pict,NA,REM,1265,High,old,test,102,1,0,0,1
12,spoon.pict,NA,REM,2237,High,old,test,103,1,0,0,1
12,sock.pict,NA,NEW,817,NA,new,test,104,0,0,1,1
12,strawberry2.pict,NA,NEW,889,NA,new,test,105,0,0,1,1
12,chair2.pict,NA,FAM,2366,Low,old,test,106,0,1,0,1
12,orange.pict,NA,REM,1712,High,old,test,107,1,0,0,1
12,calculator.pict,NA,NEW,832,NA,new,test,108,0,0,1,1
12,salad.pict,NA,REM,1849,Low,old,test,109,1,0,0,1
12,butterfly.pict,NA,NEW,734,NA,new,test,110,0,0,1,1
12,refrigerator.pict,NA,FAM,4133,Low,old,test,111,0,1,0,1
12,avocado.pict,NA,REM,2328,Low,old,test,112,1,0,0,1
12,guitar.pict,NA,FAM,2158,High,old,test,113,0,1,0,1
12,bride.pict,NA,FAM,3003,Low,old,test,114,0,1,0,1
12,pineapple.pict,NA,FAM,5673,Low,old,test,115,0,1,0,1
12,stereo.pict,NA,FAM,1555,NA,new,test,116,0,1,0,0
12,binoculars.pict,NA,NEW,692,NA,new,test,117,0,0,1,1
12,basketball.pict,NA,REM,1607,High,old,test,118,1,0,0,1
12,knife.pict,NA,NEW,725,NA,new,test,119,0,0,1,1
12,pencil.pict,NA,NEW,1904,NA,new,test,120,0,0,1,1
13,piano.pict,MAPLE,HighPicLowWord,797,Low,NA,study,1,0,0,0,NA
13,corn.pict,MONKEY,HighPicLowWord,773,Low,NA,study,2,0,0,0,NA
13,dice.pict,AUDIENCE,HighPicHighWord,670,High,NA,study,3,0,0,0,NA
13,grapes.pict,DRESS,LowPicHighWord,673,High,NA,study,4,0,0,0,NA
13,chair2.pict,HUSBAND,HighPicHighWord,497,High,NA,study,5,0,0,0,NA
13,bacon.pict,WARRIOR,LowPicLowWord,644,Low,NA,study,6,0,0,0,NA
13,cannon.pict,MOUTH,LowPicHighWord,643,High,NA,study,7,0,0,0,NA
13,flower.pict,HOSPITAL,HighPicHighWord,566,High,NA,study,8,0,0,0,NA
13,umbrella.pict,MORPHINE,LowPicLowWord,624,Low,NA,study,9,0,0,0,NA
13,cat.pict,CORNER,HighPicHighWord,749,High,NA,study,10,0,0,0,NA
13,stethoscope.pict,KNUCKLE,LowPicLowWord,598,Low,NA,study,11,0,0,0,NA
13,elephant.pict,LETTER,LowPicHighWord,526,High,NA,study,12,0,0,0,NA
13,camera.pict,OFFICE,HighPicHighWord,531,High,NA,study,13,0,0,0,NA
13,table.pict,SPRING,HighPicHighWord,871,High,NA,study,14,0,0,0,NA
13,lion.pict,VAULT,HighPicLowWord,499,Low,NA,study,15,0,0,0,NA
13,shoes.pict,BOULDER,HighPicLowWord,602,Low,NA,study,16,0,0,0,NA
13,gloves.pict,GROUND,LowPicHighWord,605,High,NA,study,17,0,0,0,NA
13,printer.pict,CROWD,LowPicHighWord,663,High,NA,study,18,0,0,0,NA
