"encodingtask","study_rating","cond","testtria","studytria","stim1","stim2","responsecode","response","list","subject","cuefreq","targetfreq","bothfreq","CuedRecall","procedure","trial","duration","onset"
2,4,1,11,8,"rebuke",NA,2,"no",3,2,"LF","LF","LF",0,"test",111,3000,690000
2,7,3,12,6,"leading",NA,1,"blocky",3,2,"HF","LF","MF",1,"test",112,3000,693000
2,7,2,13,9,"examples",NA,1,"edge",3,2,"HF","HF","HF",1,"test",113,3000,696000
2,3,4,14,10,"beets",NA,1,"flat",3,2,"LF","HF","MF",1,"test",114,3000,699000
2,3,3,15,17,"systems",NA,2,"no",3,2,"HF","LF","MF",0,"test",115,3000,702000
2,5,1,16,18,"sordid",NA,2,"no",3,2,"LF","LF","LF",0,"test",116,3000,705000
2,6,2,17,19,"industry",NA,2,"no",3,2,"HF","HF","HF",0,"test",117,3000,708000
2,2,2,18,11,"sign",NA,1,"several",3,2,"HF","HF","HF",1,"test",118,3000,711000
2,4,2,19,5,"brought",NA,1,"index",3,2,"HF","HF","HF",1,"test",119,3000,714000
2,5,3,20,7,"beat",NA,2,"no",3,2,"HF","LF","MF",0,"test",120,93000,717000
2,5,3,20,1,"cases","fennel",2,"no",4,2,"HF","LF","MF",0,"study",121,3000,810000
2,6,4,9,2,"lashed","aircraft",1,"aircraft",4,2,"LF","HF","MF",1,"study",122,3000,813000
2,7,4,10,3,"jarred","foot",1,"foot",4,2,"LF","HF","MF",1,"study",123,3000,816000
2,5,4,12,4,"assail","little",0,"seward",4,2,"LF","HF","MF",0,"study",124,3000,819000
2,4,1,6,5,"pulpit","edging",1,"edging",4,2,"LF","LF","LF",1,"study",125,3000,822000
2,5,4,18,6,"pangs","began",2,"no",4,2,"LF","HF","MF",0,"study",126,3000,825000
2,3,4,15,7,"dived","called",2,"no",4,2,"LF","HF","MF",0,"study",127,3000,828000
2,3,1,17,8,"ensue","seward",1,"seward",4,2,"LF","LF","LF",1,"study",128,3000,831000
2,6,1,14,9,"gassed","rustle",2,"no",4,2,"LF","LF","LF",0,"study",129,3000,834000
2,5,3,8,10,"aside","furrow",2,"no",4,2,"HF","LF","MF",0,"study",130,3000,837000
2,5,3,5,11,"explain","attuned",2,"no",4,2,"HF","LF","MF",0,"study",131,3000,840000
2,8,1,11,12,"forage","tropic",1,"tropical",4,2,"LF","LF","LF",1,"study",132,3000,843000
2,5,1,16,13,"mottled","swoops",2,"no",4,2,"LF","LF","LF",0,"study",133,3000,846000
2,6,2,2,14,"paid","trust",1,"trust",4,2,"HF","HF","HF",1,"study",134,3000,849000
2,8,2,1,15,"rifle","narrow",1,"narrow",4,2,"HF","HF","HF",1,"study",135,3000,852000
2,5,2,7,16,"real","avoid",2,"no",4,2,"HF","HF","HF",0,"study",136,3000,855000
2,9,2,13,17,"vast","significan",1,"significan",4,2,"HF","HF","HF",1,"study",137,3000,858000
2,8,2,19,18,"gold","perfect",1,"perfect",4,2,"HF","HF","HF",1,"study",138,3000,861000
2,5,3,3,19,"feeling","dictum",2,"no",4,2,"HF","LF","MF",0,"study",139,3000,864000
2,1,3,4,20,"stress","jocular",2,"no",4,2,"HF","LF","MF",0,"study",140,63000,867000
2,8,2,1,15,"rifle",NA,1,"narrow",4,2,"HF","HF","HF",1,"test",141,3000,930000
2,6,2,2,14,"paid",NA,1,"trust",4,2,"HF","HF","HF",1,"test",142,3000,933000
2,5,3,3,19,"feeling",NA,2,"no",4,2,"HF","LF","MF",0,"test",143,3000,936000
2,1,3,4,20,"stress",NA,2,"no",4,2,"HF","LF","MF",0,"test",144,3000,939000
2,5,3,5,11,"explain",NA,2,"no",4,2,"HF","LF","MF",0,"test",145,3000,942000
2,4,1,6,5,"pulpit",NA,1,"edging",4,2,"LF","LF","LF",1,"test",146,3000,945000
2,5,2,7,16,"real",NA,2,"no",4,2,"HF","HF","HF",0,"test",147,3000,948000
2,5,3,8,10,"aside",NA,2,"no",4,2,"HF","LF","MF",0,"test",148,3000,951000
2,6,4,9,2,"lashed",NA,1,"aircraft",4,2,"LF","HF","MF",1,"test",149,3000,954000
2,7,4,10,3,"jarred",NA,1,"foot",4,2,"LF","HF","MF",1,"test",150,3000,957000
2,8,1,11,12,"forage",NA,1,"tropical",4,2,"LF","LF","LF",1,"test",151,3000,960000
2,5,4,12,4,"assail",NA,0,"seward",4,2,"LF","HF","MF",0,"test",152,3000,963000
2,9,2,13,17,"vast",NA,1,"significan",4,2,"HF","HF","HF",1,"test",153,3000,966000
2,6,1,14,9,"gassed",NA,2,"no",4,2,"LF","LF","LF",0,"test",154,3000,969000
2,3,4,15,7,"dived",NA,2,"no",4,2,"LF","HF","MF",0,"test",155,3000,972000
2,5,1,16,13,"mottled",NA,2,"no",4,2,"LF","LF","LF",0,"test",156,3000,975000
2,3,1,17,8,"ensue",NA,1,"seward",4,2,"LF","LF","LF",1,"test",157,3000,978000
2,5,4,18,6,"pangs",NA,2,"no",4,2,"LF","HF","MF",0,"test",158,3000,981000
2,8,2,19,18,"gold",NA,1,"perfect",4,2,"HF","HF","HF",1,"test",159,3000,984000
2,5,3,20,1,"cases",NA,2,"no",4,2,"HF","LF","MF",0,"test",160,93000,987000
1,5,1,1,1,"saluted","firmer",2,"no",1,3,"LF","LF","LF",0,"study",1,3000,0
1,1,2,10,2,"seeing","prevent",2,"no",1,3,"HF","HF","HF",0,"study",2,3000,3000
1,2,3,18,3,"rifle","sausages",0,"bobbed",1,3,"HF","LF","MF",0,"study",3,3000,6000
1,1,2,6,4,"bear","sleep",1,"sleep",1,3,"HF","HF","HF",1,"study",4,3000,9000
1,1,4,13,5,"bobbed","balance",2,"no",1,3,"LF","HF","MF",0,"study",5,3000,12000
1,5,4,11,6,"hauls","lives",2,"no",1,3,"LF","HF","MF",0,"study",6,3000,15000
1,5,1,14,7,"pimps","louse",2,"no",1,3,"LF","LF","LF",0,"study",7,3000,18000
1,1,4,17,8,"noblest","army",2,"no",1,3,"LF","HF","MF",0,"study",8,3000,21000
1,2,1,12,9,"capes","ghettos",2,"no",1,3,"LF","LF","LF",0,"study",9,3000,24000
1,3,3,19,10,"east","outflow",2,"no",1,3,"HF","LF","MF",0,"study",10,3000,27000
1,6,1,8,11,"revulsion","preside",2,"no",1,3,"LF","LF","LF",0,"study",11,3000,30000
1,6,3,20,12,"honor","sonnets",2,"no",1,3,"HF","LF","MF",0,"study",12,3000,33000
1,1,4,2,13,"uglier","apply",0,"succeed",1,3,"LF","HF","MF",0,"study",13,3000,36000
1,1,4,15,14,"turban","suggest",2,"no",1,3,"LF","HF","MF",0,"study",14,3000,39000
1,1,2,16,15,"crisis","session",0,"noble",1,3,"HF","HF","HF",0,"study",15,3000,42000
1,1,2,9,16,"spot","extreme",2,"no",1,3,"HF","HF","HF",0,"study",16,3000,45000
1,2,3,3,17,"gave","precocious",2,"no",1,3,"HF","LF","MF",0,"study",17,3000,48000
1,1,1,4,18,"slob","feasts",1,"feast",1,3,"LF","LF","LF",1,"study",18,3000,51000
1,4,3,5,19,"straight","befall",0,"prefell",1,3,"HF","LF","MF",0,"study",19,3000,54000
1,2,2,7,20,"ideal","hands",2,"no",1,3,"HF","HF","HF",0,"study",20,63000,57000
1,5,1,1,1,"saluted",NA,2,"no",1,3,"LF","LF","LF",0,"test",21,3000,120000
1,1,4,2,13,"uglier",NA,0,"succeed",1,3,"LF","HF","MF",0,"test",22,3000,123000
1,2,3,3,17,"gave",NA,2,"no",1,3,"HF","LF","MF",0,"test",23,3000,126000
1,1,1,4,18,"slob",NA,1,"feast",1,3,"LF","LF","LF",1,"test",24,3000,129000
1,4,3,5,19,"straight",NA,0,"prefell",1,3,"HF","LF","MF",0,"test",25,3000,132000
1,1,2,6,4,"bear",NA,1,"sleep",1,3,"HF","HF","HF",1,"test",26,3000,135000
1,2,2,7,20,"ideal",NA,2,"no",1,3,"HF","HF","HF",0,"test",27,3000,138000
1,6,1,8,11,"revulsion",NA,2,"no",1,3,"LF","LF","LF",0,"test",28,3000,141000
1,1,2,9,16,"spot",NA,2,"no",1,3,"HF","HF","HF",0,"test",29,3000,144000
1,1,2,10,2,"seeing",NA,2,"no",1,3,"HF","HF","HF",0,"test",30,3000,147000
1,5,4,11,6,"hauls",NA,2,"no",1,3,"LF","HF","MF",0,"test",31,3000,150000
1,2,1,12,9,"capes",NA,2,"no",1,3,"LF","LF","LF",0,"test",32,3000,153000
1,1,4,13,5,"bobbed",NA,2,"no",1,3,"LF","HF","MF",0,"test",33,3000,156000
1,5,1,14,7,"pimps",NA,2,"no",1,3,"LF","LF","LF",0,"test",34,3000,159000
1,1,4,15,14,"turban",NA,2,"no",1,3,"LF","HF","MF",0,"test",35,3000,162000
1,1,2,16,15,"crisis",NA,0,"noble",1,3,"HF","HF","HF",0,"test",36,3000,165000
1,1,4,17,8,"noblest",NA,2,"no",1,3,"LF","HF","MF",0,"test",37,3000,168000
1,2,3,18,3,"rifle",NA,0,"bobbed",1,3,"HF","LF","MF",0,"test",38,3000,171000
1,3,3,19,10,"east",NA,2,"no",1,3,"HF","LF","MF",0,"test",39,3000,174000
1,6,3,20,12,"honor",NA,2,"no",1,3,"HF","LF","MF",0,"test",40,93000,177000
1,5,2,14,1,"seemed","maintenanc",2,"no",2,3,"HF","HF","HF",0,"study",41,3000,270000
1,5,3,10,2,"stone","plied",2,"no",2,3,"HF","LF","MF",0,"study",42,3000,273000
1,1,4,16,3,"daisies","watch",1,"watched",2,3,"LF","HF","MF",1,"study",43,3000,276000
1,7,4,13,4,"meekly","glass",2,"no",2,3,"LF","HF","MF",0,"study",44,3000,279000
1,2,2,9,5,"doctor","somewhat",1,"somewhat",2,3,"HF","HF","HF",1,"study",45,3000,282000
1,3,3,5,6,"system","exerts",2,"no",2,3,"HF","LF","MF",0,"study",46,3000,285000
1,3,4,17,7,"parched","century",1,"century",2,3,"LF","HF","MF",1,"study",47,3000,288000
1,9,4,4,8,"portico","having",2,"no",2,3,"LF","HF","MF",0,"study",48,3000,291000
1,2,1,11,9,"calmness","sameness",2,"no",2,3,"LF","LF","LF",0,"study",49,3000,294000
1,4,2,7,10,"cool","chain",2,"no",2,3,"HF","HF","HF",0,"study",50,3000,297000
1,1,2,6,11,"minds","membership",0,"great",2,3,"HF","HF","HF",0,"study",51,3000,3e+05
1,8,1,19,12,"lashed","lapels",2,"no",2,3,"LF","LF","LF",0,"study",52,3000,303000
1,1,1,12,13,"feebly","baseman",1,"baseman",2,3,"LF","LF","LF",1,"study",53,3000,306000
1,7,1,8,14,"ionized","impinge",2,"no",2,3,"LF","LF","LF",0,"study",54,3000,309000
1,3,2,15,15,"role","pass",2,"no",2,3,"HF","HF","HF",0,"study",55,3000,312000
1,1,3,18,16,"seat","poncho",1,"poncho",2,3,"HF","LF","MF",1,"study",56,3000,315000
1,6,1,20,17,"monasterie","curbs",2,"no",2,3,"LF","LF","LF",0,"study",57,3000,318000
1,1,3,3,18,"truly","frigid",1,"frigid",2,3,"HF","LF","MF",1,"study",58,3000,321000
1,4,3,2,19,"vital","leering",2,"no",2,3,"HF","LF","MF",0,"study",59,3000,324000
1,1,4,1,20,"hoofs","brief",2,"no",2,3,"LF","HF","MF",0,"study",60,63000,327000
1,1,4,1,20,"hoofs",NA,2,"no",2,3,"LF","HF","MF",0,"test",61,3000,390000
1,4,3,2,19,"vital",NA,2,"no",2,3,"HF","LF","MF",0,"test",62,3000,393000
1,1,3,3,18,"truly",NA,1,"frigid",2,3,"HF","LF","MF",1,"test",63,3000,396000
1,9,4,4,8,"portico",NA,2,"no",2,3,"LF","HF","MF",0,"test",64,3000,399000
1,3,3,5,6,"system",NA,2,"no",2,3,"HF","LF","MF",0,"test",65,3000,402000
1,1,2,6,11,"minds",NA,0,"great",2,3,"HF","HF","HF",0,"test",66,3000,405000
1,4,2,7,10,"cool",NA,2,"no",2,3,"HF","HF","HF",0,"test",67,3000,408000
1,7,1,8,14,"ionized",NA,2,"no",2,3,"LF","LF","LF",0,"test",68,3000,411000
1,2,2,9,5,"doctor",NA,1,"somewhat",2,3,"HF","HF","HF",1,"test",69,3000,414000
1,5,3,10,2,"stone",NA,2,"no",2,3,"HF","LF","MF",0,"test",70,3000,417000
1,2,1,11,9,"calmness",NA,2,"no",2,3,"LF","LF","LF",0,"test",71,3000,420000
1,1,1,12,13,"feebly",NA,1,"baseman",2,3,"LF","LF","LF",1,"test",72,3000,423000
1,7,4,13,4,"meekly",NA,2,"no",2,3,"LF","HF","MF",0,"test",73,3000,426000
1,5,2,14,1,"seemed",NA,2,"no",2,3,"HF","HF","HF",0,"test",74,3000,429000
1,3,2,15,15,"role",NA,2,"no",2,3,"HF","HF","HF",0,"test",75,3000,432000
1,1,4,16,3,"daisies",NA,1,"watched",2,3,"LF","HF","MF",1,"test",76,3000,435000
1,3,4,17,7,"parched",NA,1,"century",2,3,"LF","HF","MF",1,"test",77,3000,438000
1,1,3,18,16,"seat",NA,1,"poncho",2,3,"HF","LF","MF",1,"test",78,3000,441000
1,8,1,19,12,"lashed",NA,2,"no",2,3,"LF","LF","LF",0,"test",79,3000,444000
1,6,1,20,17,"monasterie",NA,2,"no",2,3,"LF","LF","LF",0,"test",80,93000,447000
1,5,1,16,1,"slung","gaily",2,"no",3,3,"LF","LF","LF",0,"study",81,3000,540000
1,7,1,17,2,"brows","luster",2,"no",3,3,"LF","LF","LF",0,"study",82,3000,543000
1,1,2,9,3,"platform","daughter",0,"girl",3,3,"HF","HF","HF",0,"study",83,3000,546000
1,2,3,15,4,"seems","cabana",2,"no",3,3,"HF","LF","MF",0,"study",84,3000,549000
1,1,1,14,5,"dugout","dockside",2,"no",3,3,"LF","LF","LF",0,"study",85,3000,552000
1,7,4,1,6,"divan","opened",2,"no",3,3,"LF","HF","MF",0,"study",86,3000,555000
1,7,4,19,7,"diction","might",2,"no",3,3,"LF","HF","MF",0,"study",87,3000,558000
1,2,2,13,8,"enemy","score",1,"score",3,3,"HF","HF","HF",1,"study",88,3000,561000
1,1,3,7,9,"pulled","curbing",2,"no",3,3,"HF","LF","MF",0,"study",89,3000,564000
1,1,1,8,10,"ulcer","taunts",0,"test",3,3,"LF","LF","LF",0,"study",90,3000,567000
1,1,2,6,11,"politics","dust",1,"dust",3,3,"HF","HF","HF",1,"study",91,3000,570000
1,1,4,20,12,"lice","afraid",0,"scare",3,3,"LF","HF","MF",0,"study",92,3000,573000
1,8,4,18,13,"pulpit","sample",2,"no",3,3,"LF","HF","MF",0,"study",93,3000,576000
1,1,1,12,14,"narrows","napkin",0,"paper",3,3,"LF","LF","LF",0,"study",94,3000,579000
1,1,3,2,15,"largest","hillbilly",2,"no",3,3,"HF","LF","MF",0,"study",95,3000,582000
1,7,3,3,16,"slow","stucco",2,"no",3,3,"HF","LF","MF",0,"study",96,3000,585000
1,7,4,5,17,"aloof","evening",2,"no",3,3,"LF","HF","MF",0,"study",97,3000,588000
1,3,2,4,18,"sexual","hero",2,"n",3,3,"HF","HF","HF",0,"study",98,3000,591000
1,7,3,10,19,"slight","elation",2,"no",3,3,"HF","LF","MF",0,"study",99,3000,594000
1,3,2,11,20,"rates","girls",2,"no",3,3,"HF","HF","HF",0,"study",100,63000,597000
1,7,4,1,6,"divan",NA,2,"no",3,3,"LF","HF","MF",0,"test",101,3000,660000
1,1,3,2,15,"largest",NA,2,"no",3,3,"HF","LF","MF",0,"test",102,3000,663000
1,7,3,3,16,"slow",NA,2,"no",3,3,"HF","LF","MF",0,"test",103,3000,666000
1,3,2,4,18,"sexual",NA,2,"n",3,3,"HF","HF","HF",0,"test",104,3000,669000
1,7,4,5,17,"aloof",NA,2,"no",3,3,"LF","HF","MF",0,"test",105,3000,672000
1,1,2,6,11,"politics",NA,1,"dust",3,3,"HF","HF","HF",1,"test",106,3000,675000
1,1,3,7,9,"pulled",NA,2,"no",3,3,"HF","LF","MF",0,"test",107,3000,678000
1,1,1,8,10,"ulcer",NA,0,"test",3,3,"LF","LF","LF",0,"test",108,3000,681000
1,1,2,9,3,"platform",NA,0,"girl",3,3,"HF","HF","HF",0,"test",109,3000,684000
1,7,3,10,19,"slight",NA,2,"no",3,3,"HF","LF","MF",0,"test",110,3000,687000
1,3,2,11,20,"rates",NA,2,"no",3,3,"HF","HF","HF",0,"test",111,3000,690000
1,1,1,12,14,"narrows",NA,0,"paper",3,3,"LF","LF","LF",0,"test",112,3000,693000
1,2,2,13,8,"enemy",NA,1,"score",3,3,"HF","HF","HF",1,"test",113,3000,696000
1,1,1,14,5,"dugout",NA,2,"no",3,3,"LF","LF","LF",0,"test",114,3000,699000
1,2,3,15,4,"seems",NA,2,"no",3,3,"HF","LF","MF",0,"test",115,3000,702000
1,5,1,16,1,"slung",NA,2,"no",3,3,"LF","LF","LF",0,"test",116,3000,705000
1,7,1,17,2,"brows",NA,2,"no",3,3,"LF","LF","LF",0,"test",117,3000,708000
1,8,4,18,13,"pulpit",NA,2,"no",3,3,"LF","HF","MF",0,"test",118,3000,711000
1,7,4,19,7,"diction",NA,2,"no",3,3,"LF","HF","MF",0,"test",119,3000,714000
1,1,4,20,12,"lice",NA,0,"scare",3,3,"LF","HF","MF",0,"test",120,93000,717000
1,8,1,11,1,"sapling","midge",2,"no",4,3,"LF","LF","LF",0,"study",121,3000,810000
1,2,2,9,2,"danger","achieve",2,"no",4,3,"HF","HF","HF",0,"study",122,3000,813000
1,1,2,19,3,"kept","least",2,"no",4,3,"HF","HF","HF",0,"study",123,3000,816000
1,6,1,20,4,"gable","rusk",2,"no",4,3,"LF","LF","LF",0,"study",124,3000,819000
1,1,3,6,5,"appeal","sofas",2,"no",4,3,"HF","LF","MF",0,"study",125,3000,822000
1,2,3,14,6,"stand","overhand",2,"no",4,3,"HF","LF","MF",0,"study",126,3000,825000
1,6,3,5,7,"steps","suave",2,"no",4,3,"HF","LF","MF",0,"study",127,3000,828000
1,1,3,4,8,"ways","ungodly",0,"more",4,3,"HF","LF","MF",0,"study",128,3000,831000
1,3,4,7,9,"giddy","atmosphere",2,"no",4,3,"LF","HF","MF",0,"study",129,3000,834000
1,1,4,15,10,"drummed","weather",1,"weather",4,3,"LF","HF","MF",1,"study",130,3000,837000
1,2,4,3,11,"valet","uncle",1,"uncle",4,3,"LF","HF","MF",1,"study",131,3000,840000
1,8,1,8,12,"pangs","gouging",2,"no",4,3,"LF","LF","LF",0,"study",132,3000,843000
1,1,3,10,13,"officer","infield",1,"infield",4,3,"HF","LF","MF",1,"study",133,3000,846000
1,1,2,12,14,"difficult","something",2,"no",4,3,"HF","HF","HF",0,"study",134,3000,849000
1,1,2,13,15,"somebody","made",1,"made",4,3,"HF","HF","HF",1,"study",135,3000,852000
1,1,4,16,16,"plows","wheel",1,"wheel",4,3,"LF","HF","MF",1,"study",136,3000,855000
1,1,4,17,17,"grubby","park",2,"no",4,3,"LF","HF","MF",0,"study",137,3000,858000
1,1,2,18,18,"uniform","others",2,"no",4,3,"HF","HF","HF",0,"study",138,3000,861000
1,1,1,1,19,"hulks","hulking",1,"hulking",4,3,"LF","LF","LF",1,"study",139,3000,864000
1,3,1,2,20,"foyer","dainty",1,"dainty",4,3,"LF","LF","LF",1,"study",140,63000,867000
1,1,1,1,19,"hulks",NA,1,"hulking",4,3,"LF","LF","LF",1,"test",141,3000,930000
1,3,1,2,20,"foyer",NA,1,"dainty",4,3,"LF","LF","LF",1,"test",142,3000,933000
1,2,4,3,11,"valet",NA,1,"uncle",4,3,"LF","HF","MF",1,"test",143,3000,936000
1,1,3,4,8,"ways",NA,0,"more",4,3,"HF","LF","MF",0,"test",144,3000,939000
1,6,3,5,7,"steps",NA,2,"no",4,3,"HF","LF","MF",0,"test",145,3000,942000
1,1,3,6,5,"appeal",NA,2,"no",4,3,"HF","LF","MF",0,"test",146,3000,945000
1,3,4,7,9,"giddy",NA,2,"no",4,3,"LF","HF","MF",0,"test",147,3000,948000
1,8,1,8,12,"pangs",NA,2,"no",4,3,"LF","LF","LF",0,"test",148,3000,951000
1,2,2,9,2,"danger",NA,2,"no",4,3,"HF","HF","HF",0,"test",149,3000,954000
1,1,3,10,13,"officer",NA,1,"infield",4,3,"HF","LF","MF",1,"test",150,3000,957000
1,8,1,11,1,"sapling",NA,2,"no",4,3,"LF","LF","LF",0,"test",151,3000,960000
1,1,2,12,14,"difficult",NA,2,"no",4,3,"HF","HF","HF",0,"test",152,3000,963000
1,1,2,13,15,"somebody",NA,1,"made",4,3,"HF","HF","HF",1,"test",153,3000,966000
1,2,3,14,6,"stand",NA,2,"no",4,3,"HF","LF","MF",0,"test",154,3000,969000
1,1,4,15,10,"drummed",NA,1,"weather",4,3,"LF","HF","MF",1,"test",155,3000,972000
1,1,4,16,16,"plows",NA,1,"wheel",4,3,"LF","HF","MF",1,"test",156,3000,975000
1,1,4,17,17,"grubby",NA,2,"no",4,3,"LF","HF","MF",0,"test",157,3000,978000
1,1,2,18,18,"uniform",NA,2,"no",4,3,"HF","HF","HF",0,"test",158,3000,981000
1,1,2,19,3,"kept",NA,2,"no",4,3,"HF","HF","HF",0,"test",159,3000,984000
1,6,1,20,4,"gable",NA,2,"no",4,3,"LF","LF","LF",0,"test",160,93000,987000
2,8,2,4,1,"motor","federal",1,"federal",1,4,"HF","HF","HF",1,"study",1,3000,0
2,8,2,10,2,"presence","sweet",2,"no",1,4,"HF","HF","HF",0,"study",2,3000,3000
2,4,1,15,3,"dozed","lioness",2,"no",1,4,"LF","LF","LF",0,"study",3,3000,6000
2,5,3,13,4,"finding","garages",2,"no",1,4,"HF","LF","MF",0,"study",4,3000,9000
2,6,3,1,5,"sight","peeked",0,"mind",1,4,"HF","LF","MF",0,"study",5,3000,12000
2,6,3,3,6,"efforts","showman",2,"no",1,4,"HF","LF","MF",0,"study",6,3000,15000
2,5,4,20,7,"shyly","taste",2,"no",1,4,"LF","HF","MF",0,"study",7,3000,18000
2,2,4,14,8,"siesta","ages",2,"no",1,4,"LF","HF","MF",0,"study",8,3000,21000
2,5,2,6,9,"band","offered",1,"offered",1,4,"HF","HF","HF",1,"study",9,3000,24000
2,8,3,16,10,"tall","ached",2,"no",1,4,"HF","LF","MF",0,"study",10,3000,27000
2,8,2,17,11,"central","style",2,"no",1,4,"HF","HF","HF",0,"study",11,3000,30000
2,8,1,19,12,"abetted","jabbed",2,"no",1,4,"LF","LF","LF",0,"study",12,3000,33000
2,4,3,5,13,"east","bereft",2,"no",1,4,"HF","LF","MF",0,"study",13,3000,36000
2,5,2,18,14,"battle","anything",2,"no",1,4,"HF","HF","HF",0,"study",14,3000,39000
2,6,1,2,15,"grits","ablaze",0,"sparkly",1,4,"LF","LF","LF",0,"study",15,3000,42000
2,5,1,12,16,"glittering","purring",0,"slate",1,4,"LF","LF","LF",0,"study",16,3000,45000
2,5,4,7,17,"slat","theater",2,"no",1,4,"LF","HF","MF",0,"study",17,3000,48000
2,1,4,8,18,"slung","produce",2,"no",1,4,"LF","HF","MF",0,"study",18,3000,51000
2,3,4,9,19,"palmed","different",2,"no",1,4,"LF","HF","MF",0,"study",19,3000,54000
2,5,1,11,20,"clapped","sedate",2,"no",1,4,"LF","LF","LF",0,"study",20,63000,57000
2,6,3,1,5,"sight",NA,0,"mind",1,4,"HF","LF","MF",0,"test",21,3000,120000
2,6,1,2,15,"grits",NA,0,"sparkly",1,4,"LF","LF","LF",0,"test",22,3000,123000
2,6,3,3,6,"efforts",NA,2,"no",1,4,"HF","LF","MF",0,"test",23,3000,126000
2,8,2,4,1,"motor",NA,1,"federal",1,4,"HF","HF","HF",1,"test",24,3000,129000
2,4,3,5,13,"east",NA,2,"no",1,4,"HF","LF","MF",0,"test",25,3000,132000
2,5,2,6,9,"band",NA,1,"offered",1,4,"HF","HF","HF",1,"test",26,3000,135000
2,5,4,7,17,"slat",NA,2,"no",1,4,"LF","HF","MF",0,"test",27,3000,138000
2,1,4,8,18,"slung",NA,2,"no",1,4,"LF","HF","MF",0,"test",28,3000,141000
2,3,4,9,19,"palmed",NA,2,"no",1,4,"LF","HF","MF",0,"test",29,3000,144000
2,8,2,10,2,"presence",NA,2,"no",1,4,"HF","HF","HF",0,"test",30,3000,147000
2,5,1,11,20,"clapped",NA,2,"no",1,4,"LF","LF","LF",0,"test",31,3000,150000
2,5,1,12,16,"glittering",NA,0,"slate",1,4,"LF","LF","LF",0,"test",32,3000,153000
2,5,3,13,4,"finding",NA,2,"no",1,4,"HF","LF","MF",0,"test",33,3000,156000
2,2,4,14,8,"siesta",NA,2,"no",1,4,"LF","HF","MF",0,"test",34,3000,159000
2,4,1,15,3,"dozed",NA,2,"no",1,4,"LF","LF","LF",0,"test",35,3000,162000
2,8,3,16,10,"tall",NA,2,"no",1,4,"HF","LF","MF",0,"test",36,3000,165000
2,8,2,17,11,"central",NA,2,"no",1,4,"HF","HF","HF",0,"test",37,3000,168000
2,5,2,18,14,"battle",NA,2,"no",1,4,"HF","HF","HF",0,"test",38,3000,171000
2,8,1,19,12,"abetted",NA,2,"no",1,4,"LF","LF","LF",0,"test",39,3000,174000
2,5,4,20,7,"shyly",NA,2,"no",1,4,"LF","HF","MF",0,"test",40,93000,177000
2,5,1,12,1,"ordain","solace",0,"spirit",2,4,"LF","LF","LF",0,"study",41,3000,270000
2,6,2,13,2,"things","influence",2,"no",2,4,"HF","HF","HF",0,"study",42,3000,273000
2,7,2,14,3,"fresh","turned",0,"over",2,4,"HF","HF","HF",0,"study",43,3000,276000
2,7,3,8,4,"using","benzene",2,"no",2,4,"HF","LF","MF",0,"study",44,3000,279000
2,5,4,1,5,"hulking","task",1,"task",2,4,"LF","HF","MF",1,"study",45,3000,282000
2,6,1,3,6,"relive","diurnal",2,"no",2,4,"LF","LF","LF",0,"study",46,3000,285000
2,5,4,9,7,"jocular","mother",2,"no",2,4,"LF","HF","MF",0,"study",47,3000,288000
2,6,2,11,8,"economic","turning",1,"turning",2,4,"HF","HF","HF",1,"study",48,3000,291000
2,1,1,6,9,"alveolar","dilate",0,"sewerd",2,4,"LF","LF","LF",0,"study",49,3000,294000
2,7,3,10,10,"plane","lagoons",1,"lagoons",2,4,"HF","LF","MF",1,"study",50,3000,297000
2,6,2,15,11,"units","uniform",1,"uniform",2,4,"HF","HF","HF",1,"study",51,3000,3e+05
2,7,3,20,12,"chapter","drier",2,"no",2,4,"HF","LF","MF",0,"study",52,3000,303000
2,5,3,4,13,"lips","blighted",0,"battered",2,4,"HF","LF","MF",0,"study",53,3000,306000
2,1,1,18,14,"runoff","seward",2,"no",2,4,"LF","LF","LF",0,"study",54,3000,309000
2,5,1,16,15,"drizzle","sobbed",2,"no",2,4,"LF","LF","LF",0,"study",55,3000,312000
2,6,3,17,16,"read","endow",2,"no",2,4,"HF","LF","MF",0,"study",56,3000,315000
2,7,4,19,17,"glimmer","volume",2,"no",2,4,"LF","HF","MF",0,"study",57,3000,318000
2,8,2,7,18,"danger","twice",2,"no",2,4,"HF","HF","HF",0,"study",58,3000,321000
2,9,4,2,19,"dwindle","version",0,"kindle",2,4,"LF","HF","MF",0,"study",59,3000,324000
2,6,4,5,20,"lashed","fellow",2,"no",2,4,"LF","HF","MF",0,"study",60,63000,327000
2,5,4,1,5,"hulking",NA,1,"task",2,4,"LF","HF","MF",1,"test",61,3000,390000
2,9,4,2,19,"dwindle",NA,0,"kindle",2,4,"LF","HF","MF",0,"test",62,3000,393000
2,6,1,3,6,"relive",NA,2,"no",2,4,"LF","LF","LF",0,"test",63,3000,396000
2,5,3,4,13,"lips",NA,0,"battered",2,4,"HF","LF","MF",0,"test",64,3000,399000
2,6,4,5,20,"lashed",NA,2,"no",2,4,"LF","HF","MF",0,"test",65,3000,402000
2,1,1,6,9,"alveolar",NA,0,"sewerd",2,4,"LF","LF","LF",0,"test",66,3000,405000
2,8,2,7,18,"danger",NA,2,"no",2,4,"HF","HF","HF",0,"test",67,3000,408000
