"","subject","testtria","cond","wordcategory","studytria","stim1","stim2","resp","corr","conf","resptype","oldssn","oldresptype","ncorr","norec","incorr","simpleresp","expt","order","rt","blocknum","cond_prioritem1","cond_prioritem","cond_prioritem2","cond_prioritem3","cond_consec_value","cond_consec_lab","list","trial","procedure","duration","onset"
"5305",77,16,"REP",1,4,"080_c","bridge","no",8,6,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,61,"test",3000,240000
"5306",77,17,"REP",1,5,"104_c","final","murder",0,4,6,NA,4,0,0,1,3,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,62,"test",3000,243000
"5307",77,18,"NEW",1,3,"075_c","somehow","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP",NA,-0.5,"NEW1",2,63,"test",3000,246000
"5308",77,19,"NEW",2,6,"117_c","spoke","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,64,"test",3000,249000
"5309",77,20,"NEW",2,11,"176_c","beauty","no",8,4,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,65,"test",3000,252000
"5310",77,21,"REP",2,13,"099_c","broke","fund",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,66,"test",3000,255000
"5311",77,22,"REP",1,12,"155_c","bottom","fail ",0,6,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,67,"test",3000,258000
"5312",77,23,"REP",1,15,"017_c","John","john",0,2,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,68,"test",3000,261000
"5313",77,24,"REP",1,16,"091_c","miss","miss",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,69,"test",3000,264000
"5314",78,21,"REP",2,2,"157_c","001_t","sitting",1,4,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"5315",78,20,"NEW",2,3,"204_c1","002_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW",NA,0.5,"REP1",1,2,"study",3000,3000
"5316",78,4,"NEW",1,4,"109_c1","003_t","study",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,3,"study",3000,6000
"5317",78,5,"REP",2,5,"175_c","004_t","fairly",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,4,"study",3000,9000
"5318",78,8,"REP",1,6,"111_c","005_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,5,"study",3000,12000
"5319",78,23,"REP",2,7,"059_c","006_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,6,"study",3000,15000
"5320",78,18,"NEW",1,8,"205_c1","007_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,7,"study",3000,18000
"5321",78,13,"REP",2,9,"165_c","008_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,8,"study",3000,21000
"5322",78,2,"REP",1,10,"174_c","009_t","fairly",0,3,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,9,"study",3000,24000
"5323",78,14,"NEW",2,11,"061_c1","010_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,10,"study",3000,27000
"5324",78,9,"REP",2,12,"004_c","011_t","laid",0,2,5,NA,3,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,11,"study",3000,30000
"5325",78,12,"REP",1,13,"008_c","012_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,12,"study",3000,33000
"5326",78,7,"NEW",2,14,"178_c1","013_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,13,"study",3000,36000
"5327",78,11,"NEW",1,15,"207_c1","014_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,14,"study",3000,39000
"5328",78,10,"NEW",2,16,"208_c1","015_t","telling",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,15,"study",3000,42000
"5329",78,15,"NEW",1,17,"107_c1","016_t","teach",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,16,"study",3000,45000
"5330",78,19,"REP",1,18,"029_c","017_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,17,"study",3000,48000
"5331",78,16,"REP",1,19,"085_c","018_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,18,"study",3000,51000
"5332",78,17,"REP",1,20,"049_c","019_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,19,"study",3000,54000
"5333",78,22,"REP",2,21,"071_c","020_t","study",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,20,"study",3000,57000
"5334",78,1,"NEW",2,22,"003_c1","021_t","laid",1,2,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,21,"study",3000,60000
"5335",78,24,"NEW",1,23,"091_c1","022_t","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,22,"study",3000,63000
"5336",78,3,"NEW",1,24,"198_c1","023_t","telling",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,23,"study",3000,66000
"5337",78,21,"REP",2,2,"157_c","sitting","sitting",1,4,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,24,"study",3000,69000
"5338",78,20,"NEW",2,3,"204_c","becoming","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW",NA,0.5,"REP1",2,25,"study",3000,72000
"5339",78,4,"NEW",1,4,"109_c","increasing","study",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,26,"study",3000,75000
"5340",78,5,"REP",2,5,"175_c","fairly","fairly",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,27,"study",3000,78000
"5341",78,8,"REP",1,6,"111_c","explain","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,28,"study",3000,81000
"5342",78,23,"REP",2,7,"059_c","cultural","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,29,"study",3000,84000
"5343",78,18,"NEW",1,8,"205_c","bright","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,30,"study",3000,87000
"5344",78,13,"REP",2,9,"165_c","stated","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,31,"study",3000,90000
"5345",78,2,"REP",1,10,"174_c","heart","fairly",0,3,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,32,"study",3000,93000
"5346",78,14,"NEW",2,11,"061_c","types","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,33,"study",3000,96000
"5347",78,9,"REP",2,12,"004_c","attempt","laid",0,2,5,NA,3,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,34,"study",3000,99000
"5348",78,12,"REP",1,13,"008_c","rates","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,35,"study",3000,102000
"5349",78,7,"NEW",2,14,"178_c","noted","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,36,"study",3000,105000
"5350",78,11,"NEW",1,15,"207_c","duty","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,37,"study",3000,108000
"5351",78,10,"NEW",2,16,"208_c","examples","telling",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,38,"study",3000,111000
"5352",78,15,"NEW",1,17,"107_c","signal","teach",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,39,"study",3000,114000
"5353",78,19,"REP",1,18,"029_c","marriage","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,40,"study",3000,117000
"5354",78,16,"REP",1,19,"085_c","ultimate","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,41,"study",3000,120000
"5355",78,17,"REP",1,20,"049_c","remain","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,42,"study",3000,123000
"5356",78,22,"REP",2,21,"071_c","telling","study",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,43,"study",3000,126000
"5357",78,1,"NEW",2,22,"003_c","laid","laid",1,2,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,44,"study",3000,129000
"5358",78,24,"NEW",1,23,"091_c","uniform","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,45,"study",3000,132000
"5359",78,3,"NEW",1,24,"198_c","putting","telling",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,46,"study",3000,135000
"5360",78,1,"NEW",2,22,"003_c","laid","laid",1,2,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,47,"test",63000,198000
"5361",78,2,"REP",1,10,"174_c","heart","fairly",0,3,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,48,"test",3000,201000
"5362",78,3,"NEW",1,24,"198_c","putting","telling",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,49,"test",3000,204000
"5363",78,4,"NEW",1,4,"109_c","increasing","study",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,50,"test",3000,207000
"5364",78,5,"REP",2,5,"175_c","fairly","fairly",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,51,"test",3000,210000
"5365",78,7,"NEW",2,14,"178_c","noted","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,52,"test",3000,213000
"5366",78,8,"REP",1,6,"111_c","explain","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,53,"test",3000,216000
"5367",78,9,"REP",2,12,"004_c","attempt","laid",0,2,5,NA,3,0,0,1,3,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,54,"test",3000,219000
"5368",78,10,"NEW",2,16,"208_c","examples","telling",0,1,4,NA,12,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,55,"test",3000,222000
"5369",78,11,"NEW",1,15,"207_c","duty","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,56,"test",3000,225000
"5370",78,12,"REP",1,13,"008_c","rates","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,57,"test",3000,228000
"5371",78,13,"REP",2,9,"165_c","stated","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,58,"test",3000,231000
"5372",78,14,"NEW",2,11,"061_c","types","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,59,"test",3000,234000
"5373",78,15,"NEW",1,17,"107_c","signal","teach",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,60,"test",3000,237000
"5374",78,16,"REP",1,19,"085_c","ultimate","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,61,"test",3000,240000
"5375",78,17,"REP",1,20,"049_c","remain","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,62,"test",3000,243000
"5376",78,18,"NEW",1,8,"205_c","bright","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,63,"test",3000,246000
"5377",78,19,"REP",1,18,"029_c","marriage","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,64,"test",3000,249000
"5378",78,20,"NEW",2,3,"204_c","becoming","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW",NA,0.5,"REP1",2,65,"test",3000,252000
"5379",78,21,"REP",2,2,"157_c","sitting","sitting",1,4,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,66,"test",3000,255000
"5380",78,22,"REP",2,21,"071_c","telling","study",0,1,7,NA,7,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,67,"test",3000,258000
"5381",78,23,"REP",2,7,"059_c","cultural","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,68,"test",3000,261000
"5382",78,24,"NEW",1,23,"091_c","uniform","no",8,1,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,69,"test",3000,264000
"5383",79,24,"REP",1,2,"078_c","001_t","volume",0,6,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP",NA,NA,0.5,"REP1",1,1,"study",3000,0
"5384",79,15,"REP",1,3,"068_c","002_t","closed",0,5,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","REP",NA,1.5,"REP2",1,2,"study",3000,3000
"5385",79,19,"NEW",1,4,"120_c1","003_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,3,"study",3000,6000
"5386",79,4,"NEW",2,5,"203_c1","004_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,4,"study",3000,9000
"5387",79,12,"NEW",2,6,"208_c1","005_t","scary",0,5,7,NA,5,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,5,"study",3000,12000
"5388",79,16,"NEW",2,7,"048_c1","006_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,6,"study",3000,15000
"5389",79,1,"NEW",1,8,"060_c1","007_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,7,"study",3000,18000
"5390",79,5,"NEW",2,9,"081_c1","008_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,8,"study",3000,21000
"5391",79,13,"NEW",2,10,"168_c1","009_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,9,"study",3000,24000
"5392",79,10,"REP",2,11,"011_c","010_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,10,"study",3000,27000
"5393",79,2,"REP",2,12,"002_c","011_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,11,"study",3000,30000
"5394",79,20,"REP",2,13,"040_c","012_t","pair",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,12,"study",3000,33000
"5395",79,17,"NEW",1,14,"154_c1","013_t","available",0,4,4,NA,12,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,13,"study",3000,36000
"5396",79,11,"REP",2,15,"177_c","014_t","closed",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,14,"study",3000,39000
"5397",79,6,"REP",2,16,"079_c","015_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,15,"study",3000,42000
"5398",79,21,"REP",1,17,"163_c","016_t","available",0,4,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,16,"study",3000,45000
"5399",79,14,"REP",1,18,"046_c","017_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,17,"study",3000,48000
"5400",79,8,"NEW",1,19,"206_c1","018_t","no",8,3,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,18,"study",3000,51000
"5401",79,18,"NEW",2,20,"017_c1","019_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,19,"study",3000,54000
"5402",79,22,"NEW",1,21,"132_c1","020_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,20,"study",3000,57000
"5403",79,23,"REP",1,22,"034_c","021_t","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,21,"study",3000,60000
"5404",79,3,"NEW",1,23,"076_c1","022_t","wood",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,22,"study",3000,63000
"5405",79,7,"REP",2,24,"121_c","023_t","no",8,4,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,23,"study",3000,66000
"5406",79,24,"REP",1,2,"078_c","thought","volume",0,6,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP",NA,NA,0.5,"REP1",2,24,"study",3000,69000
"5407",79,15,"REP",1,3,"068_c","musical","closed",0,5,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","REP",NA,1.5,"REP2",2,25,"study",3000,72000
"5408",79,19,"NEW",1,4,"120_c","watch","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,26,"study",3000,75000
"5409",79,4,"NEW",2,5,"203_c","jazz","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,27,"study",3000,78000
"5410",79,12,"NEW",2,6,"208_c","fear","scary",0,5,7,NA,5,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,28,"study",3000,81000
"5411",79,16,"NEW",2,7,"048_c","slight","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,29,"study",3000,84000
"5412",79,1,"NEW",1,8,"060_c","wheel","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,30,"study",3000,87000
"5413",79,5,"NEW",2,9,"081_c","wonder","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,31,"study",3000,90000
"5414",79,13,"NEW",2,10,"168_c","clay","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,32,"study",3000,93000
"5415",79,10,"REP",2,11,"011_c","available","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,33,"study",3000,96000
"5416",79,2,"REP",2,12,"002_c","strike","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,34,"study",3000,99000
"5417",79,20,"REP",2,13,"040_c","pair","pair",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,35,"study",3000,102000
"5418",79,17,"NEW",1,14,"154_c","welcome","available",0,4,4,NA,12,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,36,"study",3000,105000
"5419",79,11,"REP",2,15,"177_c","closed","closed",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,37,"study",3000,108000
"5420",79,6,"REP",2,16,"079_c","actually","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,38,"study",3000,111000
"5421",79,21,"REP",1,17,"163_c","right","available",0,4,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,39,"study",3000,114000
"5422",79,14,"REP",1,18,"046_c","probably","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,40,"study",3000,117000
"5423",79,8,"NEW",1,19,"206_c","armed","no",8,3,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,41,"study",3000,120000
"5424",79,18,"NEW",2,20,"017_c","stand","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,42,"study",3000,123000
"5425",79,22,"NEW",1,21,"132_c","window","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,43,"study",3000,126000
"5426",79,23,"REP",1,22,"034_c","uncle","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,44,"study",3000,129000
"5427",79,3,"NEW",1,23,"076_c","wood","wood",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,45,"study",3000,132000
"5428",79,7,"REP",2,24,"121_c","volume","no",8,4,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,46,"study",3000,135000
"5429",79,1,"NEW",1,8,"060_c","wheel","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,47,"test",63000,198000
"5430",79,2,"REP",2,12,"002_c","strike","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,48,"test",3000,201000
"5431",79,3,"NEW",1,23,"076_c","wood","wood",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,49,"test",3000,204000
"5432",79,4,"NEW",2,5,"203_c","jazz","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,50,"test",3000,207000
"5433",79,5,"NEW",2,9,"081_c","wonder","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,51,"test",3000,210000
"5434",79,6,"REP",2,16,"079_c","actually","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,52,"test",3000,213000
"5435",79,7,"REP",2,24,"121_c","volume","no",8,4,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,53,"test",3000,216000
"5436",79,8,"NEW",1,19,"206_c","armed","no",8,3,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,54,"test",3000,219000
"5437",79,10,"REP",2,11,"011_c","available","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,55,"test",3000,222000
"5438",79,11,"REP",2,15,"177_c","closed","closed",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,56,"test",3000,225000
"5439",79,12,"NEW",2,6,"208_c","fear","scary",0,5,7,NA,5,0,0,1,3,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,57,"test",3000,228000
"5440",79,13,"NEW",2,10,"168_c","clay","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,58,"test",3000,231000
"5441",79,14,"REP",1,18,"046_c","probably","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,59,"test",3000,234000
"5442",79,15,"REP",1,3,"068_c","musical","closed",0,5,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","REP",NA,1.5,"REP2",2,60,"test",3000,237000
"5443",79,16,"NEW",2,7,"048_c","slight","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,61,"test",3000,240000
"5444",79,17,"NEW",1,14,"154_c","welcome","available",0,4,4,NA,12,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,62,"test",3000,243000
"5445",79,18,"NEW",2,20,"017_c","stand","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,63,"test",3000,246000
"5446",79,19,"NEW",1,4,"120_c","watch","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,64,"test",3000,249000
"5447",79,20,"REP",2,13,"040_c","pair","pair",1,6,1,NA,1,1,0,0,1,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,65,"test",3000,252000
"5448",79,21,"REP",1,17,"163_c","right","available",0,4,3,NA,11,0,0,1,3,2,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,66,"test",3000,255000
"5449",79,22,"NEW",1,21,"132_c","window","no",8,2,8,NA,8,0,1,0,8,2,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,67,"test",3000,258000
