"encodingtask","study_rating","list","testtria","studytria","stim1","stim2","responsecode","subject","cuefreq","targetfreq","bothfreq","CuedRecall","procedure","trial","duration","onset"
2,5,1,1,18,"sown","seaweed",1,49,"LF","LF","LF",1,"study",18,3000,51000
2,4,1,2,19,"pelts","louse",2,49,"LF","LF","LF",0,"study",19,3000,54000
2,6,1,6,20,"gully","florid",2,49,"LF","LF","LF",0,"study",20,63000,57000
2,5,1,1,18,"sown",NA,1,49,"LF","LF","LF",1,"test",21,3000,120000
2,4,1,2,19,"pelts",NA,2,49,"LF","LF","LF",0,"test",22,3000,123000
2,6,1,3,13,"swoops",NA,2,49,"LF","LF","LF",0,"test",23,3000,126000
2,4,1,4,10,"naps",NA,2,49,"LF","LF","LF",0,"test",24,3000,129000
2,5,1,5,17,"tawny",NA,2,49,"LF","LF","LF",0,"test",25,3000,132000
2,6,1,6,20,"gully",NA,2,49,"LF","LF","LF",0,"test",26,3000,135000
2,3,1,7,9,"feuds",NA,2,49,"LF","LF","LF",0,"test",27,3000,138000
2,5,1,8,5,"ailing",NA,2,49,"LF","LF","LF",0,"test",28,3000,141000
2,4,1,9,1,"paunch",NA,2,49,"LF","LF","LF",0,"test",29,3000,144000
2,4,1,10,4,"rupee",NA,2,49,"LF","LF","LF",0,"test",30,3000,147000
2,1,1,11,7,"sausages",NA,2,49,"LF","LF","LF",0,"test",31,3000,150000
2,4,1,12,6,"corral",NA,2,49,"LF","LF","LF",0,"test",32,3000,153000
2,5,1,13,8,"foyer",NA,2,49,"LF","LF","LF",0,"test",33,3000,156000
2,4,1,14,11,"orator",NA,2,49,"LF","LF","LF",0,"test",34,3000,159000
2,5,1,15,12,"dormitor",NA,2,49,"LF","LF","LF",0,"test",35,3000,162000
2,5,1,16,2,"stilts",NA,2,49,"LF","LF","LF",0,"test",36,3000,165000
2,2,1,17,3,"purring",NA,2,49,"LF","LF","LF",0,"test",37,3000,168000
2,2,1,18,14,"trachea",NA,2,49,"LF","LF","LF",0,"test",38,3000,171000
2,5,1,19,15,"stowed",NA,2,49,"LF","LF","LF",0,"test",39,3000,174000
2,5,1,20,16,"mottled",NA,2,49,"LF","LF","LF",0,"test",40,93000,177000
2,2,2,8,1,"address","desk",1,49,"HF","HF","HF",1,"study",41,3000,270000
2,6,2,10,2,"chain","ages",0,49,"HF","HF","HF",0,"study",42,3000,273000
2,3,2,12,3,"sources","situatio",2,49,"HF","HF","HF",0,"study",43,3000,276000
2,3,2,3,4,"drink","laid",2,49,"HF","HF","HF",0,"study",44,3000,279000
2,1,2,14,5,"welcome","source",1,49,"HF","HF","HF",1,"study",45,3000,282000
2,1,2,17,6,"doubt","smith",2,49,"HF","HF","HF",0,"study",46,3000,285000
2,7,2,18,7,"born","talked",2,49,"HF","HF","HF",0,"study",47,3000,288000
2,6,2,7,8,"safe","moon",2,49,"HF","HF","HF",0,"study",48,3000,291000
2,2,2,6,9,"funds","chapter",2,49,"HF","HF","HF",0,"study",49,3000,294000
2,9,2,9,10,"baseball","ball",1,49,"HF","HF","HF",1,"study",50,3000,297000
2,8,2,11,11,"charge","broke",2,49,"HF","HF","HF",0,"study",51,3000,3e+05
2,4,2,4,12,"types","troops",1,49,"HF","HF","HF",1,"study",52,3000,303000
2,4,2,1,13,"handle","high",1,49,"HF","HF","HF",1,"study",53,3000,306000
2,2,2,15,14,"snow","followin",2,49,"HF","HF","HF",0,"study",54,3000,309000
2,3,2,2,15,"picked","John",2,49,"HF","HF","HF",0,"study",55,3000,312000
2,2,2,13,16,"cool","stress",1,49,"HF","HF","HF",1,"study",56,3000,315000
2,6,2,5,17,"turned","long",1,49,"HF","HF","HF",1,"study",57,3000,318000
2,5,2,16,18,"again","spirit",2,49,"HF","HF","HF",0,"study",58,3000,321000
2,2,2,19,19,"beach","role",0,49,"HF","HF","HF",0,"study",59,3000,324000
2,8,2,20,20,"morning","grow",1,49,"HF","HF","HF",1,"study",60,63000,327000
2,4,2,1,13,"handle",NA,1,49,"HF","HF","HF",1,"test",61,3000,390000
2,3,2,2,15,"picked",NA,2,49,"HF","HF","HF",0,"test",62,3000,393000
2,3,2,3,4,"drink",NA,2,49,"HF","HF","HF",0,"test",63,3000,396000
2,4,2,4,12,"types",NA,1,49,"HF","HF","HF",1,"test",64,3000,399000
2,6,2,5,17,"turned",NA,1,49,"HF","HF","HF",1,"test",65,3000,402000
2,2,2,6,9,"funds",NA,2,49,"HF","HF","HF",0,"test",66,3000,405000
2,6,2,7,8,"safe",NA,2,49,"HF","HF","HF",0,"test",67,3000,408000
2,2,2,8,1,"address",NA,1,49,"HF","HF","HF",1,"test",68,3000,411000
2,9,2,9,10,"baseball",NA,1,49,"HF","HF","HF",1,"test",69,3000,414000
2,6,2,10,2,"chain",NA,0,49,"HF","HF","HF",0,"test",70,3000,417000
2,8,2,11,11,"charge",NA,2,49,"HF","HF","HF",0,"test",71,3000,420000
2,3,2,12,3,"sources",NA,2,49,"HF","HF","HF",0,"test",72,3000,423000
2,2,2,13,16,"cool",NA,1,49,"HF","HF","HF",1,"test",73,3000,426000
2,1,2,14,5,"welcome",NA,1,49,"HF","HF","HF",1,"test",74,3000,429000
2,2,2,15,14,"snow",NA,2,49,"HF","HF","HF",0,"test",75,3000,432000
2,5,2,16,18,"again",NA,2,49,"HF","HF","HF",0,"test",76,3000,435000
2,1,2,17,6,"doubt",NA,2,49,"HF","HF","HF",0,"test",77,3000,438000
2,7,2,18,7,"born",NA,2,49,"HF","HF","HF",0,"test",78,3000,441000
2,2,2,19,19,"beach",NA,0,49,"HF","HF","HF",0,"test",79,3000,444000
2,8,2,20,20,"morning",NA,1,49,"HF","HF","HF",1,"test",80,93000,447000
2,2,3,14,1,"ultimate","memoir",2,49,"HF","LF","MF",0,"study",81,3000,540000
2,5,3,16,2,"pool","dingy",2,49,"HF","LF","MF",0,"study",82,3000,543000
2,3,3,1,3,"purposes","radii",2,49,"HF","LF","MF",0,"study",83,3000,546000
2,2,3,10,4,"fundamen","bravado",2,49,"HF","LF","MF",0,"study",84,3000,549000
2,7,3,3,5,"felt","indulged",2,49,"HF","LF","MF",0,"study",85,3000,552000
2,4,3,15,6,"wood","amass",2,49,"HF","LF","MF",0,"study",86,3000,555000
2,5,3,9,7,"world","ragging",2,49,"HF","LF","MF",0,"study",87,3000,558000
2,5,3,17,8,"plant","edema",2,49,"HF","LF","MF",0,"study",88,3000,561000
2,3,3,18,9,"movement","hues",2,49,"HF","LF","MF",0,"study",89,3000,564000
2,3,3,8,10,"fill","plowed",2,49,"HF","LF","MF",0,"study",90,3000,567000
2,4,3,19,11,"reach","jungles",2,49,"HF","LF","MF",0,"study",91,3000,570000
2,2,3,12,12,"gives","sextet",2,49,"HF","LF","MF",0,"study",92,3000,573000
2,5,3,20,13,"deep","seeped",2,49,"HF","LF","MF",0,"study",93,3000,576000
2,6,3,13,14,"find","legume",2,49,"HF","LF","MF",0,"study",94,3000,579000
2,4,3,11,15,"wind","scanty",2,49,"HF","LF","MF",0,"study",95,3000,582000
2,5,3,2,16,"marked","sienna",2,49,"HF","LF","MF",0,"study",96,3000,585000
2,6,3,4,17,"name","sifted",2,49,"HF","LF","MF",0,"study",97,3000,588000
2,4,3,5,18,"duty","airy",2,49,"HF","LF","MF",0,"study",98,3000,591000
2,6,3,6,19,"growth","seepage",0,49,"HF","LF","MF",0,"study",99,3000,594000
2,5,3,7,20,"gain","saluted",2,49,"HF","LF","MF",0,"study",100,63000,597000
2,3,3,1,3,"purposes",NA,2,49,"HF","LF","MF",0,"test",101,3000,660000
2,5,3,2,16,"marked",NA,2,49,"HF","LF","MF",0,"test",102,3000,663000
2,7,3,3,5,"felt",NA,2,49,"HF","LF","MF",0,"test",103,3000,666000
2,6,3,4,17,"name",NA,2,49,"HF","LF","MF",0,"test",104,3000,669000
2,4,3,5,18,"duty",NA,2,49,"HF","LF","MF",0,"test",105,3000,672000
2,6,3,6,19,"growth",NA,0,49,"HF","LF","MF",0,"test",106,3000,675000
2,5,3,7,20,"gain",NA,2,49,"HF","LF","MF",0,"test",107,3000,678000
2,3,3,8,10,"fill",NA,2,49,"HF","LF","MF",0,"test",108,3000,681000
2,5,3,9,7,"world",NA,2,49,"HF","LF","MF",0,"test",109,3000,684000
2,2,3,10,4,"fundamen",NA,2,49,"HF","LF","MF",0,"test",110,3000,687000
2,4,3,11,15,"wind",NA,2,49,"HF","LF","MF",0,"test",111,3000,690000
2,2,3,12,12,"gives",NA,2,49,"HF","LF","MF",0,"test",112,3000,693000
2,6,3,13,14,"find",NA,2,49,"HF","LF","MF",0,"test",113,3000,696000
2,2,3,14,1,"ultimate",NA,2,49,"HF","LF","MF",0,"test",114,3000,699000
2,4,3,15,6,"wood",NA,2,49,"HF","LF","MF",0,"test",115,3000,702000
2,5,3,16,2,"pool",NA,2,49,"HF","LF","MF",0,"test",116,3000,705000
2,5,3,17,8,"plant",NA,2,49,"HF","LF","MF",0,"test",117,3000,708000
2,3,3,18,9,"movement",NA,2,49,"HF","LF","MF",0,"test",118,3000,711000
2,4,3,19,11,"reach",NA,2,49,"HF","LF","MF",0,"test",119,3000,714000
2,5,3,20,13,"deep",NA,2,49,"HF","LF","MF",0,"test",120,93000,717000
2,2,4,9,1,"sinusoid","returned",2,49,"LF","HF","MF",0,"study",121,3000,810000
2,5,4,7,2,"frills","meet",2,49,"LF","HF","MF",0,"study",122,3000,813000
2,4,4,5,3,"slums","closed",2,49,"LF","HF","MF",0,"study",123,3000,816000
2,3,4,4,4,"ivies","labor",2,49,"LF","HF","MF",0,"study",124,3000,819000
2,5,4,18,5,"braving","estate",2,49,"LF","HF","MF",0,"study",125,3000,822000
2,4,4,12,6,"alibi","study",2,49,"LF","HF","MF",0,"study",126,3000,825000
2,5,4,13,7,"grist","faces",2,49,"LF","HF","MF",0,"study",127,3000,828000
2,4,4,14,8,"hummed","availabl",2,49,"LF","HF","MF",0,"study",128,3000,831000
2,5,4,19,9,"sonnets","heavy",0,49,"LF","HF","MF",0,"study",129,3000,834000
2,4,4,10,10,"brows","flow",2,49,"LF","HF","MF",0,"study",130,3000,837000
2,5,4,20,11,"gadfly","influenc",2,49,"LF","HF","MF",0,"study",131,3000,840000
2,5,4,6,12,"glibly","latter",2,49,"LF","HF","MF",0,"study",132,3000,843000
2,5,4,3,13,"foibles","lake",2,49,"LF","HF","MF",0,"study",133,3000,846000
2,5,4,17,14,"sofas","appeal",2,49,"LF","HF","MF",0,"study",134,3000,849000
2,5,4,15,15,"sonnet","easier",2,49,"LF","HF","MF",0,"study",135,3000,852000
2,8,4,16,16,"rapped","laws",0,49,"LF","HF","MF",0,"study",136,3000,855000
2,7,4,8,17,"combed","chemical",1,49,"LF","HF","MF",1,"study",137,3000,858000
2,5,4,1,18,"sapling","horse",2,49,"LF","HF","MF",0,"study",138,3000,861000
2,3,4,2,19,"raceway","goods",1,49,"LF","HF","MF",1,"study",139,3000,864000
2,5,4,11,20,"cluck","element",2,49,"LF","HF","MF",0,"study",140,63000,867000
2,5,4,1,18,"sapling",NA,2,49,"LF","HF","MF",0,"test",141,3000,930000
2,3,4,2,19,"raceway",NA,1,49,"LF","HF","MF",1,"test",142,3000,933000
2,5,4,3,13,"foibles",NA,2,49,"LF","HF","MF",0,"test",143,3000,936000
2,3,4,4,4,"ivies",NA,2,49,"LF","HF","MF",0,"test",144,3000,939000
2,4,4,5,3,"slums",NA,2,49,"LF","HF","MF",0,"test",145,3000,942000
2,5,4,6,12,"glibly",NA,2,49,"LF","HF","MF",0,"test",146,3000,945000
2,5,4,7,2,"frills",NA,2,49,"LF","HF","MF",0,"test",147,3000,948000
2,7,4,8,17,"combed",NA,1,49,"LF","HF","MF",1,"test",148,3000,951000
2,2,4,9,1,"sinusoid",NA,2,49,"LF","HF","MF",0,"test",149,3000,954000
2,4,4,10,10,"brows",NA,2,49,"LF","HF","MF",0,"test",150,3000,957000
2,5,4,11,20,"cluck",NA,2,49,"LF","HF","MF",0,"test",151,3000,960000
2,4,4,12,6,"alibi",NA,2,49,"LF","HF","MF",0,"test",152,3000,963000
2,5,4,13,7,"grist",NA,2,49,"LF","HF","MF",0,"test",153,3000,966000
2,4,4,14,8,"hummed",NA,2,49,"LF","HF","MF",0,"test",154,3000,969000
2,5,4,15,15,"sonnet",NA,2,49,"LF","HF","MF",0,"test",155,3000,972000
2,8,4,16,16,"rapped",NA,0,49,"LF","HF","MF",0,"test",156,3000,975000
2,5,4,17,14,"sofas",NA,2,49,"LF","HF","MF",0,"test",157,3000,978000
2,5,4,18,5,"braving",NA,2,49,"LF","HF","MF",0,"test",158,3000,981000
2,5,4,19,9,"sonnets",NA,0,49,"LF","HF","MF",0,"test",159,3000,984000
2,5,4,20,11,"gadfly",NA,2,49,"LF","HF","MF",0,"test",160,93000,987000
2,3,1,7,1,"huddle","doting",2,50,"LF","LF","LF",0,"study",1,3000,0
2,1,1,13,2,"ringed","seeped",2,50,"LF","LF","LF",0,"study",2,3000,3000
2,4,1,8,3,"sordid","slung",2,50,"LF","LF","LF",0,"study",3,3000,6000
2,1,1,16,4,"cleverne","basting",2,50,"LF","LF","LF",0,"study",4,3000,9000
2,1,1,20,5,"curbs","prides",2,50,"LF","LF","LF",0,"study",5,3000,12000
2,1,1,14,6,"sown","rapped",2,50,"LF","LF","LF",0,"study",6,3000,15000
2,2,1,9,7,"skinless","seashore",1,50,"LF","LF","LF",1,"study",7,3000,18000
2,4,1,1,8,"doorman","sofas",1,50,"LF","LF","LF",1,"study",8,3000,21000
2,2,1,2,9,"huts","sonnet",2,50,"LF","LF","LF",0,"study",9,3000,24000
2,5,1,10,10,"corked","stirs",1,50,"LF","LF","LF",1,"study",10,3000,27000
2,2,1,15,11,"ores","onlooker",2,50,"LF","LF","LF",0,"study",11,3000,30000
2,3,1,11,12,"forage","coldly",2,50,"LF","LF","LF",0,"study",12,3000,33000
2,4,1,17,13,"dormitor","corrobor",2,50,"LF","LF","LF",0,"study",13,3000,36000
2,2,1,12,14,"crumb","skidded",2,50,"LF","LF","LF",0,"study",14,3000,39000
2,2,1,3,15,"hauls","foamed",2,50,"LF","LF","LF",0,"study",15,3000,42000
2,3,1,4,16,"epics","reined",2,50,"LF","LF","LF",0,"study",16,3000,45000
2,2,1,18,17,"bequest","herded",2,50,"LF","LF","LF",0,"study",17,3000,48000
2,1,1,19,18,"hither","diction",2,50,"LF","LF","LF",0,"study",18,3000,51000
2,2,1,6,19,"pitied","axial",0,50,"LF","LF","LF",0,"study",19,3000,54000
2,1,1,5,20,"grits","rimmed",2,50,"LF","LF","LF",0,"study",20,63000,57000
2,4,1,1,8,"doorman",NA,1,50,"LF","LF","LF",1,"test",21,3000,120000
2,2,1,2,9,"huts",NA,2,50,"LF","LF","LF",0,"test",22,3000,123000
2,2,1,3,15,"hauls",NA,2,50,"LF","LF","LF",0,"test",23,3000,126000
2,3,1,4,16,"epics",NA,2,50,"LF","LF","LF",0,"test",24,3000,129000
2,1,1,5,20,"grits",NA,2,50,"LF","LF","LF",0,"test",25,3000,132000
2,2,1,6,19,"pitied",NA,0,50,"LF","LF","LF",0,"test",26,3000,135000
2,3,1,7,1,"huddle",NA,2,50,"LF","LF","LF",0,"test",27,3000,138000
2,4,1,8,3,"sordid",NA,2,50,"LF","LF","LF",0,"test",28,3000,141000
2,2,1,9,7,"skinless",NA,1,50,"LF","LF","LF",1,"test",29,3000,144000
2,5,1,10,10,"corked",NA,1,50,"LF","LF","LF",1,"test",30,3000,147000
2,3,1,11,12,"forage",NA,2,50,"LF","LF","LF",0,"test",31,3000,150000
2,2,1,12,14,"crumb",NA,2,50,"LF","LF","LF",0,"test",32,3000,153000
2,1,1,13,2,"ringed",NA,2,50,"LF","LF","LF",0,"test",33,3000,156000
2,1,1,14,6,"sown",NA,2,50,"LF","LF","LF",0,"test",34,3000,159000
2,2,1,15,11,"ores",NA,2,50,"LF","LF","LF",0,"test",35,3000,162000
2,1,1,16,4,"cleverne",NA,2,50,"LF","LF","LF",0,"test",36,3000,165000
2,4,1,17,13,"dormitor",NA,2,50,"LF","LF","LF",0,"test",37,3000,168000
2,2,1,18,17,"bequest",NA,2,50,"LF","LF","LF",0,"test",38,3000,171000
2,1,1,19,18,"hither",NA,2,50,"LF","LF","LF",0,"test",39,3000,174000
2,1,1,20,5,"curbs",NA,2,50,"LF","LF","LF",0,"test",40,93000,177000
2,8,2,6,1,"became","forward",2,50,"HF","HF","HF",0,"study",41,3000,270000
2,8,2,3,2,"plant","notice",1,50,"HF","HF","HF",1,"study",42,3000,273000
2,3,2,1,3,"senate","gross",1,50,"HF","HF","HF",1,"study",43,3000,276000
2,5,2,2,4,"supporte","store",2,50,"HF","HF","HF",0,"study",44,3000,279000
2,7,2,13,5,"achieve","check",1,50,"HF","HF","HF",1,"study",45,3000,282000
2,6,2,17,6,"born","dinner",1,50,"HF","HF","HF",1,"study",46,3000,285000
2,5,2,14,7,"program","fight",1,50,"HF","HF","HF",1,"study",47,3000,288000
2,6,2,12,8,"becomes","surface",2,50,"HF","HF","HF",0,"study",48,3000,291000
2,8,2,18,9,"somewher","decision",0,50,"HF","HF","HF",0,"study",49,3000,294000
2,8,2,15,10,"look","feet",2,50,"HF","HF","HF",0,"study",50,3000,297000
2,8,2,20,11,"symbol","objects",1,50,"HF","HF","HF",1,"study",51,3000,3e+05
2,7,2,4,12,"growing","civil",2,50,"HF","HF","HF",0,"study",52,3000,303000
2,6,2,10,13,"ends","angle",2,50,"HF","HF","HF",0,"study",53,3000,306000
2,4,2,16,14,"named","mass",2,50,"HF","HF","HF",0,"study",54,3000,309000
2,7,2,19,15,"fairly","tell",2,50,"HF","HF","HF",0,"study",55,3000,312000
2,7,2,5,16,"give","boat",1,50,"HF","HF","HF",1,"study",56,3000,315000
2,6,2,7,17,"better","putting",2,50,"HF","HF","HF",0,"study",57,3000,318000
2,7,2,11,18,"review","plane",1,50,"HF","HF","HF",1,"study",58,3000,321000
2,7,2,8,19,"letter","clearly",1,50,"HF","HF","HF",1,"study",59,3000,324000
2,7,2,9,20,"seems","being",2,50,"HF","HF","HF",0,"study",60,63000,327000
2,3,2,1,3,"senate",NA,1,50,"HF","HF","HF",1,"test",61,3000,390000
2,5,2,2,4,"supporte",NA,2,50,"HF","HF","HF",0,"test",62,3000,393000
2,8,2,3,2,"plant",NA,1,50,"HF","HF","HF",1,"test",63,3000,396000
2,7,2,4,12,"growing",NA,2,50,"HF","HF","HF",0,"test",64,3000,399000
2,7,2,5,16,"give",NA,1,50,"HF","HF","HF",1,"test",65,3000,402000
2,8,2,6,1,"became",NA,2,50,"HF","HF","HF",0,"test",66,3000,405000
2,6,2,7,17,"better",NA,2,50,"HF","HF","HF",0,"test",67,3000,408000
2,7,2,8,19,"letter",NA,1,50,"HF","HF","HF",1,"test",68,3000,411000
2,7,2,9,20,"seems",NA,2,50,"HF","HF","HF",0,"test",69,3000,414000
2,6,2,10,13,"ends",NA,2,50,"HF","HF","HF",0,"test",70,3000,417000
2,7,2,11,18,"review",NA,1,50,"HF","HF","HF",1,"test",71,3000,420000
2,6,2,12,8,"becomes",NA,2,50,"HF","HF","HF",0,"test",72,3000,423000
2,7,2,13,5,"achieve",NA,1,50,"HF","HF","HF",1,"test",73,3000,426000
2,5,2,14,7,"program",NA,1,50,"HF","HF","HF",1,"test",74,3000,429000
2,8,2,15,10,"look",NA,2,50,"HF","HF","HF",0,"test",75,3000,432000
2,4,2,16,14,"named",NA,2,50,"HF","HF","HF",0,"test",76,3000,435000
2,6,2,17,6,"born",NA,1,50,"HF","HF","HF",1,"test",77,3000,438000
2,8,2,18,9,"somewher",NA,0,50,"HF","HF","HF",0,"test",78,3000,441000
2,7,2,19,15,"fairly",NA,2,50,"HF","HF","HF",0,"test",79,3000,444000
2,8,2,20,11,"symbol",NA,1,50,"HF","HF","HF",1,"test",80,93000,447000
2,3,3,7,1,"item","pique",0,50,"HF","LF","MF",0,"study",81,3000,540000
2,2,3,17,2,"rooms","rusk",2,50,"HF","LF","MF",0,"study",82,3000,543000
2,2,3,6,3,"army","moos",2,50,"HF","LF","MF",0,"study",83,3000,546000
2,2,3,8,4,"pain","heady",2,50,"HF","LF","MF",0,"study",84,3000,549000
2,3,3,9,5,"sight","docile",2,50,"HF","LF","MF",0,"study",85,3000,552000
2,2,3,11,6,"state","balked",2,50,"HF","LF","MF",0,"study",86,3000,555000
2,4,3,1,7,"stay","stooping",2,50,"HF","LF","MF",0,"study",87,3000,558000
2,6,3,12,8,"home","mingle",0,50,"HF","LF","MF",0,"study",88,3000,561000
2,5,3,3,9,"square","roving",2,50,"HF","LF","MF",0,"study",89,3000,564000
2,3,3,10,10,"source","ponies",0,50,"HF","LF","MF",0,"study",90,3000,567000
2,3,3,20,11,"smile","stupor",0,50,"HF","LF","MF",0,"study",91,3000,570000
2,3,3,13,12,"event","suave",2,50,"HF","LF","MF",0,"study",92,3000,573000
2,2,3,14,13,"step","suds",2,50,"HF","LF","MF",0,"study",93,3000,576000
2,8,3,15,14,"girl","hammock",1,50,"HF","LF","MF",1,"study",94,3000,579000
2,9,3,5,15,"disease","sunburn",1,50,"HF","LF","MF",1,"study",95,3000,582000
2,4,3,16,16,"question","puddles",1,50,"HF","LF","MF",1,"study",96,3000,585000
2,3,3,19,17,"grew","lapping",2,50,"HF","LF","MF",0,"study",97,3000,588000
2,4,3,18,18,"motor","cribs",1,50,"HF","LF","MF",1,"study",98,3000,591000
2,7,3,2,19,"speech","rotunda",1,50,"HF","LF","MF",1,"study",99,3000,594000
2,8,3,4,20,"marriage","stuffy",1,50,"HF","LF","MF",1,"study",100,63000,597000
2,4,3,1,7,"stay",NA,2,50,"HF","LF","MF",0,"test",101,3000,660000
2,7,3,2,19,"speech",NA,1,50,"HF","LF","MF",1,"test",102,3000,663000
2,5,3,3,9,"square",NA,2,50,"HF","LF","MF",0,"test",103,3000,666000
2,8,3,4,20,"marriage",NA,1,50,"HF","LF","MF",1,"test",104,3000,669000
2,9,3,5,15,"disease",NA,1,50,"HF","LF","MF",1,"test",105,3000,672000
2,2,3,6,3,"army",NA,2,50,"HF","LF","MF",0,"test",106,3000,675000
2,3,3,7,1,"item",NA,0,50,"HF","LF","MF",0,"test",107,3000,678000
2,2,3,8,4,"pain",NA,2,50,"HF","LF","MF",0,"test",108,3000,681000
2,3,3,9,5,"sight",NA,2,50,"HF","LF","MF",0,"test",109,3000,684000
2,3,3,10,10,"source",NA,0,50,"HF","LF","MF",0,"test",110,3000,687000
2,2,3,11,6,"state",NA,2,50,"HF","LF","MF",0,"test",111,3000,690000
2,6,3,12,8,"home",NA,0,50,"HF","LF","MF",0,"test",112,3000,693000
2,3,3,13,12,"event",NA,2,50,"HF","LF","MF",0,"test",113,3000,696000
2,2,3,14,13,"step",NA,2,50,"HF","LF","MF",0,"test",114,3000,699000
2,8,3,15,14,"girl",NA,1,50,"HF","LF","MF",1,"test",115,3000,702000
2,4,3,16,16,"question",NA,1,50,"HF","LF","MF",1,"test",116,3000,705000
2,2,3,17,2,"rooms",NA,2,50,"HF","LF","MF",0,"test",117,3000,708000
2,4,3,18,18,"motor",NA,1,50,"HF","LF","MF",1,"test",118,3000,711000
2,3,3,19,17,"grew",NA,2,50,"HF","LF","MF",0,"test",119,3000,714000
2,3,3,20,11,"smile",NA,0,50,"HF","LF","MF",0,"test",120,93000,717000
2,3,4,10,1,"florid","laws",2,50,"LF","HF","MF",0,"study",121,3000,810000
2,2,4,6,2,"thawed","bought",2,50,"LF","HF","MF",0,"study",122,3000,813000
2,9,4,11,3,"crabs","slowly",1,50,"LF","HF","MF",1,"study",123,3000,816000
2,3,4,20,4,"thence","previous",2,50,"LF","HF","MF",0,"study",124,3000,819000
2,3,4,7,5,"exuded","raise",0,50,"LF","HF","MF",0,"study",125,3000,822000
2,9,4,8,6,"fives","fourth",1,50,"LF","HF","MF",1,"study",126,3000,825000
2,4,4,17,7,"bodice","lead",2,50,"LF","HF","MF",0,"study",127,3000,828000
2,3,4,18,8,"clamor","show",1,50,"LF","HF","MF",1,"study",128,3000,831000
2,4,4,19,9,"carbons","broke",0,50,"LF","HF","MF",0,"study",129,3000,834000
2,4,4,9,10,"hijackin","steps",1,50,"LF","HF","MF",1,"study",130,3000,837000
2,2,4,1,11,"cagey","efforts",2,50,"LF","HF","MF",0,"study",131,3000,840000
2,4,4,12,12,"dozing","spread",2,50,"LF","HF","MF",0,"study",132,3000,843000
2,3,4,16,13,"demure","busy",2,50,"LF","HF","MF",0,"study",133,3000,846000
2,4,4,2,14,"belated","right",2,50,"LF","HF","MF",0,"study",134,3000,849000
2,6,4,3,15,"taunts","never",1,50,"LF","HF","MF",1,"study",135,3000,852000
2,7,4,4,16,"dampen","drink",1,50,"LF","HF","MF",1,"study",136,3000,855000
2,5,4,13,17,"palmed","find",2,50,"LF","HF","MF",0,"study",137,3000,858000
2,6,4,5,18,"tacking","cases",2,50,"LF","HF","MF",0,"study",138,3000,861000
2,3,4,14,19,"tenable","file",2,50,"LF","HF","MF",0,"study",139,3000,864000
2,7,4,15,20,"clot","person",0,50,"LF","HF","MF",0,"study",140,63000,867000
2,2,4,1,11,"cagey",NA,2,50,"LF","HF","MF",0,"test",141,3000,930000
2,4,4,2,14,"belated",NA,2,50,"LF","HF","MF",0,"test",142,3000,933000
2,6,4,3,15,"taunts",NA,1,50,"LF","HF","MF",1,"test",143,3000,936000
2,7,4,4,16,"dampen",NA,1,50,"LF","HF","MF",1,"test",144,3000,939000
2,6,4,5,18,"tacking",NA,2,50,"LF","HF","MF",0,"test",145,3000,942000
2,2,4,6,2,"thawed",NA,2,50,"LF","HF","MF",0,"test",146,3000,945000
2,3,4,7,5,"exuded",NA,0,50,"LF","HF","MF",0,"test",147,3000,948000
2,9,4,8,6,"fives",NA,1,50,"LF","HF","MF",1,"test",148,3000,951000
2,4,4,9,10,"hijackin",NA,1,50,"LF","HF","MF",1,"test",149,3000,954000
2,3,4,10,1,"florid",NA,2,50,"LF","HF","MF",0,"test",150,3000,957000
2,9,4,11,3,"crabs",NA,1,50,"LF","HF","MF",1,"test",151,3000,960000
2,4,4,12,12,"dozing",NA,2,50,"LF","HF","MF",0,"test",152,3000,963000
2,5,4,13,17,"palmed",NA,2,50,"LF","HF","MF",0,"test",153,3000,966000
2,3,4,14,19,"tenable",NA,2,50,"LF","HF","MF",0,"test",154,3000,969000
2,7,4,15,20,"clot",NA,0,50,"LF","HF","MF",0,"test",155,3000,972000
2,3,4,16,13,"demure",NA,2,50,"LF","HF","MF",0,"test",156,3000,975000
2,4,4,17,7,"bodice",NA,2,50,"LF","HF","MF",0,"test",157,3000,978000
2,3,4,18,8,"clamor",NA,1,50,"LF","HF","MF",1,"test",158,3000,981000
2,4,4,19,9,"carbons",NA,0,50,"LF","HF","MF",0,"test",159,3000,984000
2,3,4,20,4,"thence",NA,2,50,"LF","HF","MF",0,"test",160,93000,987000
2,5,1,1,1,"smelt","slung",2,51,"LF","LF","LF",0,"study",1,3000,0
2,4,1,2,2,"radii","elation",1,51,"LF","LF","LF",1,"study",2,3000,3000
2,4,1,5,3,"stuffy","roving",2,51,"LF","LF","LF",0,"study",3,3000,6000
2,4,1,12,4,"caked","cagey",2,51,"LF","LF","LF",0,"study",4,3000,9000
2,3,1,11,5,"mingle","strays",2,51,"LF","LF","LF",0,"study",5,3000,12000
2,3,1,14,6,"noxious","slums",2,51,"LF","LF","LF",0,"study",6,3000,15000
2,7,1,3,7,"dainty","moths",0,51,"LF","LF","LF",0,"study",7,3000,18000
2,5,1,16,8,"stoic","dugout",2,51,"LF","LF","LF",0,"study",8,3000,21000
2,2,1,4,9,"iodide","snugly",2,51,"LF","LF","LF",0,"study",9,3000,24000
