,duration,freq,isi,list,onset,procedure,reduce_wm,sp,stim1,subject,testtype,trial,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,wmAvailable,wmSpent,acc_pred,acc
155,0.5,hf,0,context1,47.501,test,False,12,papers,3,free_recall,24,papers.context1.,0.234517504166614,0.48299526925657,0.413603784594744,1.0,1.0,False,papers.context1.,True,1.0,0.6892111324865594,2.919557866265637,0.31715186843014886,0.9831194409166959,0.56
156,10.0,lf,0,context2,89.501,test,False,1,reimburses,3,free_recall,13,reimburses.context2.,0.0495345498389756,0.4263413713669859,0.4589269029064113,1.0,1.0,False,reimburses.context2.,True,1.0,0.5415311073652715,3.0,0.5514922733103368,0.004877971049624993,0.45
157,0.5,lf,0,context2,90.001,test,False,2,eagerness,3,free_recall,14,eagerness.context2.,0.07715778456686301,0.42992637341823337,0.45605890126541326,1.0,1.0,False,eagerness.context2.,True,1.0,0.5467561323327129,2.8108046016896635,0.5402690419061562,0.029956643304901526,0.45
158,0.5,lf,0,context2,90.501,test,False,3,professed,3,free_recall,15,professed.context2.,0.10162655434181989,0.4337187137465902,0.45302502900272784,1.0,1.0,False,professed.context2.,True,1.0,0.5485495111006538,2.6328324347835075,0.5339293864068977,0.10405624153895937,0.45
159,0.5,lf,0,context2,91.001,test,False,4,carcinogen,3,free_recall,16,carcinogen.context2.,0.12326595817061202,0.4377416919307737,0.44980664645538104,1.0,1.0,False,carcinogen.context2.,True,1.0,0.5515347092535019,2.46119992337661,0.5256298160756481,0.23943752125888867,0.45
160,0.5,lf,0,context2,91.501,test,False,5,penologist,3,free_recall,17,penologist.context2.,0.14246695607870352,0.4420226352711448,0.4463818917830842,1.0,1.0,False,penologist.context2.,True,1.0,0.5540635985340776,2.297866982300962,0.5177261447910513,0.41312879061148666,0.45
161,0.5,lf,0,context2,92.001,test,False,6,retype,3,free_recall,18,retype.context2.,0.15959082603142025,0.4465938668272748,0.44272490653818014,1.0,1.0,False,retype.context2.,True,1.0,0.5577169340979651,2.1424377125099108,0.5079099907651501,0.5856029914909544,0.45
162,0.5,lf,0,context2,92.501,test,False,7,tightwad,3,free_recall,19,tightwad.context2.,0.1626453081190661,0.4197113229723367,0.46423094162213063,1.0,1.0,False,tightwad.context2.,True,1.0,0.5637966697500989,1.9968245967447609,0.5173323696208534,0.615611945723975,0.45
163,0.5,lf,0,context2,93.001,test,False,8,monofilament,3,free_recall,20,monofilament.context2.,0.14962755362531033,0.36186621774399913,0.5105070258048008,1.0,1.0,False,monofilament.context2.,True,1.0,0.5658493473175148,1.8417891021239075,0.5577550127180265,0.4851278496078216,0.45
164,0.5,lf,0,context2,93.501,test,False,9,earpieces,3,free_recall,21,earpieces.context2.,0.15989823210078227,0.36686355140717425,0.5065091588742606,1.0,1.0,False,earpieces.context2.,True,1.0,0.5706250151582447,1.6463309644058812,0.5450075860599277,0.5886490209976194,0.45
165,0.5,lf,0,context2,94.001,test,False,10,repeater,3,free_recall,22,repeater.context2.,0.17145406812177855,0.3767406983281811,0.4986074413374551,1.0,1.0,False,repeater.context2.,True,1.0,0.577781032110254,1.4636202533459537,0.5249751655661555,0.6978173822908131,0.45
166,0.5,lf,0,context2,94.501,test,False,11,fibrous,3,free_recall,23,fibrous.context2.,0.1800300525520626,0.3817380830536128,0.4946095335571098,1.0,1.0,False,fibrous.context2.,True,1.0,0.5829816464339539,1.3009419627797982,0.5112215108716207,0.7692463274335191,0.45
167,0.5,lf,0,context2,95.001,test,False,12,creamiest,3,free_recall,24,creamiest.context2.,0.18554965361495873,0.3821446302129739,0.49428429582962097,1.0,1.0,False,creamiest.context2.,True,1.0,0.5866028106334601,1.1520173269081777,0.502784572547062,0.809709085635639,0.45
168,10.0,lf,10,context3,247.001,test,False,1,headcheese,3,free_recall,13,headcheese.context3.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,headcheese.context3.,True,1.0,0.46221940993130817,3.0,0.7633620020423146,0.000849576138293345,0.35
169,0.5,lf,10,context3,247.501,test,False,2,cloaking,3,free_recall,14,cloaking.context3.,0.04904149971484725,0.3324170962354777,0.5340663230116178,1.0,1.0,False,cloaking.context3.,True,1.0,0.47644517587261914,2.5989348729576855,0.7341841685468213,0.004703350456997171,0.35
170,0.5,lf,10,context3,248.001,test,False,3,inconveniencing,3,free_recall,15,inconveniencing.context3.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,inconveniencing.context3.,True,1.0,0.47349067228529285,2.2270475794108644,0.7343685758969796,0.01712976069774571,0.35
171,0.5,lf,10,context3,248.501,test,False,4,jubilant,3,free_recall,16,jubilant.context3.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,jubilant.context3.,True,1.0,0.4773798319460243,1.8549758785138848,0.7222384116675897,0.04597518423640035,0.35
172,0.5,lf,10,context3,249.001,test,False,5,funning,3,free_recall,17,funning.context3.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,funning.context3.,True,1.0,0.4829658830080093,1.4950343418462952,0.7065977415554248,0.09868529484989924,0.35
173,0.5,lf,10,context3,249.501,test,False,6,sellable,3,free_recall,18,sellable.context3.,0.11508792065421569,0.35919980013046937,0.5126401598956245,1.0,1.0,False,sellable.context3.,True,1.0,0.4878714563496258,1.1507334752908704,0.6913245254018658,0.1797757061016922,0.35
174,0.5,lf,10,context3,250.001,test,False,7,standers,3,free_recall,19,standers.context3.,0.1293671663734014,0.36866191734044806,0.5050704661276416,1.0,1.0,False,standers.context3.,True,1.0,0.4959356449942061,0.8217058248890047,0.6697612367730377,0.2901812924928339,0.35
175,0.5,lf,10,context3,250.501,test,False,8,salamis,3,free_recall,20,salamis.context3.,0.14395385739282077,0.38004199031868313,0.3415010137138355,1.0,1.0,False,salamis.context3.,True,1.0,0.5060016712683133,0.5142414631159671,0.5142414631159671,0.4279222046449436,0.35
176,0.5,lf,10,context3,251.001,test,False,9,sneering,3,free_recall,21,sneering.context3.,0.15984479602091958,0.3942097443734651,0.0,1.0,1.0,False,sneering.context3.,True,1.0,0.5170521899417396,0.3622968750000001,0.3622968750000001,0.5881199109053058,0.35
177,0.5,lf,10,context3,251.501,test,False,10,blockheaded,3,free_recall,22,blockheaded.context3.,0.17878131077768847,0.4127646627602407,0.07525680077843686,1.0,1.0,False,blockheaded.context3.,True,1.0,0.5304463896054714,0.3622968750000001,0.3622968750000001,0.7594673615851413,0.35
178,0.5,lf,10,context3,252.001,test,False,11,industrialization,3,free_recall,23,industrialization.context3.,0.20449002103566608,0.4391385275639406,0.2035768606892442,1.0,1.0,False,industrialization.context3.,True,1.0,0.5519818407489276,0.3622968750000001,0.3622968750000001,0.9128952824306715,0.35
179,0.5,lf,10,context3,252.501,test,False,12,blackmails,3,free_recall,24,blackmails.context3.,0.24730735338800547,0.48299526925657,0.32460160616270944,1.0,1.0,False,blackmails.context3.,True,1.0,0.5878337424822663,0.3622968750000001,0.3622968750000001,0.9928249399015037,0.35
180,10.0,hf,10,context4,404.501,test,False,1,trying,3,free_recall,13,trying.context4.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,trying.context4.,True,1.0,0.5964629905778297,3.0,0.5563125890769057,0.000849576138293345,0.37
181,0.5,hf,10,context4,405.001,test,False,2,isn,3,free_recall,14,isn.context4.,0.04904149971484724,0.3324170962354777,0.5340663230116178,1.0,1.0,False,isn.context4.,True,1.0,0.5994502577412866,2.8059842859230946,0.5480076490228236,0.004703350456997168,0.37
182,0.5,hf,10,context4,405.501,test,False,3,telling,3,free_recall,15,telling.context4.,0.06790042764659084,0.3379382592872546,0.5296493925701963,1.0,1.0,False,telling.context4.,True,1.0,0.6027629548861407,2.620273511900271,0.5388676189840379,0.01712976069774569,0.37
183,0.5,hf,10,context4,406.001,test,False,4,large,3,free_recall,16,large.context4.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,large.context4.,True,1.0,0.6043950213670661,2.4437027679162333,0.5313990005472846,0.04597518423640035,0.37
184,0.5,hf,10,context4,406.501,test,False,5,wedding,3,free_recall,17,wedding.context4.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,wedding.context4.,True,1.0,0.6106744157604754,2.2746006423689487,0.5173189977106021,0.09868529484989924,0.37
185,0.5,hf,10,context4,407.001,test,False,6,law,3,free_recall,18,law.context4.,0.11508792065421569,0.35919980013046937,0.5126401598956245,1.0,1.0,False,law.context4.,True,1.0,0.6155187412099541,2.1195785196583468,0.5043282957958737,0.1797757061016922,0.37
186,0.5,hf,10,context4,407.501,test,False,7,away,3,free_recall,19,away.context4.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,away.context4.,True,1.0,0.6211971504042688,1.9775470988624733,0.48927733100600546,0.2901812924928342,0.37
187,0.5,hf,10,context4,408.001,test,False,8,hour,3,free_recall,20,hour.context4.,0.1439538573928208,0.38004199031868313,0.4959664077450535,1.0,1.0,False,hour.context4.,True,1.0,0.6280251830936596,1.8505666428564678,0.47142877580024156,0.4279222046449439,0.37
188,0.5,hf,10,context4,408.501,test,False,9,earth,3,free_recall,21,earth.context4.,0.1598447960209196,0.3942097443734651,0.4846322045012279,1.0,1.0,False,earth.context4.,True,1.0,0.6365200582514872,1.7414347420562262,0.4495813509249977,0.5881199109053061,0.37
189,0.5,hf,10,context4,409.001,test,False,10,continue,3,free_recall,22,continue.context4.,0.17878131077768847,0.4127646627602407,0.46978826979180743,1.0,1.0,False,continue.context4.,True,1.0,0.646831021296164,1.6541502661312286,0.4224524426946663,0.7594673615851413,0.37
190,0.5,hf,10,context4,409.501,test,False,11,haven,3,free_recall,23,haven.context4.,0.20449002103566608,0.4391385275639406,0.44868917794884755,1.0,1.0,False,haven.context4.,True,1.0,0.6634831165383643,1.5939946984365623,0.3823430126587285,0.9128952824306715,0.37
191,0.5,hf,10,context4,410.001,test,False,12,system,3,free_recall,24,system.context4.,0.24730735338800547,0.48299526925657,0.413603784594744,1.0,1.0,False,system.context4.,True,1.0,0.6897861893035766,1.573948560777834,0.31661176701790505,0.9928249399015037,0.37
192,10.0,hf,10,context1,152.001,test,False,1,speed,4,free_recall,13,speed.context1.,0.027765239733679975,0.32743831762971615,0.5380493458962271,1.0,1.0,False,speed.context1.,True,1.0,0.5942888011551897,3.0,0.5591954482153947,0.000849576138293345,0.37
193,0.5,hf,10,context1,152.501,test,False,2,held,4,free_recall,14,held.context1.,0.049041499714847246,0.3324170962354777,0.5340663230116178,1.0,1.0,False,held.context1.,True,1.0,0.5975361995978807,2.8031014267846057,0.5505250867263469,0.004703350456997171,0.37
194,0.5,hf,10,context1,153.001,test,False,3,evil,4,free_recall,15,evil.context1.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,evil.context1.,True,1.0,0.6026749257029381,2.614873215058259,0.5389821294686178,0.01712976069774571,0.37
195,0.5,hf,10,context1,153.501,test,False,4,case,4,free_recall,16,case.context1.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,case.context1.,True,1.0,0.6064732930923364,2.4381879605896413,0.5287154175222295,0.04597518423640035,0.37
196,0.5,hf,10,context1,154.001,test,False,5,advice,4,free_recall,17,advice.context1.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,advice.context1.,True,1.0,0.6096093812612544,2.2717694180674117,0.5186769408251377,0.09868529484989924,0.37
197,0.5,hf,10,context1,154.501,test,False,6,explain,4,free_recall,18,explain.context1.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,explain.context1.,True,1.0,0.6155179778326985,2.115389352242274,0.5043292548930322,0.17977570610169208,0.37
198,0.5,hf,10,context1,155.001,test,False,7,following,4,free_recall,19,following.context1.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,following.context1.,True,1.0,0.6198345382008366,1.973356972349242,0.49096513257778185,0.2901812924928342,0.37
199,0.5,hf,10,context1,155.501,test,False,8,quiet,4,free_recall,20,quiet.context1.,0.14395385739282077,0.38004199031868313,0.4959664077450535,1.0,1.0,False,quiet.context1.,True,1.0,0.6280241882042432,1.8446887147714603,0.4714299817648757,0.4279222046449436,0.37
200,0.5,hf,10,context1,156.001,test,False,9,yours,4,free_recall,21,yours.context1.,0.15984479602091958,0.3942097443734651,0.4846322045012279,1.0,1.0,False,yours.context1.,True,1.0,0.6365258464684678,1.7355556080065848,0.4495745126086955,0.5881199109053058,0.37
201,0.5,hf,10,context1,156.501,test,False,10,arm,4,free_recall,22,arm.context1.,0.17878131077768847,0.4127646627602407,0.46978826979180743,1.0,1.0,False,arm.context1.,True,1.0,0.6474893162841131,1.6482779703978894,0.4217010280409511,0.7594673615851413,0.37
202,0.5,hf,10,context1,157.001,test,False,11,party,4,free_recall,23,party.context1.,0.20449002103566608,0.4391385275639406,0.44868917794884755,1.0,1.0,False,party.context1.,True,1.0,0.6634831165299554,1.5888738173569386,0.38234301266777526,0.9128952824306715,0.37
203,0.5,hf,10,context1,157.501,test,False,12,ugly,4,free_recall,24,ugly.context1.,0.24730735338800547,0.48299526925657,0.413603784594744,1.0,1.0,False,ugly.context1.,True,1.0,0.6882712162149783,1.5688276796891634,0.31803680455008837,0.9928249399015037,0.37
204,10.0,hf,0,context2,199.501,test,False,1,pants,4,free_recall,13,pants.context2.,0.04953454983897561,0.4263413713669859,0.4589269029064113,1.0,1.0,False,pants.context2.,True,1.0,0.6554825650150429,3.0,0.40310121446359826,0.004877971049625,0.56
205,0.5,hf,0,context2,200.001,test,False,2,tape,4,free_recall,14,tape.context2.,0.07715778456686304,0.42992637341823337,0.45605890126541326,1.0,1.0,False,tape.context2.,True,1.0,0.657839068447748,2.959195660536402,0.39735496866205594,0.029956643304901574,0.56
206,0.5,hf,0,context2,200.501,test,False,3,bright,4,free_recall,15,bright.context2.,0.10162655434181989,0.4337187137465902,0.45302502900272784,1.0,1.0,False,bright.context2.,True,1.0,0.6588965996965361,2.924137566874346,0.3928816557615119,0.10405624153895937,0.56
207,0.5,hf,0,context2,201.001,test,False,4,speed,4,free_recall,16,speed.context2.,0.12326595817061203,0.4377416919307737,0.44980664645538104,1.0,1.0,False,speed.context2.,True,1.0,0.6608274033345386,2.8935527861128345,0.387250601014423,0.23943752125888879,0.56
208,0.5,hf,0,context2,201.501,test,False,5,million,4,free_recall,17,million.context2.,0.14246695607870355,0.4420226352711448,0.4463818917830842,1.0,1.0,False,million.context2.,True,1.0,0.6652129282841905,2.8685990600984117,0.3787546020108938,0.41312879061148694,0.56
209,0.5,hf,0,context2,202.001,test,False,6,blame,4,free_recall,18,blame.context2.,0.15959082603142027,0.4465938668272748,0.44272490653818014,1.0,1.0,False,blame.context2.,True,1.0,0.6676463705543456,2.852141333087518,0.3721307764447791,0.5856029914909546,0.56
210,0.5,hf,0,context2,202.501,test,False,7,murder,4,free_recall,19,murder.context2.,0.1749616304860941,0.4514939794448791,0.43880481644409675,1.0,1.0,False,murder.context2.,True,1.0,0.6708949025171571,2.8423074316427392,0.3643571835846898,0.7282041198331677,0.56
211,0.5,hf,0,context2,203.001,test,False,8,fucking,4,free_recall,20,fucking.context2.,0.18886899438204985,0.45676953869934844,0.4345843690405213,1.0,1.0,False,fucking.context2.,True,1.0,0.6740617232196082,2.8402471230580497,0.35633758001095306,0.8317973834128052,0.56
212,0.5,hf,0,context2,203.501,test,False,9,forgot,4,free_recall,21,forgot.context2.,0.20157172391162761,0.462477399067656,0.43001808074587516,1.0,1.0,False,forgot.context2.,True,1.0,0.6774810021103633,2.846206418047097,0.34766397296465323,0.9005233869739795,0.56
213,0.5,hf,0,context2,204.001,test,False,10,nice,4,free_recall,22,nice.context2.,0.21329909492732102,0.4686879165714035,0.42504966674287725,1.0,1.0,False,nice.context2.,True,1.0,0.6812127499428421,2.860839320082444,0.33821441668791197,0.9432854905899652,0.56
214,0.5,hf,0,context2,204.501,test,False,11,singing,4,free_recall,23,singing.context2.,0.22424380605328842,0.475489505479499,0.41960839561640084,1.0,1.0,False,singing.context2.,True,1.0,0.684096452972128,2.8849217783945322,0.32904991303659015,0.9686616289907356,0.56
215,0.5,hf,0,context2,205.001,test,False,12,save,4,free_recall,24,save.context2.,0.234517504166614,0.48299526925657,0.413603784594744,1.0,1.0,False,save.context2.,True,1.0,0.6897971523177963,2.918168740357942,0.3166014801180673,0.9831194409166959,0.56
216,10.0,lf,0,context3,247.001,test,False,1,deepening,4,free_recall,13,deepening.context3.,0.04953454983897561,0.4263413713669859,0.4589269029064113,1.0,1.0,False,deepening.context3.,True,1.0,0.5435696324775687,3.0,0.5484676657014592,0.004877971049625,0.45
217,0.5,lf,0,context3,247.501,test,False,2,hedgehogs,4,free_recall,14,hedgehogs.context3.,0.07715778456686304,0.42992637341823337,0.45605890126541326,1.0,1.0,False,hedgehogs.context3.,True,1.0,0.5448495777757365,2.813829209298541,0.5430703641699244,0.029956643304901574,0.45
218,0.5,lf,0,context3,248.001,test,False,3,amorality,4,free_recall,15,amorality.context3.,0.1016265543418199,0.4337187137465902,0.45302502900272784,1.0,1.0,False,amorality.context3.,True,1.0,0.5474270911830765,2.633055720128617,0.5355658692557907,0.10405624153895943,0.45
219,0.5,lf,0,context3,248.501,test,False,4,dunces,4,free_recall,16,dunces.context3.,0.12326595817061202,0.4377416919307737,0.44980664645538104,1.0,1.0,False,dunces.context3.,True,1.0,0.5524200456334329,2.459786725872826,0.5243545776729004,0.23943752125888867,0.45
220,0.5,lf,0,context3,249.001,test,False,5,droppings,4,free_recall,17,droppings.context3.,0.14246695607870355,0.4420226352711448,0.4463818917830842,1.0,1.0,False,droppings.context3.,True,1.0,0.5619917385245468,2.297729023199926,0.5065029065582975,0.41312879061148694,0.45
221,0.5,lf,0,context3,249.501,test,False,6,demonically,4,free_recall,18,demonically.context3.,0.15959082603142027,0.4465938668272748,0.44272490653818014,1.0,1.0,False,demonically.context3.,True,1.0,0.5583763900676797,2.1535229916416285,0.5069805677093393,0.5856029914909546,0.45
222,0.5,lf,0,context3,250.001,test,False,7,waltzes,4,free_recall,19,waltzes.context3.,0.1697087644734443,0.4379387938138758,0.4496489649488994,1.0,1.0,False,waltzes.context3.,True,1.0,0.5658123547449093,2.008839298932289,0.5012232147862734,0.6821503746710926,0.45
223,0.5,lf,0,context3,250.501,test,False,8,competitiveness,4,free_recall,20,competitiveness.context3.,0.15059097954716014,0.3641962116921014,0.5086430306463189,1.0,1.0,False,competitiveness.context3.,True,1.0,0.5669260784481382,1.8699129591460157,0.5543832957991415,0.49490515873640795,0.45
224,0.5,lf,0,context3,251.001,test,False,9,breakups,4,free_recall,21,breakups.context3.,0.16378729880714327,0.3757864569628513,0.49937083442971897,1.0,1.0,False,breakups.context3.,True,1.0,0.5747123888566539,1.6778265383468742,0.5323615953735341,0.6266661992358554,0.45
225,0.5,lf,0,context3,251.501,test,False,10,comprises,4,free_recall,22,comprises.context3.,0.16941948338651702,0.3722700498194162,0.502183960144467,1.0,1.0,False,comprises.context3.,True,1.0,0.5757970412428943,1.50776181797334,0.5311578816788545,0.679520765214702,0.45
226,0.5,lf,0,context3,252.001,test,False,11,toil,4,free_recall,23,toil.context3.,0.187811457542621,0.39823787618509876,0.481409699051921,1.0,1.0,False,toil.context3.,True,1.0,0.5903743589687606,1.3389008112944856,0.48897027387013176,0.8249463159036137,0.45
227,0.5,lf,0,context3,252.501,test,False,12,commandeering,4,free_recall,24,commandeering.context3.,0.18897076410279812,0.3891905016378059,0.4886475986897553,1.0,1.0,False,commandeering.context3.,True,1.0,0.5895524700298412,1.2122274124243537,0.49356882105103017,0.8324474584813024,0.45
228,10.0,lf,10,context4,404.501,test,False,1,analytical,4,free_recall,13,analytical.context4.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,analytical.context4.,True,1.0,0.46965730044859894,3.0,0.7503448654066689,0.000849576138293345,0.35
229,0.5,lf,10,context4,405.001,test,False,2,geosynchronous,4,free_recall,14,geosynchronous.context4.,0.04904149971484725,0.3324170962354777,0.5340663230116178,1.0,1.0,False,geosynchronous.context4.,True,1.0,0.4680529429419857,2.611952009593331,0.7486924936114407,0.004703350456997171,0.35
230,0.5,lf,10,context4,405.501,test,False,3,cahoot,4,free_recall,15,cahoot.context4.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,cahoot.context4.,True,1.0,0.47087919893457586,2.2255563909818905,0.7388818124753083,0.01712976069774571,0.35
231,0.5,lf,10,context4,406.001,test,False,4,unscannable,4,free_recall,16,unscannable.context4.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,unscannable.context4.,True,1.0,0.4763429422280539,1.8489714535065822,0.7240135923588877,0.04597518423640035,0.35
232,0.5,lf,10,context4,406.501,test,False,5,doper,4,free_recall,17,doper.context4.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,doper.context4.,True,1.0,0.4829658830080093,1.4872547361476944,0.7065977415554248,0.09868529484989924,0.35
233,0.5,lf,10,context4,407.001,test,False,6,footpads,4,free_recall,18,footpads.context4.,0.11508792065421569,0.35919980013046937,0.5126401598956245,1.0,1.0,False,footpads.context4.,True,1.0,0.4881264980703485,1.1429538695922696,0.6908978183306314,0.1797757061016922,0.35
234,0.5,lf,10,context4,407.501,test,False,7,mayfly,4,free_recall,19,mayfly.context4.,0.12936716637340145,0.36866191734044806,0.5050704661276416,1.0,1.0,False,mayfly.context4.,True,1.0,0.49568487129327626,0.8143529262616384,0.6701739339135033,0.2901812924928344,0.35
235,0.5,lf,10,context4,408.001,test,False,8,recorders,4,free_recall,20,recorders.context4.,0.14395385739282077,0.38004199031868313,0.34325640698976206,1.0,1.0,False,recorders.context4.,True,1.0,0.5116040887608946,0.5064758673481351,0.5064758673481351,0.4279222046449436,0.35
236,0.5,lf,10,context4,408.501,test,False,9,tamaracks,4,free_recall,21,tamaracks.context4.,0.15984479602091958,0.3942097443734651,0.0,1.0,1.0,False,tamaracks.context4.,True,1.0,0.5156098694463838,0.3622968750000001,0.3622968750000001,0.5881199109053058,0.35
237,0.5,lf,10,context4,409.001,test,False,10,peevish,4,free_recall,22,peevish.context4.,0.17878131077768847,0.4127646627602407,0.09019209187872185,1.0,1.0,False,peevish.context4.,True,1.0,0.5320759299202393,0.3622968750000001,0.3622968750000001,0.7594673615851413,0.35
238,0.5,lf,10,context4,409.501,test,False,11,indemnification,4,free_recall,23,indemnification.context4.,0.20449002103566608,0.4391385275639406,0.2035768606892442,1.0,1.0,False,indemnification.context4.,True,1.0,0.5519818407489276,0.3622968750000001,0.3622968750000001,0.9128952824306715,0.35
239,0.5,lf,10,context4,410.001,test,False,12,decreeing,4,free_recall,24,decreeing.context4.,0.24730735338800547,0.48299526925657,0.3222254917859888,1.0,1.0,False,decreeing.context4.,True,1.0,0.5866028106334601,0.3622968750000001,0.3622968750000001,0.9928249399015037,0.35
240,10.0,hf,10,context1,152.001,test,False,1,match,5,free_recall,13,match.context1.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,match.context1.,True,1.0,0.5955034916530766,3.0,0.5575829237900729,0.000849576138293345,0.37
241,0.5,hf,10,context1,152.501,test,False,2,hold,5,free_recall,14,hold.context1.,0.04904149971484724,0.3324170962354777,0.5340663230116178,1.0,1.0,False,hold.context1.,True,1.0,0.5994502577412866,2.8047139512099273,0.5480076490228236,0.004703350456997168,0.37
242,0.5,hf,10,context1,153.001,test,False,3,already,5,free_recall,15,already.context1.,0.06790042764659084,0.3379382592872546,0.5296493925701963,1.0,1.0,False,already.context1.,True,1.0,0.6027629555723508,2.619003177187104,0.5388676180914981,0.01712976069774569,0.37
243,0.5,hf,10,context1,153.501,test,False,4,experience,5,free_recall,16,experience.context1.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,experience.context1.,True,1.0,0.6061655418118688,2.442432434095606,0.529111911946321,0.04597518423640035,0.37
244,0.5,hf,10,context1,154.001,test,False,5,practice,5,free_recall,17,practice.context1.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,practice.context1.,True,1.0,0.6093339889529517,2.275617397149285,0.5190286758947094,0.09868529484989924,0.37
245,0.5,hf,10,context1,154.501,test,False,6,decision,5,free_recall,18,decision.context1.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,decision.context1.,True,1.0,0.6149992524432423,2.1188855962545756,0.5049814149423354,0.17977570610169208,0.37
246,0.5,hf,10,context1,155.001,test,False,7,wear,5,free_recall,19,wear.context1.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,wear.context1.,True,1.0,0.6211948953841963,1.9762010563122403,0.489280119183434,0.2901812924928342,0.37
247,0.5,hf,10,context1,155.501,test,False,8,ln,5,free_recall,20,ln.context1.,0.14395385739282077,0.38004199031868313,0.4959664077450535,1.0,1.0,False,ln.context1.,True,1.0,0.6279462320023415,1.8492178121288063,0.47152448714200246,0.4279222046449436,0.37
248,0.5,hf,10,context1,156.001,test,False,9,credit,5,free_recall,21,credit.context1.,0.15984479602091958,0.3942097443734651,0.4846322045012279,1.0,1.0,False,credit.context1.,True,1.0,0.6352858658175435,1.7399901999868042,0.4510419378739624,0.5881199109053058,0.37
249,0.5,hf,10,context1,156.501,test,False,10,anyone,5,free_recall,22,anyone.context1.,0.17878131077768847,0.4127646627602407,0.46978826979180743,1.0,1.0,False,anyone.context1.,True,1.0,0.6476587976551795,1.6512451371128418,0.4215077994685622,0.7594673615851413,0.37
250,0.5,hf,10,context1,157.001,test,False,11,settle,5,free_recall,23,settle.context1.,0.20449002103566608,0.4391385275639406,0.44868917794884755,1.0,1.0,False,settle.context1.,True,1.0,0.6618043890938355,1.59203421264428,0.38415357827471175,0.9128952824306715,0.37
251,0.5,hf,10,context1,157.501,test,False,12,allowed,5,free_recall,24,allowed.context1.,0.24730735338800547,0.48299526925657,0.413603784594744,1.0,1.0,False,allowed.context1.,True,1.0,0.6886276173397324,1.5701775093695685,0.31770093648392783,0.9928249399015037,0.37
252,10.0,hf,0,context2,199.501,test,False,1,beginning,5,free_recall,13,beginning.context2.,0.04953454983897561,0.4263413713669859,0.4589269029064113,1.0,1.0,False,beginning.context2.,True,1.0,0.6555966534845163,3.0,0.40297374952599996,0.004877971049625,0.56
253,0.5,hf,0,context2,200.001,test,False,2,prison,5,free_recall,14,prison.context2.,0.07715778456686302,0.42992637341823337,0.45605890126541326,1.0,1.0,False,prison.context2.,True,1.0,0.6578013412315993,2.9593231254740004,0.39739673039942336,0.02995664330490155,0.56
254,0.5,hf,0,context2,200.501,test,False,3,drop,5,free_recall,15,drop.context2.,0.10162655434181989,0.4337187137465902,0.45302502900272784,1.0,1.0,False,drop.context2.,True,1.0,0.6602309874005459,2.9242232700745774,0.3914163637162913,0.10405624153895937,0.56
255,0.5,hf,0,context2,201.001,test,False,4,sex,5,free_recall,16,sex.context2.,0.12326595817061202,0.4377416919307737,0.44980664645538104,1.0,1.0,False,sex.context2.,True,1.0,0.6626449874971728,2.8951037813582863,0.38527393549134514,0.23943752125888867,0.56
256,0.5,hf,0,context2,201.501,test,False,5,working,5,free_recall,17,working.context2.,0.14246695607870352,0.4420226352711448,0.4463818917830842,1.0,1.0,False,working.context2.,True,1.0,0.6652135811612112,2.8721267208669414,0.3787539019248381,0.41312879061148666,0.56
257,0.5,hf,0,context2,202.001,test,False,6,sold,5,free_recall,18,sold.context2.,0.15959082603142025,0.4465938668272748,0.44272490653818014,1.0,1.0,False,sold.context2.,True,1.0,0.6673493924916738,2.8556696939421036,0.3724456745197724,0.5856029914909544,0.56
