,Unnamed: 0,subject,list,trial,stim1,freq,acc,nominal.sp,composition,freq_prioritem1,freq_prioritem,freq_prioritem2,freq_prioritem3,freq_consec_value,freq_consec_lab,source,procedure,duration,onset,testtype,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,wmAvailable,wmSpent,acc_pred
22,7735,16,context2,23,court,high,0,14,mixed,high,high,low,high,0.5,high1,original,test,3000,162.001,free_recall,context2.court.,0.4933901520173821,0.4391385275639406,0.44868917794884755,1.0,0.9785873405905352,False,context2.court.,True,1.0,0.6634783824398924,2.8,0.3863195036867118,0.43103394565014447
23,7736,16,context2,24,noose,low,1,12,mixed,high,high,high,low,1.5,high2,original,test,3000,165.001,free_recall,context2.noose.,0.4679722901995078,0.4164552621636582,0.4668357902690735,1.0,0.9793830105518334,False,context2.noose.,True,1.0,0.5569343811647571,2.8,0.5398583966587986,0.4023839799339185
24,7737,16,context2,25,test,high,1,3,mixed,high,high,low,nan,0.5,high1,original,test,3000,168.001,free_recall,context2.test.,0.42236790718831047,0.37531551898958104,0.4997475848083352,1.0,0.9801160693873133,False,context2.test.,True,1.0,0.6251614410253902,2.8,0.4804266360169628,0.3523646609652854
25,7738,16,context2,26,toad,low,0,15,mixed,high,high,high,low,1.5,high2,original,test,3000,171.001,free_recall,context2.toad.,0.4740158131562693,0.4240565560457281,0.4607547551634175,1.0,0.9807938267398213,False,context2.toad.,True,1.0,0.5892266251500762,2.8,0.48879727063768996,0.40915470192750075
26,7739,16,context2,27,wad,low,0,6,mixed,low,low,high,high,-0.5,low1,original,test,3000,174.001,free_recall,context2.wad.,0.4238882193713216,0.3784230586902384,0.4972615530478093,1.0,0.9814224827363381,False,context2.wad.,True,1.0,0.5226964097479972,2.8,0.6211110914988763,0.35399698936512014
27,7740,16,context2,28,hall,high,0,13,mixed,low,low,high,high,-0.5,low1,original,test,3000,177.001,free_recall,context2.hall.,0.4479401498058449,0.40159988270164126,0.478720093838687,1.0,0.9820073323289662,False,context2.hall.,True,1.0,0.6402957338185258,2.8,0.4415431269641308,0.3801604905940281
28,7741,16,context2,29,board,high,1,4,mixed,high,high,high,low,1.5,high2,original,test,3000,180.001,free_recall,context2.board.,0.4097103742600005,0.3668964759626592,0.5064828192298727,1.0,0.9825529258675523,False,context2.board.,True,1.0,0.6199308374388816,2.8,0.49362178611265517,0.3388824400994742
29,7742,16,context2,30,earth,high,0,10,mixed,low,low,high,low,-0.5,low1,original,test,3000,183.001,free_recall,context2.earth.,0.4247797056951716,0.3817074326742951,0.4946340538605639,1.0,0.9830631965004183,False,context2.earth.,True,1.0,0.6290185517714331,2.8,0.47055340870681267,0.3549554120454163
30,7743,16,context2,31,fleece,low,0,7,mixed,low,low,low,high,-1.5,low2,original,test,3000,186.001,free_recall,context2.fleece.,0.40069104380963794,0.35933593891255666,0.5125312488699547,1.0,0.9835415621585333,False,context2.fleece.,True,1.0,0.5094623377662963,2.8,0.6574899809687806,0.3293986534444216
31,7744,16,context2,32,stage,high,0,8,mixed,low,low,low,low,-2.5,low3,original,test,3000,189.001,free_recall,context2.stage.,0.41012752090828797,0.3695658832419759,0.5043472934064193,1.0,0.9839910078682109,False,context2.stage.,True,1.0,0.6204164388419424,2.8,0.4908272909936727,0.3393236071264526
16,7761,16,context3,17,sow,low,0,9,pure,low,low,low,low,-3.5,low4,original,test,3000,240.001,free_recall,context3.sow.,0.410382168360884,0.3491289123916429,0.5206968700866857,1.0,0.9718623311678009,False,context3.sow.,True,1.0,0.577830396253782,1.3499999999999999,0.5610030445727971,0.3395930261821851
17,7762,16,context3,18,stunt,low,0,8,pure,low,low,low,low,-3.5,low4,original,test,3000,243.001,free_recall,context3.stunt.,0.47285948970443875,0.41402653283540886,0.46877877373167287,1.0,0.9732953866663862,False,context3.stunt.,True,1.0,0.6133616171933935,2.138996955427203,0.464632122977763,0.4078570761442042
18,7763,16,context3,19,foal,low,0,3,pure,low,low,low,nan,-1.5,low2,original,test,3000,246.001,free_recall,context3.foal.,0.4042552095858367,0.3495371772542731,0.5203702581965816,1.0,0.9745763465632968,False,context3.foal.,True,1.0,0.5208592642763475,2.8,0.6476721658763933,0.3331336796412098
19,7764,16,context3,20,gnat,low,0,4,pure,low,low,low,low,-2.5,low3,original,test,3000,249.001,free_recall,context3.gnat.,0.3303820678810814,0.27677234929762196,0.5785821205619025,1.0,0.9757288237785016,False,context3.gnat.,True,1.0,0.5227223350479432,2.8,0.7086855423981124,0.25955588448512956
20,7765,16,context3,21,wand,low,1,10,pure,low,low,low,low,-3.5,low4,original,test,3000,252.001,free_recall,context3.wand.,0.403876971402815,0.34900835920756246,0.52079331263395,1.0,0.9767717254286914,False,context3.wand.,True,1.0,0.5697800017736585,2.8,0.5746141166460137,0.33273651515896596
21,7766,16,context3,22,mane,low,0,5,pure,low,low,low,low,-3.5,low4,original,test,3000,255.001,free_recall,context3.mane.,0.33060387737515107,0.27944802363696186,0.5764415810904305,1.0,0.977720377565895,False,context3.mane.,True,1.0,0.521224725727989,2.8,0.7085157918828683,0.25976361850338786
22,7767,16,context3,23,pouch,low,0,15,pure,low,low,low,low,-3.5,low4,original,test,3000,258.001,free_recall,context3.pouch.,0.4003377528140359,0.34563773933171493,0.5234898085346281,1.0,0.9785873405905351,False,context3.pouch.,True,1.0,0.5758974334052283,2.8,0.5663620476960551,0.329029344126057
23,7768,16,context3,24,vial,low,1,14,pure,low,low,low,low,-3.5,low4,original,test,3000,261.001,free_recall,context3.vial.,0.37675082561386686,0.3243734506657664,0.5405012394673869,1.0,0.9793830105518335,False,context3.vial.,True,1.0,0.5587018336937493,2.8,0.6108296577943673,0.3047652373870888
24,7769,16,context3,25,crumb,low,0,2,pure,low,low,nan,nan,-0.5,low1,original,test,3000,264.001,free_recall,context3.crumb.,0.41899671752164697,0.3723679893862959,0.5021056084909633,1.0,0.9801160693873133,False,context3.crumb.,True,1.0,0.5185723291930195,2.8,0.6324696761716126,0.34875480612878734
26,7771,16,context3,27,rash,low,1,16,pure,low,low,low,low,-3.5,low4,original,test,3000,270.001,free_recall,context3.rash.,0.44882324402636603,0.4001049688138234,0.4799160249489413,1.0,0.9814224827363383,False,context3.rash.,True,1.0,0.6028829363624868,2.8,0.48874271494360344,0.38113248627817187
27,7772,16,context3,28,friar,low,0,6,pure,low,low,low,low,-3.5,low4,original,test,3000,273.001,free_recall,context3.friar.,0.3325477190414006,0.28843172529296435,0.5692546197656285,1.0,0.9820073323289666,False,context3.friar.,True,1.0,0.5201001885162376,2.8,0.7019554404836914,0.2615877723844375
28,7773,16,context3,29,hush,low,0,7,pure,low,low,low,low,-3.5,low4,original,test,3000,276.001,free_recall,context3.hush.,0.3938297533678446,0.350595034634433,0.5195239722924536,1.0,0.982552925867552,False,context3.hush.,True,1.0,0.5668189191324005,2.8,0.5778384715926685,0.3222564274024796
29,7774,16,context3,30,pup,low,0,11,pure,low,low,low,low,-3.5,low4,original,test,3000,279.001,free_recall,context3.pup.,0.3620589328247708,0.3189283663384955,0.5448573069292036,1.0,0.9830631965004182,False,context3.pup.,True,1.0,0.5420023029416245,2.8,0.6410578760061574,0.2900658048965203
30,7775,16,context3,31,shale,low,0,13,pure,low,low,low,low,-3.5,low4,original,test,3000,282.001,free_recall,context3.shale.,0.31277327597199855,0.2701763282768181,0.5838589373785456,1.0,0.9835415621585333,False,context3.shale.,True,1.0,0.513290836005748,2.8,0.7295476863805601,0.24334232231906583
31,7776,16,context3,32,maize,low,0,12,pure,low,low,low,low,-3.5,low4,original,test,3000,285.001,free_recall,context3.maize.,0.30643593758216486,0.2651282400540301,0.587897407956776,1.0,0.9839910078682111,False,context3.maize.,True,1.0,0.5075718863597614,2.8,0.7434605399872847,0.23764395424740375
16,7793,16,context4,17,clay,high,0,2,mixed,high,high,nan,nan,0.5,high1,original,test,3000,336.001,free_recall,context4.clay.,0.4585311747503926,0.40159988270164126,0.478720093838687,1.0,0.9718623311678007,False,context4.clay.,True,1.0,0.604912999273415,1.4360161567275698,0.48563484036234855,0.39186592182258395
17,7794,16,context4,18,fir,low,1,15,mixed,low,low,low,high,-1.5,low2,original,test,3000,339.001,free_recall,context4.fir.,0.4419498316860366,0.3747554885451204,0.5001956091639037,1.0,0.9732953866663862,False,context4.fir.,True,1.0,0.6268123017005017,2.300381316365221,0.43681661822656487,0.3735873795149336
18,7795,16,context4,19,scroll,low,0,6,mixed,high,high,high,low,1.5,high2,original,test,3000,342.001,free_recall,context4.scroll.,0.46806922618787683,0.41183114616102795,0.47053508307117764,1.0,0.9745763465632968,False,context4.scroll.,True,1.0,0.553353891072607,2.8,0.5488215958148783,0.40249235500624947
19,7796,16,context4,20,pool,high,0,8,mixed,low,low,low,high,-1.5,low2,original,test,3000,345.001,free_recall,context4.pool.,0.4733003927221434,0.4176511452772454,0.4658790837782038,1.0,0.9757288237785016,False,context4.pool.,True,1.0,0.6495292415558913,2.8,0.41867779500288715,0.40835173897136023
20,7797,16,context4,21,sleet,low,1,13,mixed,high,high,low,low,0.5,high1,original,test,3000,348.001,free_recall,context4.sleet.,0.5053811171611903,0.4481885790346025,0.441449136772318,1.0,0.9767717254286913,False,context4.sleet.,True,1.0,0.5654962417194165,2.8,0.5017493612692666,0.4446865871135667
21,7798,16,context4,22,white,high,1,4,mixed,low,low,high,high,-0.5,low1,original,test,3000,351.001,free_recall,context4.white.,0.4399897800676222,0.3888881438503569,0.48888948491971446,1.0,0.9777203775658947,False,context4.white.,True,1.0,0.6333328819332619,2.8,0.4598145592892582,0.3714444913330936
22,7799,16,context4,23,place,high,0,12,mixed,low,low,low,high,-1.5,low2,original,test,3000,354.001,free_recall,context4.place.,0.47704453085606435,0.4240565560457281,0.4607547551634175,1.0,0.9785873405905354,False,context4.place.,True,1.0,0.6544339336274368,2.8,0.4081057937162744,0.4125582149936171
23,7800,16,context4,24,wife,high,1,9,mixed,high,high,low,low,0.5,high1,original,test,3000,357.001,free_recall,context4.wife.,0.451732026613728,0.40159988270164126,0.478720093838687,1.0,0.9793830105518334,False,context4.wife.,True,1.0,0.6409599296209847,2.8,0.4408251776172054,0.3843393734826978
24,7801,16,context4,25,vale,low,0,10,mixed,high,high,high,low,1.5,high2,original,test,3000,360.001,free_recall,context4.vale.,0.4507284905508002,0.40159988270164126,0.478720093838687,1.0,0.9801160693873137,False,context4.vale.,True,1.0,0.5376408861512063,2.8,0.5799657629111286,0.3832320835160279
25,7802,16,context4,26,prow,low,0,11,mixed,low,low,high,high,-0.5,low1,original,test,3000,363.001,free_recall,context4.prow.,0.44976066308504503,0.40159988270164126,0.478720093838687,1.0,0.9807938267398213,False,context4.prow.,True,1.0,0.5227074838458309,2.8,0.6029581449374536,0.38216509676909666
27,7804,16,context4,28,ounce,low,1,14,mixed,low,low,high,low,-0.5,low1,original,test,3000,369.001,free_recall,context4.ounce.,0.4233821443619613,0.3767712364693288,0.49858301082453704,1.0,0.9820073323289661,False,context4.ounce.,True,1.0,0.5646541547406525,2.8,0.5595296311273491,0.3534533271029436
28,7805,16,context4,29,beau,low,0,7,mixed,low,low,high,high,-0.5,low1,original,test,3000,372.001,free_recall,context4.beau.,0.4186996090376102,0.37531551898958104,0.4997475848083352,1.0,0.9825529258675522,False,context4.beau.,True,1.0,0.5555165962725759,2.8,0.573949147296005,0.34843731351879226
29,7806,16,context4,30,square,high,1,5,mixed,high,high,low,high,0.5,high1,original,test,3000,375.001,free_recall,context4.square.,0.40878909866447805,0.3668964759626592,0.5064828192298727,1.0,0.9830631965004181,False,context4.square.,True,1.0,0.6148511760153645,2.8,0.49998531407183555,0.33790889842277316
30,7807,16,context4,31,vault,low,1,3,mixed,high,high,high,nan,1.5,high2,original,test,3000,378.001,free_recall,context4.vault.,0.4001006588994498,0.3595792153259273,0.5123366277392581,1.0,0.9835415621585334,False,context4.vault.,True,1.0,0.5773233271013978,2.8,0.5556572998611584,0.3287815938171202
31,7808,16,context4,32,rate,high,1,16,mixed,low,low,low,low,-2.5,low3,original,test,3000,381.001,free_recall,context4.rate.,0.4395015127118192,0.3970586782843897,0.4823530573724883,1.0,0.9839910078682113,False,context4.rate.,True,1.0,0.6282572139599056,2.8,0.4594458038827993,0.370911294040393
16,7825,16,context5,17,womb,low,1,4,pure,low,low,low,low,-2.5,low3,original,test,3000,432.001,free_recall,context5.womb.,0.46972530935967705,0.41183114616102795,0.47053508307117764,1.0,0.9718623311678009,False,context5.womb.,True,1.0,0.563954511734889,1.3499999999999999,0.5335766872858786,0.4043450179946682
17,7826,16,context5,18,stripe,low,1,16,pure,low,low,low,low,-3.5,low4,original,test,3000,435.001,free_recall,context5.stripe.,0.4984053342667541,0.4282275871071992,0.45741793031424066,1.0,0.9732953866663862,False,context5.stripe.,True,1.0,0.6626622138895825,2.1664233127141213,0.33808783967047196,0.43673506487251196
18,7827,16,context5,19,dent,low,0,13,pure,low,low,low,low,-3.5,low4,original,test,3000,438.001,free_recall,context5.dent.,0.45643323434415384,0.3947821927724799,0.48417424578201607,1.0,0.9745763465632968,False,context5.dent.,True,1.0,0.6081817582175975,2.8,0.47833874618763184,0.38953906971770996
19,7828,16,context5,20,trance,low,0,3,pure,low,low,low,nan,-1.5,low2,original,test,3000,441.001,free_recall,context5.trance.,0.446570989358485,0.39283428580415686,0.48573257135667447,1.0,0.9757288237785017,False,context5.trance.,True,1.0,0.5638661444240622,2.8,0.5482479017665913,0.3786549934774043
20,7829,16,context5,21,mince,low,0,7,pure,low,low,low,low,-3.5,low4,original,test,3000,444.001,free_recall,context5.mince.,0.3432093015773507,0.2894081114567731,0.5684735108345816,1.0,0.9767717254286913,False,context5.mince.,True,1.0,0.5313310732709497,2.8,0.6836355960373846,0.27170849645792633
21,7830,16,context5,22,spree,low,1,6,pure,low,low,low,low,-3.5,low4,original,test,3000,447.001,free_recall,context5.spree.,0.40737290874654203,0.35548671012367766,0.5156106319010579,1.0,0.9777203775658949,False,context5.spree.,True,1.0,0.540878466500526,2.8,0.6118432908118866,0.3364144788413874
22,7831,16,context5,23,thong,low,1,10,pure,low,low,low,low,-3.5,low4,original,test,3000,450.001,free_recall,context5.thong.,0.3760364002906811,0.32397364183587773,0.5408210865312978,1.0,0.9785873405905352,False,context5.thong.,True,1.0,0.5517466063181743,2.8,0.6221432777482767,0.304042834489817
23,7832,16,context5,24,lisp,low,0,14,pure,low,low,low,low,-3.5,low4,original,test,3000,453.001,free_recall,context5.lisp.,0.3578142793626013,0.305189776167846,0.5558481790657233,1.0,0.9793830105518334,False,context5.lisp.,True,1.0,0.5495032064010626,2.8,0.6410680433693898,0.2858816870287486
24,7833,16,context5,25,moat,low,0,15,pure,low,low,low,low,-3.5,low4,original,test,3000,456.001,free_recall,context5.moat.,0.37384226317961794,0.3221873495736546,0.5422501203410763,1.0,0.9801160693873133,False,context5.moat.,True,1.0,0.5575957836830138,2.8,0.6143023872770546,0.30182898447696327
25,7834,16,context5,26,tribe,low,0,9,pure,low,low,low,low,-3.5,low4,original,test,3000,459.001,free_recall,context5.tribe.,0.4056027758154319,0.3579443585605083,0.5136445131515933,1.0,0.9807938267398213,False,context5.tribe.,True,1.0,0.5714774144800747,2.8,0.5652089505253454,0.33455019457868007
26,7835,16,context5,27,rhyme,low,0,8,pure,low,low,low,low,-3.5,low4,original,test,3000,462.001,free_recall,context5.rhyme.,0.3786352300268946,0.3325418770408076,0.5339664983673539,1.0,0.9814224827363381,False,context5.rhyme.,True,1.0,0.5519998174826888,2.8,0.6144914350958168,0.30667433351451345
27,7836,16,context5,28,caste,low,1,11,pure,low,low,low,low,-3.5,low4,original,test,3000,465.001,free_recall,context5.caste.,0.3329504336810484,0.2871857173251277,0.5702514261398978,1.0,0.9820073323289662,False,context5.caste.,True,1.0,0.5242742201343404,2.8,0.6965336849333795,0.2619665112827282
28,7837,16,context5,29,gig,low,0,2,pure,low,low,nan,nan,-0.5,low1,original,test,3000,468.001,free_recall,context5.gig.,0.4044088826530439,0.3619124251778547,0.5104700598577162,1.0,0.9825529258675523,False,context5.gig.,True,1.0,0.5755084385338163,2.8,0.5562911256997378,0.33329509571814747
29,7838,16,context5,30,stub,low,0,12,pure,low,low,low,low,-3.5,low4,original,test,3000,471.001,free_recall,context5.stub.,0.3299870164009099,0.28631613305572295,0.5709470935554217,1.0,0.9830631965004183,False,context5.stub.,True,1.0,0.522298260089233,2.8,0.7004011426385048,0.25918611453780294
30,7839,16,context5,31,rung,low,0,5,pure,low,low,low,low,-3.5,low4,original,test,3000,474.001,free_recall,context5.rung.,0.40538383490110286,0.36434860458136614,0.508521116334907,1.0,0.9835415621585333,False,context5.rung.,True,1.0,0.5079768306244408,2.8,0.6557893584787535,0.334319890508463
16,7857,16,context6,17,slang,low,1,16,pure,low,low,low,low,-3.5,low4,original,test,3000,528.001,free_recall,context6.slang.,0.5481559020686759,0.47183653130897235,0.4225307749528222,1.0,0.9710106905000407,False,context6.slang.,True,1.0,0.7084415295057831,1.3499999999999999,0.25077897858867493,0.4938126817439568
17,7858,16,context6,18,beak,low,0,5,pure,low,low,low,low,-3.5,low4,original,test,3000,531.001,free_recall,context6.beak.,0.37956432137273216,0.3219238556969136,0.5424609154424691,1.0,0.972963973094255,False,context6.beak.,True,1.0,0.5517466063181743,2.449221021411325,0.6240940395454968,0.30761753734989083
18,7859,16,context6,19,roe,low,0,13,pure,low,low,low,low,-3.5,low4,original,test,3000,534.001,free_recall,context6.roe.,0.40994718527373564,0.3481428317438917,0.5214857346048867,1.0,0.9744129783520068,False,context6.roe.,True,1.0,0.5869692658143466,2.8,0.5429459879007692,0.3391328602315302
19,7860,16,context6,20,flax,low,0,4,pure,low,low,low,low,-2.5,low3,original,test,3000,537.001,free_recall,context6.flax.,0.3319132197469602,0.2776541947449773,0.5778766442040182,1.0,0.9756336909600474,False,context6.flax.,True,1.0,0.5231834636635647,2.8,0.707151174341379,0.26099161897070955
20,7861,16,context6,21,pest,low,1,8,pure,low,low,low,low,-3.5,low4,original,test,3000,540.001,free_recall,context6.pest.,0.38989579160182225,0.3354760086689034,0.5316191930648773,1.0,0.9767096365036237,False,context6.pest.,True,1.0,0.5587248333459072,2.8,0.602153578341409,0.31819057996280253
21,7862,16,context6,22,bib,low,0,11,pure,low,low,low,low,-3.5,low4,original,test,3000,543.001,free_recall,context6.bib.,0.3561851350447894,0.30181097203489426,0.5585512223720847,1.0,0.9776765507854869,False,context6.bib.,True,1.0,0.5447534378060717,2.8,0.651623984947046,0.28428343238663256
22,7863,16,context6,23,prong,low,0,3,pure,low,low,low,nan,-1.5,low2,original,test,3000,546.001,free_recall,context6.prong.,0.4180985901654486,0.3683873946128396,0.5052900843097284,1.0,0.9785546422576354,False,context6.prong.,True,1.0,0.5089005436530738,2.8,0.651142472440567,0.3477953844856314
23,7864,16,context6,24,stile,low,1,15,pure,low,low,low,low,-3.5,low4,original,test,3000,549.001,free_recall,context6.stile.,0.0,0.0,0.8,1.0,0.9793576042853627,True,context6.stile.,True,1.0,0.37150729735872234,2.8,1.284517687293261,0.05487976255182725
24,7865,16,context6,25,mite,low,1,7,pure,low,low,low,low,-3.5,low4,original,test,3000,552.001,free_recall,context6.mite.,0.33802445654093927,0.2896646422962471,0.5682682861630023,1.0,0.9800957113888631,False,context6.mite.,True,1.0,0.5247143474569783,2.8,0.6936433649347711,0.26676241859891664
25,7866,16,context6,26,nymph,low,1,12,pure,low,low,low,low,-3.5,low4,original,test,3000,555.001,free_recall,context6.nymph.,0.34376300705535073,0.2949802526863028,0.5640157978509578,1.0,0.9807771158174099,False,context6.nymph.,True,1.0,0.5337806091649914,2.8,0.67472382243651,0.27223938858589447
26,7867,16,context6,27,peg,low,0,14,pure,low,low,low,low,-3.5,low4,original,test,3000,558.001,free_recall,context6.peg.,0.4600913215494653,0.41183114616102795,0.47053508307117764,1.0,0.9814084973049064,False,context6.peg.,True,1.0,0.6440136121030855,2.8,0.4293517951390901,0.39359881648262823
27,7868,16,context6,28,psalm,low,1,2,pure,low,low,nan,nan,-0.5,low1,original,test,3000,561.001,free_recall,context6.psalm.,0.4079925645766942,0.36434860458136614,0.508521116334907,1.0,0.9819954403888433,False,context6.psalm.,True,1.0,0.4977999701567194,2.8,0.6724170929018888,0.3370680479291806
29,7870,16,context6,30,rogue,low,0,9,pure,low,low,low,low,-3.5,low4,original,test,3000,567.001,free_recall,context6.rogue.,0.36225135497144234,0.31932386616505354,0.5445409070679572,1.0,0.9830542670131516,False,context6.rogue.,True,1.0,0.541442149410639,2.8,0.6415586582371753,0.29025616096068063
30,7871,16,context6,31,chute,low,0,6,pure,low,low,low,low,-3.5,low4,original,test,3000,570.001,free_recall,context6.chute.,0.34864955784086504,0.3074024491918656,0.5540780406465075,1.0,0.9835337051499977,False,context6.chute.,True,1.0,0.5318859135557168,2.8,0.666550378536958,0.27694683617949256
31,7872,16,context6,32,sleave,low,0,10,pure,low,low,low,low,-3.5,low4,original,test,3000,573.001,free_recall,context6.sleave.,0.29849859899066916,0.2574325593036121,0.5940539525571104,1.0,0.9839840362438912,False,context6.sleave.,True,1.0,0.5007511646126321,2.8,0.7618323585303826,0.23061139989666468
16,7889,16,context7,17,work,high,0,2,pure,high,high,nan,nan,0.5,high1,original,test,3000,624.001,free_recall,context7.work.,0.4585311747503926,0.40159988270164126,0.478720093838687,1.0,0.9718623311678009,False,context7.work.,True,1.0,0.6409599296209847,2.8,0.44105984523538444,0.39186592182258395
17,7890,16,context7,18,step,high,0,11,pure,high,high,high,high,3.5,high4,original,test,3000,627.001,free_recall,context7.step.,0.5197492196556366,0.4586209656715585,0.4331032274627532,1.0,0.9732953866663862,False,context7.step.,True,1.0,0.6751718194987926,2.8,0.35793596125532223,0.46113122582464017
18,7891,16,context7,19,hope,high,0,8,pure,high,high,high,high,3.5,high4,original,test,3000,630.001,free_recall,context7.hope.,0.4811701985516274,0.4240565560457281,0.4607547551634175,1.0,0.9745763465632968,False,context7.hope.,True,1.0,0.6544339336274354,2.8,0.4082260242257697,0.4172049726730674
20,7893,16,context7,21,food,high,0,7,pure,high,high,high,high,3.5,high4,original,test,3000,636.001,free_recall,context7.food.,0.45983972654977245,0.40650478772634174,0.4747961698189267,1.0,0.9767717254286913,False,context7.food.,True,1.0,0.6439028493206918,2.8,0.4336801907405754,0.3933192199798879
21,7894,16,context7,22,staff,high,1,16,pure,high,high,high,high,3.5,high4,original,test,3000,639.001,free_recall,context7.staff.,0.5285415247466524,0.47088443897504234,0.4232924488199661,1.0,0.9777203775658949,False,context7.staff.,True,1.0,0.6782170800997,2.8,0.3437256235055852,0.4712289455961374
22,7895,16,context7,23,eight,high,0,13,pure,high,high,high,high,3.5,high4,original,test,3000,642.001,free_recall,context7.eight.,0.4846469644027208,0.4311663725691163,0.455066901944707,1.0,0.9785873405905352,False,context7.eight.,True,1.0,0.6586936645972914,2.8,0.39784616642070414,0.4211298968311904
23,7896,16,context7,24,street,high,1,14,pure,high,high,high,high,3.5,high4,original,test,3000,645.001,free_recall,context7.street.,0.48365061873934084,0.4311663725691163,0.455066901944707,1.0,0.9793830105518334,False,context7.street.,True,1.0,0.6586997817930901,2.8,0.3978179363429555,0.4200043017537737
24,7897,16,context7,25,peace,high,0,9,pure,high,high,high,high,3.5,high4,original,test,3000,648.001,free_recall,context7.peace.,0.4458200434174748,0.3970586782843897,0.4823530573724883,1.0,0.9801160693873133,False,context7.peace.,True,1.0,0.6381208714547186,2.8,0.44766843679585555,0.3778300503734284
25,7898,16,context7,26,south,high,1,12,pure,high,high,high,high,3.5,high4,original,test,3000,651.001,free_recall,context7.south.,0.4550425567814464,0.40650478772634174,0.4747961698189267,1.0,0.9807938267398213,False,context7.south.,True,1.0,0.6437147025033196,2.8,0.4337907113376281,0.3879988256078155
26,7899,16,context7,27,sound,high,1,15,pure,high,high,high,high,3.5,high4,original,test,3000,654.001,free_recall,context7.sound.,0.46612431042251057,0.4176511452772454,0.4658790837782038,1.0,0.9814224827363381,False,context7.sound.,True,1.0,0.6505906181638759,2.8,0.41730451391745405,0.4003193704015623
27,7900,16,context7,28,case,high,0,3,pure,high,high,high,nan,1.5,high2,original,test,3000,657.001,free_recall,context7.case.,0.410544450219036,0.3668964759626592,0.5064828192298727,1.0,0.9820073323289662,False,context7.case.,True,1.0,0.6201378855775267,2.8,0.49337611958867345,0.3397647644784556
28,7901,16,context7,29,part,high,0,10,pure,high,high,high,high,3.5,high4,original,test,3000,660.001,free_recall,context7.part.,0.42934541631658507,0.38518817679317824,0.4918494585654575,1.0,0.9825529258675523,False,context7.part.,True,1.0,0.6311129060753667,2.8,0.4652750676753268,0.3598782171802134
29,7902,16,context7,30,house,high,0,6,pure,high,high,high,high,3.5,high4,original,test,3000,663.001,free_recall,context7.house.,0.4116973172240313,0.3695658832419759,0.5043472934064193,1.0,0.9830631965004183,False,context7.house.,True,1.0,0.6217395299451856,2.8,0.4892024327206687,0.3409857668142997
30,7903,16,context7,31,girl,high,1,4,pure,high,high,high,high,2.5,high3,original,test,3000,666.001,free_recall,context7.girl.,0.4026465777757485,0.3619124251778547,0.5104700598577162,1.0,0.9835415621585333,False,context7.girl.,True,1.0,0.6171474551067129,2.8,0.5011377749693064,0.33144585486094513
31,7904,16,context7,32,sense,high,0,5,pure,high,high,high,high,3.5,high4,original,test,3000,669.001,free_recall,context7.sense.,0.40185127487505556,0.3619124251778547,0.5104700598577162,1.0,0.9839910078682109,False,context7.sense.,True,1.0,0.6171472141666541,2.8,0.501128738429228,0.33061265933173467
16,7921,16,context8,17,fact,high,0,6,mixed,low,low,low,low,-2.5,low3,original,test,3000,720.001,free_recall,context8.fact.,0.4830908685496468,0.4240565560457281,0.4607547551634175,1.0,0.9718623311678009,False,context8.fact.,True,1.0,0.6544339299394449,1.3499999999999999,0.4083190628010913,0.4193722251562671
17,7922,16,context8,18,frock,low,0,8,mixed,high,high,high,low,1.5,high2,original,test,3000,723.001,free_recall,context8.frock.,0.4899122994578659,0.4311663725691163,0.455066901944707,1.0,0.9732953866663862,False,context8.frock.,True,1.0,0.554099140225885,2.291680937198908,0.5326350514515938,0.42708876741925517
18,7923,16,context8,19,note,high,0,9,mixed,low,low,high,high,-0.5,low1,original,test,3000,726.001,free_recall,context8.note.,0.4888961486496865,0.4311663725691163,0.455066901944707,1.0,0.9745763465632968,False,context8.note.,True,1.0,0.6581623361170792,2.8,0.39855987685104743,0.42593743148660096
19,7924,16,context8,20,eye,high,1,12,mixed,low,low,low,high,-1.5,low2,original,test,3000,729.001,free_recall,context8.eye.,0.5063520375693155,0.4481885790346025,0.441449136772318,1.0,0.9757288237785017,False,context8.eye.,True,1.0,0.6689116047368091,2.8,0.3732335221971038,0.44579515712356643
20,7925,16,context8,21,crag,low,1,11,mixed,low,low,high,low,-0.5,low1,original,test,3000,732.001,free_recall,context8.crag.,0.35971683714041436,0.3040329641051216,0.5567736287159027,1.0,0.9767717254286913,False,context8.crag.,True,1.0,0.5490655451936343,2.8,0.6428160558463176,0.28775356120850815
21,7926,16,context8,22,wall,high,0,2,mixed,high,high,nan,nan,0.5,high1,original,test,3000,735.001,free_recall,context8.wall.,0.43208191540151625,0.3817074326742951,0.4946340538605639,1.0,0.9777203775658949,False,context8.wall.,True,1.0,0.6289192158510495,2.8,0.47080839464245766,0.3628399855207127
22,7927,16,context8,23,west,high,1,7,mixed,high,high,low,low,0.5,high1,original,test,3000,738.001,free_recall,context8.west.,0.44766015038889606,0.3970586782843897,0.4823530573724883,1.0,0.9785873405905352,False,context8.west.,True,1.0,0.6379522945879302,2.8,0.44790896548945136,0.37985246115311966
