,subject,cue_type,cued_recall_acc,free_recall_acc,MemCuePostprior2items,MemCuePostprior3items,cue_type_prioritem1,cue_type_prioritem2,cue_type_prioritem3,cue_type_prioritem4,cue_type_prioritem5,cue_type_consec_value,cue_type_consec_lab,stim1,stim2,list,trial,procedure,duration,addedTime,onset,epiname,epiA_cued_recall,epiA_free_recall,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,cued_recall_acc_pred,free_recall_acc_pred
51,11,tbf,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,nan,nan,-1.5,tbf2,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.719846614,0.276817187,0.242338268,0,1,0.944983629,TRUE,word004.word028.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413567,0.307218091,0.17972582
52,11,tbf,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,nan,-2.5,tbf3,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.719003751,0.275974324,0.242338268,0,1,0.940669376,TRUE,word005.word029.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413616,0.305870732,0.178411294
53,11,tbf,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbr,-2.5,tbf3,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.718217235,0.275187808,0.242338268,0,1,0.936787937,TRUE,word006.word030.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413664,0.304615812,0.177190125
54,11,tbr,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbf,-2.5,tbf3,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.843017055,0.399987628,0.367876803,0,1,0.933223007,TRUE,word007.word031.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562576865,0.52276741,0.427813499
55,11,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbf,0.5,tbr1,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.716781398,0.273751971,0.242338268,0,1,0.958150285,TRUE,word008.word032.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413439,0.302330799,0.174974453
56,11,tbf,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbf,-0.5,tbf1,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.716121111,0.273091684,0.242338268,0,1,0.952116942,TRUE,word009.word033.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413494,0.301282596,0.173961476
57,11,tbr,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,tbf,-1.5,tbf2,word010,nan,context1,58,test,3000,0,129.001,word010.nan.context1.,0.841032402,0.398002975,0.367876803,0,1,0.94742403,TRUE,word010.word034.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562058913,0.519167147,0.42317482
58,11,tbr,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbr,tbf,0.5,tbr1,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.840435092,0.397405665,0.367876803,0,1,0.965630719,TRUE,word011.word035.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561575172,0.518083275,0.421780793
59,11,tbf,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbf,tbr,1.5,tbr2,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.71432657,0.271297143,0.242338268,0,1,0.974255317,TRUE,word012.word036.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413331,0.298442073,0.171227272
60,11,tbr,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbf,-0.5,tbf1,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.839320213,0.396290787,0.367876803,0,1,0.968058432,TRUE,word013.word037.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561525978,0.51605988,0.419181478
61,11,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbf,0.5,tbr1,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.838798488,0.395769061,0.367876803,0,1,0.976606753,TRUE,word014.word038.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561381429,0.515112854,0.41796629
62,11,tbr,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbr,1.5,tbr2,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.791504763,0.348475336,0.321083328,0,1,0.980819354,TRUE,word015.word039.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561326622,0.429574041,0.312381191
63,11,tbf,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbr,2.5,tbr3,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.566072039,0.123042613,0.096130875,0,1,0.983234057,TRUE,word016.word040.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413292,0.114302969,0.033373767
64,11,tbf,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbf,-0.5,tbf1,word017,nan,context1,65,test,3000,0,150.001,word017.nan.context1.,0.702124409,0.259094983,0.232644868,0,1,0.977680284,TRUE,word017.word041.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413314,0.279459264,0.153369576
65,11,tbr,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbr,tbr,-1.5,tbf2,word018,nan,context1,66,test,3000,0,153.001,word018.nan.context1.,0.831733148,0.388703721,0.362697779,0,1,0.973036043,TRUE,word018.word042.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561436377,0.502281789,0.401591568
66,11,tbr,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbr,tbr,0.5,tbr1,word019,nan,context1,67,test,3000,0,156.001,word019.nan.context1.,0.783551959,0.340522532,0.314944392,0,1,0.980341762,TRUE,word019.word043.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561332291,0.415401618,0.295794528
67,11,tbf,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbf,tbr,1.5,tbr2,word020,nan,context1,68,test,3000,0,159.001,word020.nan.context1.,0.553786569,0.110757142,0.085591414,0,1,0.983761504,TRUE,word020.word044.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413291,0.103852886,0.028284347
68,11,tbr,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbf,-0.5,tbf1,word021,nan,context1,69,test,3000,0,162.001,word021.nan.context1.,0.830501402,0.387471975,0.362704163,0,1,0.97877071,TRUE,word021.word045.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561351921,0.500044251,0.3987536
69,11,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbf,0.5,tbr1,word022,nan,context1,70,test,3000,0,165.001,word022.nan.context1.,0.782380654,0.339351227,0.314967651,0,1,0.983544152,TRUE,word022.word046.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561296949,0.413323079,0.293386184
70,11,tbf,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbr,1.5,tbr2,word023,nan,context1,71,test,3000,0,168.001,word023.nan.context1.,0.552711918,0.109682492,0.085670223,0,1,0.985831452,TRUE,word023.word047.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413284,0.102972868,0.027871672
71,11,tbr,1,1,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbr,-0.5,tbf1,word024,nan,context1,72,test,3000,0,171.001,word024.nan.context1.,0.829392016,0.386362589,0.362709389,0,1,0.981134123,TRUE,word024.word048.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561322963,0.498028983,0.39620212
49,12,tbr,1,1,na_tbf_?,na_na_tbf_?,tbf,nan,nan,nan,nan,-0.5,tbf1,word002,nan,context1,50,test,3000,0,105.001,word002.nan.context1.,0.847299565,0.404270138,0.367876803,0,1,0.923545888,TRUE,word002.word026.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.563000429,0.530529395,0.437856141
50,12,tbf,1,0,tbf_tbr_?,na_tbf_tbr_?,tbr,tbf,nan,nan,nan,0.5,tbr1,word003,nan,context1,51,test,3000,0,108.001,word003.nan.context1.,0.720758551,0.277729124,0.242338268,0,1,0.952643593,TRUE,word003.word027.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413489,0.308678804,0.181154907
51,12,tbr,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,nan,nan,-0.5,tbf1,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.845385148,0.402355722,0.367876803,0,1,0.946203524,TRUE,word004.word028.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562098587,0.527060801,0.433361416
52,12,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,nan,0.5,tbr1,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.844542286,0.401512859,0.367876803,0,1,0.96398816,TRUE,word005.word029.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.5616105,0.525533012,0.431385211
53,12,tbf,1,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbf,1.5,tbr2,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.718217235,0.275187808,0.242338268,0,1,0.972608523,TRUE,word006.word030.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413339,0.304615812,0.177190125
54,12,tbf,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbr,-0.5,tbf1,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.71747852,0.274449093,0.242338268,0,1,0.965806109,TRUE,word007.word031.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413381,0.30343925,0.176047993
55,12,tbf,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbr,tbf,-1.5,tbf2,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.716781398,0.273751971,0.242338268,0,1,0.960362705,TRUE,word008.word032.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413421,0.302330799,0.174974453
56,12,tbf,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbr,-2.5,tbf3,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.716121111,0.273091684,0.242338268,0,1,0.95567297,TRUE,word009.word033.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413461,0.301282596,0.173961476
57,12,tbr,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbr,-2.5,tbf3,word010,nan,context1,58,test,3000,0,129.001,word010.nan.context1.,0.841032402,0.398002975,0.367876803,0,1,0.951487616,TRUE,word010.word034.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561933384,0.519167147,0.42317482
58,12,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbf,0.5,tbr1,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.714896557,0.27186713,0.242338268,0,1,0.968192611,TRUE,word011.word035.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413366,0.299342967,0.172092724
59,12,tbr,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbf,-0.5,tbf1,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.839865105,0.396835678,0.367876803,0,1,0.962547838,TRUE,word012.word036.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561642835,0.51704886,0.420451447
60,12,tbf,0,0.5,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbf,0.5,tbr1,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.713781679,0.270752252,0.242338268,0,1,0.973827994,TRUE,word013.word037.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413333,0.297582,0.17040253
61,12,tbr,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbf,-0.5,tbf1,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.838798488,0.395769061,0.367876803,0,1,0.968199547,TRUE,word014.word038.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561523229,0.515112854,0.41796629
62,12,tbf,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbr,0.5,tbr1,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.624834945,0.181805518,0.15441351,0,1,0.977053872,TRUE,word015.word039.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413317,0.174537983,0.069041687
63,12,tbr,1,1,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbf,-0.5,tbf1,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.832631643,0.389602216,0.362690478,0,1,0.971635164,TRUE,word016.word040.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561460062,0.503913916,0.403665006
64,12,tbf,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbr,0.5,tbr1,word017,nan,context1,65,test,3000,0,150.001,word017.nan.context1.,0.612771825,0.169742398,0.143292283,0,1,0.979152943,TRUE,word017.word041.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413308,0.160766613,0.059985086
65,12,tbf,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbf,-0.5,tbf1,word018,nan,context1,66,test,3000,0,153.001,word018.nan.context1.,0.701686128,0.258656701,0.232650759,0,1,0.973963823,TRUE,word018.word042.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413332,0.278788487,0.152751983
66,12,tbr,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,tbr,-1.5,tbf2,word019,nan,context1,67,test,3000,0,156.001,word019.nan.context1.,0.831306822,0.388277395,0.362699255,0,1,0.969635659,TRUE,word019.word043.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561495947,0.501507348,0.400608708
67,12,tbr,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbr,tbf,0.5,tbr1,word020,nan,context1,68,test,3000,0,159.001,word020.nan.context1.,0.783143532,0.340114105,0.314948378,0,1,0.978644181,TRUE,word020.word044.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561353567,0.414676572,0.294953723
68,12,tbr,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbf,tbr,1.5,tbr2,word021,nan,context1,69,test,3000,0,162.001,word021.nan.context1.,0.751892257,0.30886283,0.284095018,0,1,0.982856991,TRUE,word021.word045.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561304004,0.36023426,0.234127285
69,12,tbr,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbf,2.5,tbr3,word022,nan,context1,70,test,3000,0,165.001,word022.nan.context1.,0.708073133,0.265043706,0.24066013,0,1,0.985145003,TRUE,word022.word046.context1.,FALSE,1,0.554678346,0.3,0.3,3,0.564568194,0.288640287,0.161915486
70,12,tbr,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbf,2.5,tbr3,word023,nan,context1,71,test,3000,0,168.001,word023.nan.context1.,0.707701826,0.264672399,0.24066013,0,1,0.98653056,TRUE,word023.word047.context1.,FALSE,1,0.538429131,0.3,0.3,3,0.583795725,0.288063092,0.16137316
71,12,tbf,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbr,2.5,tbr3,word024,nan,context1,72,test,3000,0,171.001,word024.nan.context1.,0.471036103,0.028006676,0.004353476,0,1,0.987448097,TRUE,word024.word048.context1.,FALSE,1,0.420185011,0.3,0.3,3,0.336319054,0.050846581,0.008195953
49,13,tbf,0,0.5,na_tbf_?,na_na_tbf_?,tbf,nan,nan,nan,nan,-0.5,tbf1,word002,nan,context1,50,test,3000,0,105.001,word002.nan.context1.,0.721761031,0.278731604,0.242338268,0,1,0.926892033,TRUE,word002.word026.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413799,0.310288047,0.182734074
50,13,tbf,1,1,tbf_tbf_?,na_tbf_tbf_?,tbf,tbf,nan,nan,nan,-1.5,tbf2,word003,nan,context1,51,test,3000,0,108.001,word003.nan.context1.,0.720758551,0.277729124,0.242338268,0,1,0.923556063,TRUE,word003.word027.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413849,0.308678804,0.181154907
51,13,tbf,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,nan,nan,-2.5,tbf3,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.719846614,0.276817187,0.242338268,0,1,0.92037641,TRUE,word004.word028.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413898,0.307218091,0.17972582
52,13,tbr,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,nan,-2.5,tbf3,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.844542286,0.401512859,0.367876803,0,1,0.917346021,TRUE,word005.word029.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.563301876,0.525533012,0.431385211
53,13,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbf,0.5,tbr1,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.718217235,0.275187808,0.242338268,0,1,0.949412965,TRUE,word006.word030.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.28141352,0.304615812,0.177190125
54,13,tbr,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbf,-0.5,tbf1,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.843017055,0.399987628,0.367876803,0,1,0.943032504,TRUE,word007.word031.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.56220592,0.52276741,0.427813499
55,13,tbr,1,1,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbf,0.5,tbr1,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.842319933,0.399290506,0.367876803,0,1,0.962307015,TRUE,word008.word032.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561648365,0.521502991,0.426182962
56,13,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbf,1.5,tbr2,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.841659646,0.398630219,0.367876803,0,1,0.971676388,TRUE,word009.word033.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561459348,0.520305182,0.424639742
57,13,tbr,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbr,2.5,tbr3,word010,nan,context1,58,test,3000,0,129.001,word010.nan.context1.,0.841032402,0.398002975,0.367876803,0,1,0.976880589,TRUE,word010.word034.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561377536,0.519167147,0.42317482
58,13,tbr,0,0.5,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbf,2.5,tbr3,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.840435092,0.397405665,0.367876803,0,1,0.980054667,TRUE,word011.word035.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561335765,0.518083275,0.421780793
59,13,tbf,0,0.5,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbr,2.5,tbr3,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.664169076,0.221139649,0.192180774,0,1,0.982141784,TRUE,word012.word036.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413296,0.224442049,0.105939313
60,13,tbf,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbr,-0.5,tbf1,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.704056089,0.261026662,0.232612678,0,1,0.976050747,TRUE,word013.word037.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413322,0.282424946,0.15611124
61,13,tbr,0,1,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbr,tbr,-1.5,tbf2,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.833594358,0.390564931,0.362672673,0,1,0.970978598,TRUE,word014.word038.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561471576,0.505662626,0.405889651
62,13,tbf,1,1,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbr,tbr,0.5,tbr1,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.613644146,0.170614719,0.143222711,0,1,0.97879936,TRUE,word015.word039.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413309,0.161737999,0.060607112
63,13,tbf,1,1,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbr,-0.5,tbf1,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.702573794,0.259544367,0.232632629,0,1,0.973512228,TRUE,word016.word040.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413335,0.280147846,0.15400453
64,13,tbf,0,0.5,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,tbf,-1.5,tbf2,word017,nan,context1,65,test,3000,0,150.001,word017.nan.context1.,0.702113873,0.259084446,0.232634331,0,1,0.969065658,TRUE,word017.word041.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.28141336,0.279443128,0.153354709
65,13,tbr,0,0.5,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbf,-2.5,tbf3,word018,nan,context1,66,test,3000,0,153.001,word018.nan.context1.,0.831725369,0.388695942,0.36269,0,1,0.965109536,TRUE,word018.word042.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561586203,0.502267658,0.401573627
66,13,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbr,0.5,tbr1,word019,nan,context1,67,test,3000,0,156.001,word019.nan.context1.,0.61190279,0.168873363,0.143295223,0,1,0.976257313,TRUE,word019.word043.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413321,0.159802683,0.059370386
67,13,tbr,1,1,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbf,-0.5,tbf1,word020,nan,context1,68,test,3000,0,159.001,word020.nan.context1.,0.830896952,0.387867525,0.362701797,0,1,0.971389835,TRUE,word020.word044.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561464334,0.500762794,0.399664379
68,13,tbf,1,1,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbf,0.5,tbr1,word021,nan,context1,69,test,3000,0,162.001,word021.nan.context1.,0.61113942,0.168109993,0.143342181,0,1,0.979450573,TRUE,word021.word045.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413307,0.158959081,0.05883451
69,13,tbr,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbf,-0.5,tbf1,word022,nan,context1,70,test,3000,0,165.001,word022.nan.context1.,0.830120599,0.387091172,0.362707596,0,1,0.974609296,TRUE,word022.word046.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561411206,0.499352496,0.397877296
70,13,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbr,0.5,tbr1,word023,nan,context1,71,test,3000,0,168.001,word023.nan.context1.,0.782011262,0.338981835,0.314969566,0,1,0.981313901,TRUE,word023.word047.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.5613209,0.412668075,0.292628558
71,13,tbr,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbf,1.5,tbr2,word024,nan,context1,72,test,3000,0,171.001,word024.nan.context1.,0.750814735,0.307785308,0.284132108,0,1,0.984523857,TRUE,word024.word048.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561287389,0.358399875,0.232161445
49,14,tbf,0,0,na_tbf_?,na_na_tbf_?,tbf,nan,nan,nan,nan,-0.5,tbf1,word002,nan,context1,50,test,3000,0,105.001,word002.nan.context1.,0.721761031,0.278731604,0.242338268,0,1,0.925862311,TRUE,word002.word026.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413814,0.310288047,0.182734074
50,14,tbf,0,0,tbf_tbf_?,na_tbf_tbf_?,tbf,tbf,nan,nan,nan,-1.5,tbf2,word003,nan,context1,51,test,3000,0,108.001,word003.nan.context1.,0.720758551,0.277729124,0.242338268,0,1,0.922551124,TRUE,word003.word027.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413864,0.308678804,0.181154907
51,14,tbf,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,nan,nan,-2.5,tbf3,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.719846614,0.276817187,0.242338268,0,1,0.91939424,TRUE,word004.word028.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413914,0.307218091,0.17972582
52,14,tbr,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,nan,-2.5,tbf3,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.844542286,0.401512859,0.367876803,0,1,0.916384944,TRUE,word005.word029.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.563350708,0.525533012,0.431385211
53,14,tbr,1,0.5,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbf,0.5,tbr1,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.84375577,0.400726343,0.367876803,0,1,0.948878009,TRUE,word006.word030.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562012838,0.524107019,0.429542667
54,14,tbf,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbf,tbf,1.5,tbr2,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.71747852,0.274449093,0.242338268,0,1,0.964094879,TRUE,word007.word031.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413393,0.30343925,0.176047993
55,14,tbr,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbf,-0.5,tbf1,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.842319933,0.399290506,0.367876803,0,1,0.957027724,TRUE,word008.word032.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561778501,0.521502991,0.426182962
56,14,tbr,1,1,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbf,0.5,tbr1,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.841659646,0.398630219,0.367876803,0,1,0.969774002,TRUE,word009.word033.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561493386,0.520305182,0.424639742
