,Unnamed: 0,subject,testtria,cond,wordcategory,studytria,stim1,stim2,resp,corr,conf,resptype,oldssn,oldresptype,ncorr,norec,incorr,simpleresp,expt,order,rt,blocknum,cond_prioritem1,cond_prioritem,cond_prioritem2,cond_prioritem3,cond_consec_value,cond_consec_lab,list,trial,procedure,duration,onset,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,ncorr_pred
36,6187,95,8,new,,14,031_c,take,no,2,,8,,,0,1,0,8,4,2.0,3.1210000000000004,2.0,new,new,new,new,-2.5,new3,context2,37,test,3000,108.001,context2.031_c.take.,0.2017629212032557,0.2887461045635422,0.5690031163491662,1.0,1.0,False,context2.031_c.take.,True,1.0,0.6354400429165614,1.0,0.6634831165383643,3.0,0.727382432916515,0.2757684964058621
37,6188,95,9,rep,,15,086_c,league,league,1,,1,,,1,0,0,1,4,2.0,3.035,2.0,new,new,new,new,-2.5,new3,context2,38,test,3000,111.001,context2.086_c.league.,0.31077051188605953,0.4391385275639406,0.44868917794884755,1.0,1.0,False,context2.086_c.league.,True,1.0,0.7610251792702032,1.0,0.6460732683683564,3.0,0.5003606110422628,0.4607818459923706
38,6189,95,10,rep,,3,030_c,version,no,2,,8,,,0,1,0,8,4,1.0,2.226,2.0,new,new,rep,nan,-0.5,new1,context2,39,test,3000,114.001,context2.030_c.version.,0.2503300914560137,0.37531551898958104,0.4997475848083352,1.0,1.0,False,context2.030_c.version.,True,1.0,0.7183875239390763,1.0,0.6005631640293898,3.0,0.641447209785388,0.35419173409945004
39,6190,95,11,new,,2,194_c,chair,no,2,,8,,,0,1,0,8,4,2.0,1.436,2.0,rep,rep,nan,nan,0.5,rep1,context2,40,test,3000,117.001,context2.194_c.chair.,0.16238389659426355,0.241738828934961,0.6066089368520312,1.0,1.0,False,context2.194_c.chair.,True,1.0,0.5902178241072843,1.0,0.6208228796675863,3.0,0.8791346692807411,0.21917044575972855
40,6191,95,12,rep,,16,023_c,need,killed,0,,3,,,0,0,1,3,4,1.0,5.827000000000001,2.0,rep,rep,new,new,0.5,rep1,context2,41,test,3000,120.001,context2.023_c.need.,0.2394116487227273,0.4240565560457281,0.4607547551634175,1.0,1.0,False,context2.023_c.need.,True,1.0,0.7517676633491741,1.0,0.6544339336274368,3.0,0.5091511574888911,0.33585289189525536
41,6192,95,13,new,,7,123_c,final,no,2,,8,,,0,1,0,8,4,1.0,3.01,2.0,rep,rep,new,rep,0.5,rep1,context2,42,test,3000,123.001,context2.123_c.final.,0.1894583768532631,0.2820221076136313,0.574382313909095,1.0,1.0,False,context2.123_c.final.,True,1.0,0.5959749881486549,1.0,0.6261881017619946,3.0,0.8267625444933872,0.2573431036878028
42,6193,95,14,new,,8,141_c,ought,no,2,,8,,,0,1,0,8,4,2.0,1.433,2.0,new,new,rep,new,-0.5,new1,context2,43,test,3000,126.001,context2.141_c.ought.,0.16461315412228048,0.24876886517639246,0.6009849078588861,1.0,1.0,False,context2.141_c.ought.,True,1.0,0.5959749881486549,1.0,0.6270151453727525,3.0,0.8570174951858431,0.22218515711935816
43,6194,95,15,rep,,9,122_c,horse,horse,1,,1,,,1,0,0,1,4,2.0,1.86,2.0,new,new,new,rep,-1.5,new2,context2,44,test,3000,129.001,context2.122_c.horse.,0.2122652814127046,0.3784230586902384,0.4972615530478093,1.0,1.0,False,context2.122_c.horse.,True,1.0,0.7206858248757575,1.0,0.6270423325684495,3.0,0.6033130437923611,0.2919916981998761
44,6195,95,16,rep,,10,057_c,program,need,0,,3,,,0,0,1,3,4,2.0,2.459,2.0,rep,rep,new,new,0.5,rep1,context2,45,test,3000,132.001,context2.057_c.program.,0.2198257392056304,0.3784230586902384,0.4972615530478093,1.0,1.0,False,context2.057_c.program.,True,1.0,0.7206858248757575,1.0,0.6253034746729992,3.0,0.6054450385531924,0.3039387944878469
30,6226,96,2,new,,11,140_c,task,task,1,,1,,,1,0,0,1,4,2.0,4.203,2.0,new,new,new,rep,-1.5,new2,context2,31,test,3000,90.001,context2.140_c.task.,0.2120287632119548,0.23643567314590735,0.6108514614832741,1.0,1.0,False,context2.140_c.task.,True,1.0,0.6560748853337774,1.0,0.6529012089920185,1.56,0.7646014024585478,0.2916215020972172
31,6227,96,3,new,,12,024_c,film,film,1,,1,,,1,0,0,1,4,1.0,2.531,2.0,new,new,new,new,-2.5,new3,context2,32,test,3000,93.001,context2.024_c.film.,0.2452558635819419,0.30929679508714886,0.552562563930281,1.0,1.0,False,context2.024_c.film.,True,1.0,0.6560748853337774,1.0,0.6823754929293995,2.3553985975414524,0.6646648546809243,0.34562371906305744
32,6228,96,4,rep,,2,016_c,noted,note,0,,2,,,1,0,0,1,4,2.0,3.859,2.0,rep,rep,nan,nan,0.5,rep1,context2,33,test,3000,96.001,context2.016_c.noted.,0.28604076904687903,0.3304370358083954,0.5356503713532836,1.0,1.0,False,context2.016_c.noted.,True,1.0,0.7310330030479822,1.0,0.5605597594787938,3.0,0.7222264804381733,0.4163602891823118
33,6229,96,5,rep,,8,013_c,mass,mass,1,,1,,,1,0,0,1,4,1.0,3.859,2.0,rep,rep,new,new,0.5,rep1,context2,34,test,3000,99.001,context2.013_c.mass.,0.28964135782782013,0.41765114527724534,0.4658790837782038,1.0,1.0,False,context2.013_c.mass.,True,1.0,0.7476926976760089,1.0,0.6298389126378661,3.0,0.5461146555295313,0.4227757035153473
34,6230,96,6,new,,3,093_c,taught,no,2,,8,,,0,1,0,8,4,2.0,2.188,2.0,rep,rep,rep,nan,1.5,rep2,context2,35,test,3000,102.001,context2.093_c.taught.,0.17553306774363223,0.2534212655370803,0.5972629875703359,1.0,1.0,False,context2.093_c.taught.,True,1.0,0.602777293502732,1.0,0.6318081185644467,3.0,0.8377883769148577,0.23728988453552702
35,6231,96,7,rep,,13,129_c,silence,no,2,,8,,,0,1,0,8,4,1.0,3.5469999999999997,2.0,new,new,new,new,-2.5,new3,context2,36,test,3000,105.001,context2.129_c.silence.,0.28935388257102534,0.4391385275639406,0.44868917794884755,1.0,1.0,False,context2.129_c.silence.,True,1.0,0.7610251792702032,1.0,0.654609911791179,3.0,0.49057166448945294,0.42226271246120517
36,6232,96,8,rep,,14,194_c,song,song,1,,1,,,1,0,0,1,4,1.0,2.171,2.0,rep,rep,new,new,0.5,rep1,context2,37,test,3000,108.001,context2.194_c.song.,0.2615290798981485,0.4391385275639406,0.44868917794884755,1.0,1.0,False,context2.194_c.song.,True,1.0,0.7610251792702032,1.0,0.6634735450251664,3.0,0.48066065605361685,0.37335940490147335
37,6233,96,9,new,,15,105_c,tall,tall,1,,1,,,1,0,0,1,4,1.0,2.235,2.0,rep,rep,rep,new,1.5,rep2,context2,38,test,3000,111.001,context2.105_c.tall.,0.258332243168238,0.34390140930559543,0.5248788725555237,1.0,1.0,False,context2.105_c.tall.,True,1.0,0.6354400429165614,1.0,0.6590591529536077,3.0,0.6840300957001135,0.36785338597499084
38,6234,96,10,rep,,16,210_c,arts,quiet,0,,7,,,0,0,1,3,4,2.0,4.578,2.0,new,new,rep,rep,-0.5,new1,context2,39,test,3000,114.001,context2.210_c.arts.,0.3344223788052595,0.4087852493862553,0.47297180049099574,1.0,1.0,False,context2.210_c.arts.,True,1.0,0.7610251792702032,1.0,0.618869637547525,3.0,0.5555295502172569,0.5037383896999715
39,6235,96,11,rep,,4,091_c,editor,no,2,,8,,,0,1,0,8,4,2.0,4.453,2.0,new,new,rep,rep,-0.5,new1,context2,40,test,3000,117.001,context2.091_c.editor.,0.2792411213826542,0.3640736303208925,0.5087410957432861,1.0,1.0,False,context2.091_c.editor.,True,1.0,0.7183875239390763,1.0,0.5890706820892168,3.0,0.6657898303516949,0.40430678133376696
40,6236,96,12,new,,6,102_c,fairly,no,2,,8,,,0,1,0,8,4,2.0,3.687,2.0,new,new,rep,new,-0.5,new1,context2,41,test,3000,120.001,context2.102_c.fairly.,0.13126363058838805,0.156220371814801,0.6750237025481592,1.0,1.0,False,context2.102_c.fairly.,True,1.0,0.5959749881486549,1.0,0.5774126026431086,3.0,1.016206616848803,0.17960186805534561
41,6237,96,13,new,,5,047_c,free,no,2,,8,,,0,1,0,8,4,1.0,2.0,2.0,rep,rep,new,rep,0.5,rep1,context2,42,test,3000,123.001,context2.047_c.free.,0.15798009773997515,0.2448425682549724,0.6041259453960222,1.0,1.0,False,context2.047_c.free.,True,1.0,0.5920391931010923,1.0,0.6234207911843765,3.0,0.8704648293611432,0.21328464855854296
42,6238,96,14,rep,,7,209_c,plenty,plenty,1,,1,,,1,0,0,1,4,2.0,10.094,2.0,new,new,new,rep,-1.5,new2,context2,43,test,3000,126.001,context2.209_c.plenty.,0.20448737229299283,0.37531551898958104,0.4997475848083352,1.0,1.0,False,context2.209_c.plenty.,True,1.0,0.7183875239390763,1.0,0.6249435001207828,3.0,0.610481576643477,0.2799341737506106
43,6239,96,15,new,,9,030_c,hall,no,2,,8,,,0,1,0,8,4,2.0,2.843,2.0,rep,rep,rep,new,1.5,rep2,context2,44,test,3000,129.001,context2.030_c.hall.,0.19272683633938012,0.2855999546583565,0.5715200362733148,1.0,1.0,False,context2.030_c.hall.,True,1.0,0.5959749881486549,1.0,0.6263639142342021,3.0,0.8232671515165084,0.2621743227564126
44,6240,96,16,new,,10,022_c,homes,no,2,,8,,,0,1,0,8,4,1.0,2.766,2.0,new,new,rep,rep,-0.5,new1,context2,45,test,3000,132.001,context2.022_c.homes.,0.1573083850786177,0.199187566657113,0.6406499466743096,1.0,1.0,False,context2.022_c.homes.,True,1.0,0.5959749881486549,1.0,0.5968846275567803,3.0,0.9446152508623008,0.21239505777110823
30,6271,97,1,new,,15,187_c,forward,no,2,,8,,,0,1,0,8,4,1.0,15.172,2.0,rep,rep,new,rep,0.5,rep1,context2,31,test,63000,150.001,context2.187_c.forward.,0.177549254886878,0.2629432764538828,0.5896453788368937,1.0,1.0,False,context2.187_c.forward.,True,1.0,0.5939550873432277,1.0,0.6250990631571065,3.0,0.848575693789509,0.24013914243746526
31,6272,97,3,rep,,16,146_c,paid,problems,0,,3,,,0,0,1,3,4,2.0,5.75,2.0,new,new,rep,new,-0.5,new1,context2,32,test,3000,153.001,context2.146_c.paid.,0.20900728440537902,0.37531551898958104,0.4997475848083352,1.0,1.0,False,context2.146_c.paid.,True,1.0,0.7183875239390763,1.0,0.6251655380710157,3.0,0.6102087057423966,0.2869116796440156
32,6273,97,4,new,,9,006_c,soft,no,2,,8,,,0,1,0,8,4,1.0,3.469,2.0,new,new,new,rep,-1.5,new2,context2,33,test,3000,156.001,context2.006_c.soft.,0.1561739870118769,0.22664318453680699,0.6186854523705545,1.0,1.0,False,context2.006_c.soft.,True,1.0,0.580874460187877,1.0,0.6078686260407895,3.0,0.9230244714450924,0.21089763646405646
33,6274,97,5,rep,,14,140_c,material,no,2,,8,,,0,1,0,8,4,1.0,4.562,2.0,new,new,rep,new,-0.5,new1,context2,34,test,3000,159.001,context2.140_c.material.,0.22640446031713324,0.36434860458136614,0.508521116334907,1.0,1.0,False,context2.140_c.material.,True,1.0,0.7100842785576015,1.0,0.6047185623620418,3.0,0.6526640790621465,0.31450836140651806
34,6275,97,6,new,,13,152_c,choose,file,0,,4,,,0,0,1,3,4,2.0,5.782,2.0,rep,rep,new,new,0.5,rep1,context2,35,test,3000,162.001,context2.152_c.choose.,0.17924778219800672,0.2677309055565762,0.5858152755547391,1.0,1.0,False,context2.152_c.choose.,True,1.0,0.5837264899618527,1.0,0.6146997346483581,3.0,0.8708141091395862,0.2425538853794612
35,6276,97,7,rep,,12,156_c,problems,no,2,,8,,,0,1,0,8,4,1.0,3.641,2.0,new,new,new,new,-2.5,new3,context2,36,test,3000,165.001,context2.156_c.problems.,0.1910587597680004,0.3551914772121185,0.5158468182303052,1.0,1.0,False,context2.156_c.problems.,True,1.0,0.7029217054159926,1.0,0.6130569542770766,3.0,0.6563696488963762,0.25970288888945914
36,6277,97,8,rep,,3,050_c,became,file,0,,4,,,0,0,1,3,4,1.0,3.688,2.0,rep,rep,rep,nan,1.5,rep2,context2,37,test,3000,168.001,context2.050_c.became.,0.18241117803837611,0.3374338292000516,0.5300529366399588,1.0,1.0,False,context2.050_c.became.,True,1.0,0.6884454906038698,1.0,0.6013421397074888,3.0,0.7007744444623292,0.2470860198153838
37,6278,97,9,rep,,6,081_c,file,became,0,,3,,,0,0,1,3,4,2.0,16.391,2.0,new,new,rep,rep,-0.5,new1,context2,38,test,3000,171.001,context2.081_c.file.,0.18938261794044878,0.34053705487639835,0.5275703560988813,1.0,1.0,False,context2.081_c.file.,True,1.0,0.6910300760568868,1.0,0.6027094070032054,3.0,0.6937331682928789,0.25723167307349426
38,6279,97,10,rep,,2,004_c,aware,no,2,,8,,,0,1,0,8,4,2.0,7.312,2.0,rep,rep,nan,nan,0.5,rep1,context2,39,test,3000,174.001,context2.004_c.aware.,0.1816551633756442,0.3331042575069811,0.5335165939944151,1.0,1.0,False,context2.004_c.aware.,True,1.0,0.6848016529581387,1.0,0.5960883266752305,3.0,0.715119598127671,0.24599878974561407
39,6280,97,11,new,,5,033_c,greater,no,2,,8,,,0,1,0,8,4,2.0,3.125,2.0,rep,rep,rep,rep,2.5,rep3,context2,40,test,3000,177.001,context2.033_c.greater.,0.20027599304339624,0.2737858121716662,0.5809713502626671,1.0,1.0,False,context2.033_c.greater.,True,1.0,0.5683672175402626,1.0,0.5749162468444704,3.0,0.9393994879064133,0.2735079102404496
40,6281,97,12,rep,,4,159_c,drop,no,2,,8,,,0,1,0,8,4,1.0,1.953,2.0,rep,rep,rep,rep,2.5,rep3,context2,41,test,3000,180.001,context2.159_c.drop.,0.16984846233272766,0.3331042575069811,0.5335165939944151,1.0,1.0,False,context2.159_c.drop.,True,1.0,0.6848016529581386,1.0,0.5998622708640348,3.0,0.7101432234869364,0.22935733360111038
41,6282,97,13,new,,8,154_c,built,no,2,,8,,,0,1,0,8,4,2.0,2.1719999999999997,2.0,new,new,rep,new,-0.5,new1,context2,42,test,3000,183.001,context2.154_c.built.,0.14207095675012416,0.21927645246084382,0.624578838031325,1.0,1.0,False,context2.154_c.built.,True,1.0,0.5693319889800336,1.0,0.600299056677496,3.0,0.9562725563662573,0.19280394486796193
42,6283,97,14,new,,7,193_c,hard,no,2,,8,,,0,1,0,8,4,1.0,1.828,2.0,rep,rep,new,rep,0.5,rep1,context2,43,test,3000,186.001,context2.193_c.hard.,0.15242824589797144,0.24856347749340327,0.6011492180052774,1.0,1.0,False,context2.193_c.hard.,True,1.0,0.5674296034876121,1.0,0.6007042493731747,3.0,0.9297172247578243,0.2059973767937628
43,6284,97,15,new,,10,099_c,signs,no,2,,8,,,0,1,0,8,4,2.0,3.594,2.0,new,new,new,new,-2.5,new3,context2,44,test,3000,189.001,context2.099_c.signs.,0.14035964306427703,0.20332524868330287,0.6373398010533576,1.0,1.0,False,context2.099_c.signs.,True,1.0,0.5693319889800336,1.0,0.5878067490738337,3.0,0.9890090645274277,0.1906748062677377
44,6285,97,16,new,,11,036_c,carry,no,2,,8,,,0,1,0,8,4,1.0,1.485,2.0,new,new,new,new,-2.5,new3,context2,45,test,3000,192.001,context2.036_c.carry.,0.1386762527233042,0.22165537979791028,0.6226756961616718,1.0,1.0,False,context2.036_c.carry.,True,1.0,0.5693319889800336,1.0,0.6022782190405864,3.0,0.9513106171404397,0.18859454861063613
30,6316,98,1,rep,,9,115_c,daughter,no,2,,8,,,0,1,0,8,4,1.0,6.187,2.0,new,new,rep,rep,-0.5,new1,context2,31,test,63000,150.001,context2.115_c.daughter.,0.19620756770181874,0.3595792153259273,0.5123366277392581,1.0,1.0,False,context2.115_c.daughter.,True,1.0,0.7063797263884439,1.0,0.6157475245625866,3.0,0.6460238612502633,0.2673699285453539
31,6317,98,3,new,,14,038_c,identity,no,2,,8,,,0,1,0,8,4,2.0,9.141,2.0,new,new,new,new,-2.5,new3,context2,32,test,3000,153.001,context2.038_c.identity.,0.1539063927042221,0.18726366543589418,0.6501890676512847,1.0,1.0,False,context2.038_c.identity.,True,1.0,0.5902178241072843,1.0,0.587308067791942,3.0,0.9774289129074685,0.20792300321187795
32,6318,98,4,rep,,6,185_c,bridge,no,2,,8,,,0,1,0,8,4,1.0,2.8280000000000003,2.0,new,new,rep,rep,-0.5,new1,context2,33,test,3000,156.001,context2.185_c.bridge.,0.20503056724262161,0.34921266579213284,0.5206298673662938,1.0,1.0,False,context2.185_c.bridge.,True,1.0,0.6981332603279461,1.0,0.6081807811687283,3.0,0.6722597772425137,0.28076835091265434
33,6319,98,5,new,,8,020_c,shot,shot,1,,1,,,1,0,0,1,4,2.0,2.906,2.0,rep,rep,rep,new,1.5,rep2,context2,34,test,3000,159.001,context2.020_c.shot.,0.18532801204122815,0.2896149854961863,0.568308011603051,1.0,1.0,False,context2.020_c.shot.,True,1.0,0.5782361492903664,1.0,0.610679522404657,3.0,0.8632641794676087,0.2513047177220793
34,6320,98,6,new,,5,037_c,material,no,2,,8,,,0,1,0,8,4,1.0,6.11,2.0,rep,rep,rep,rep,2.5,rep3,context2,35,test,3000,162.001,context2.037_c.material.,0.20608134291305716,0.28935257456450036,0.5685179403483998,1.0,1.0,False,context2.037_c.material.,True,1.0,0.5734943631151399,1.0,0.5919636684179969,3.0,0.894574972982126,0.2823854165049423
35,6321,98,7,new,,11,094_c,event,event,1,,1,,,1,0,0,1,4,1.0,2.6719999999999997,2.0,new,new,rep,new,-0.5,new1,context2,36,test,3000,165.001,context2.094_c.event.,0.15435790028021884,0.2199027440364548,0.6240778047708362,1.0,1.0,False,context2.094_c.event.,True,1.0,0.5795304615520127,1.0,0.6026141519088235,3.0,0.9383804828938327,0.20851330812948765
36,6322,98,8,rep,,15,178_c,army,army,1,,1,,,1,0,0,1,4,2.0,2.4530000000000003,2.0,new,new,new,new,-2.5,new3,context2,37,test,3000,168.001,context2.178_c.army.,0.20130941194430052,0.3595792153259273,0.5123366277392581,1.0,1.0,False,context2.178_c.army.,True,1.0,0.7063797263884439,1.0,0.615723205699407,3.0,0.6460372137302324,0.27507805121712386
37,6323,98,9,rep,,3,026_c,picked,busy,0,,3,,,0,0,1,3,4,1.0,3.344,2.0,rep,rep,new,nan,0.5,rep1,context2,38,test,3000,171.001,context2.026_c.picked.,0.175287072216555,0.33594956544655796,0.5312403476427536,1.0,1.0,False,context2.026_c.picked.,True,1.0,0.6872012500060645,1.0,0.6014397209342583,3.0,0.7031814010029681,0.23694352116854622
38,6324,98,10,rep,,16,013_c,finds,finds,1,,1,,,1,0,0,1,4,2.0,1.859,2.0,rep,rep,new,new,0.5,rep1,context2,39,test,3000,174.001,context2.013_c.finds.,0.20366798910571746,0.35734121194097246,0.5141270304472221,1.0,1.0,False,context2.013_c.finds.,True,1.0,0.7046218947006004,1.0,0.6075071099913443,3.0,0.6600397569439846,0.2786781362990164
39,6325,98,11,rep,,7,179_c,driving,driving,1,,1,,,1,0,0,1,4,1.0,3.4219999999999997,2.0,rep,rep,new,rep,0.5,rep1,context2,40,test,3000,177.001,context2.179_c.driving.,0.17742427799560156,0.3389621656039877,0.52883026751681,1.0,1.0,False,context2.179_c.driving.,True,1.0,0.6897212499886343,1.0,0.603297451073702,3.0,0.6956279884165725,0.23996198574021071
40,6326,98,12,new,,10,081_c,score,score,1,,1,,,1,0,0,1,4,1.0,3.765,2.0,rep,rep,new,rep,0.5,rep1,context2,41,test,3000,180.001,context2.081_c.score.,0.17058734253414776,0.24912789988403916,0.6006976800927687,1.0,1.0,False,context2.081_c.score.,True,1.0,0.5724047710573577,1.0,0.5990220346486264,3.0,0.9243620304668057,0.2303799198910454
41,6327,98,13,new,,12,141_c,ball,ball,1,,1,,,1,0,0,1,4,2.0,2.235,2.0,new,new,new,rep,-1.5,new2,context2,42,test,3000,183.001,context2.141_c.ball.,0.1437353854104541,0.22607850361813445,0.6191371971054925,1.0,1.0,False,context2.141_c.ball.,True,1.0,0.5734943631151399,1.0,0.6062988608685133,3.0,0.9358450627198311,0.19488862441845162
42,6328,98,14,rep,,2,011_c,busy,busy,1,,1,,,1,0,0,1,4,2.0,2.312,2.0,new,new,nan,nan,-0.5,new1,context2,43,test,3000,186.001,context2.011_c.busy.,0.16571130033614215,0.32785218696024926,0.5377182504318005,1.0,1.0,False,context2.011_c.busy.,True,1.0,0.6803232345786246,1.0,0.5967081356263384,3.0,0.7234640089202311,0.22367887997264307
43,6329,98,15,rep,,4,101_c,cases,no,2,,8,,,0,1,0,8,4,2.0,2.844,2.0,rep,rep,rep,new,1.5,rep2,context2,44,test,3000,189.001,context2.101_c.cases.,0.1859624726156582,0.32911473208153547,0.5367082143347716,1.0,1.0,False,context2.101_c.cases.,True,1.0,0.6814055537514404,1.0,0.5894390344136895,3.0,0.7309476445146851,0.2522273723581696
44,6330,98,16,new,,13,153_c,movement,no,2,,8,,,0,1,0,8,4,1.0,1.828,2.0,new,new,new,new,-2.5,new3,context2,45,test,3000,192.001,context2.153_c.movement.,0.13717141327203858,0.1826359387688235,0.6538912489849413,1.0,1.0,False,context2.153_c.movement.,True,1.0,0.5713490856696589,1.0,0.574418363871758,3.0,1.025931858599608,0.18674683035677236
30,6361,99,1,new,,9,097_c,lips,lips,1,,1,,,1,0,0,1,4,1.0,6.811,2.0,new,new,new,rep,-1.5,new2,context2,31,test,63000,150.001,context2.097_c.lips.,0.1621562252324055,0.22881561741230766,0.6169475060701539,1.0,1.0,False,context2.097_c.lips.,True,1.0,0.5837264899618527,1.0,0.6100803725192998,3.0,0.9141505849750172,0.2188638860542621
31,6362,99,2,rep,,11,197_c,rock,songs,0,,3,,,0,0,1,3,4,2.0,3.826,2.0,rep,rep,new,new,0.5,rep1,context2,32,test,3000,153.001,context2.197_c.rock.,0.2020203872180987,0.3619124251778547,0.5104700598577162,1.0,1.0,False,context2.197_c.rock.,True,1.0,0.7081990879784171,1.0,0.617124332913416,3.0,0.6406180656665936,0.27616085420294695
32,6363,99,3,new,,15,148_c,willing,willing,1,,1,,,1,0,0,1,4,2.0,3.803,2.0,rep,rep,new,rep,0.5,rep1,context2,33,test,3000,156.001,context2.148_c.willing.,0.18608397463614917,0.2753753096094373,0.5796997523124502,1.0,1.0,False,context2.148_c.willing.,True,1.0,0.5902178241072843,1.0,0.6208237958596915,3.0,0.847210932011963,0.25240426840147645
33,6364,99,4,new,,16,173_c,boys,problems,0,,4,,,0,0,1,3,4,1.0,6.683,2.0,new,new,rep,new,-0.5,new1,context2,34,test,3000,159.001,context2.173_c.boys.,0.15943229728034125,0.2430001069223006,0.6055999144621595,1.0,1.0,False,context2.173_c.boys.,True,1.0,0.5902178241072843,1.0,0.6217395299219837,3.0,0.876772912425738,0.21521529509701187
34,6365,99,5,rep,,5,174_c,problems,gold,0,,3,,,0,0,1,3,4,2.0,3.346,2.0,rep,rep,rep,new,1.5,rep2,context2,35,test,3000,162.001,context2.174_c.problems.,0.18280826770881117,0.34383748171559997,0.52493001462752,1.0,1.0,False,context2.174_c.problems.,True,1.0,0.6937537142243257,1.0,0.6062435368930256,3.0,0.6836206519827148,0.24765810523717008
35,6366,99,6,new,,2,057_c,feed,feed,1,,1,,,1,0,0,1,4,2.0,3.617,2.0,new,new,nan,nan,-0.5,new1,context2,36,test,3000,165.001,context2.057_c.feed.,0.14363121427626258,0.2195791877659243,0.6243366497872606,1.0,1.0,False,context2.057_c.feed.,True,1.0,0.5693319889800336,1.0,0.6005491907769349,3.0,0.9556422631856191,0.19475775042050297
36,6367,99,7,rep,,4,009_c,songs,rock,0,,4,,,0,0,1,3,4,1.0,6.386,2.0,rep,rep,new,new,0.5,rep1,context2,37,test,3000,168.001,context2.009_c.songs.,0.2153129338269156,0.3389621656039877,0.52883026751681,1.0,1.0,False,context2.009_c.songs.,True,1.0,0.6897212499886343,1.0,0.5890183533437264,3.0,0.7145416676993686,0.29678130915615386
37,6368,99,8,new,,8,053_c,birth,birth,1,,1,,,1,0,0,1,4,2.0,4.85,2.0,new,new,rep,rep,-0.5,new1,context2,38,test,3000,171.001,context2.053_c.birth.,0.14931362647443208,0.21549847236605785,0.6276012221071539,1.0,1.0,False,context2.053_c.birth.,True,1.0,0.5734943631151399,1.0,0.5979549181230673,3.0,0.957286249066605,0.2019746568092714
38,6369,99,10,rep,,3,087_c,loved,love,0,,2,,,1,0,0,1,4,1.0,9.131,2.0,new,new,new,nan,-1.5,new2,context2,39,test,3000,174.001,context2.087_c.loved.,0.1723996990368903,0.33450708228863396,0.5323943341690928,1.0,1.0,False,context2.087_c.loved.,True,1.0,0.6859870860693269,1.0,0.6007020985613589,3.0,0.7066223969299017,0.23289892484971986
39,6370,99,11,rep,,10,109_c,inches,inches,1,,1,,,1,0,0,1,4,2.0,3.322,2.0,new,new,new,new,-2.5,new3,context2,40,test,3000,177.001,context2.109_c.inches.,0.22672522299931763,0.3353129728127966,0.5317496217497627,1.0,1.0,False,context2.109_c.inches.,True,1.0,0.6937537142243257,1.0,0.570322224266246,3.0,0.7393348280977364,0.3150277118156324
40,6371,99,12,rep,,12,054_c,senate,senate,1,,1,,,1,0,0,1,4,2.0,4.337,2.0,rep,rep,rep,new,1.5,rep2,context2,41,test,3000,180.001,context2.054_c.senate.,0.3099498511628756,0.32878507014260927,0.5369719438859126,1.0,1.0,False,context2.054_c.senate.,True,1.0,0.6951722544172815,1.0,0.538944536179085,3.0,0.7893293465198359,0.45929665560893923
41,6372,99,13,new,,7,108_c,wild,wild,1,,1,,,1,0,0,1,4,1.0,2.955,2.0,rep,rep,rep,rep,2.5,rep3,context2,42,test,3000,183.001,context2.108_c.wild.,0.19920324679507317,0.3135746123176789,0.5491403101458568,1.0,1.0,False,context2.108_c.wild.,True,1.0,0.5683672175402626,1.0,0.6011389256873924,3.0,0.8679937308324674,0.2718827231176324
42,6373,99,14,new,,13,077_c,audience,nan,0,,8,,,0,1,0,8,4,2.0,2.6039999999999996,2.0,rep,rep,rep,rep,2.5,rep3,context2,43,test,3000,186.001,context2.077_c.audience.,0.15157975711156332,0.2128056284736373,0.6297554972210903,1.0,1.0,False,context2.077_c.audience.,True,1.0,0.5734943631151399,1.0,0.5959215578042614,3.0,0.9626830604885591,0.20489681940342175
43,6374,99,15,rep,,14,046_c,meeting,nan,0,,8,,,0,1,0,8,4,1.0,2.33,2.0,new,new,rep,rep,-0.5,new1,context2,44,test,3000,189.001,context2.046_c.meeting.,0.17701535368921434,0.34383748171559997,0.52493001462752,1.0,1.0,False,context2.046_c.meeting.,True,1.0,0.6937537142243257,1.0,0.6063022554595172,3.0,0.6835448233324171,0.23938282757678914
44,6375,99,16,rep,,6,201_c,gold,gold,1,,1,,,1,0,0,1,4,1.0,2.6430000000000002,2.0,rep,rep,rep,rep,2.5,rep3,context2,45,test,3000,192.001,context2.201_c.gold.,0.17496940638590208,0.33040984824364894,0.5356721214050809,1.0,1.0,False,context2.201_c.gold.,True,1.0,0.6825120276371772,1.0,0.598195960910541,3.0,0.7170156165503623,0.23649665699263883
30,6406,100,1,new,,5,035_c,indicate,indicate,1,,1,,,1,0,0,1,4,1.0,7.688,2.0,new,new,new,rep,-1.5,new2,context2,31,test,63000,150.001,context2.035_c.indicate.,0.11428360880266909,0.13398551607464215,0.6928115871402863,1.0,1.0,False,context2.035_c.indicate.,True,1.0,0.5782361492903664,1.0,0.5542613921489206,3.0,1.0975588450387184,0.1600384638736712
